LATITUDE,LONGITUDE,Year,OBSERVATION DATE,COMMON NAME,SCIENTIFIC NAME,OBSERVATION COUNT,STATE_PROVINCE
23.518433,120.135136,2015,2015/4/24,Sacred Ibis,Threskiornis aethiopicus,1,Chiayi
23.518433,120.135136,2015,2015/4/24,Sacred Ibis,Threskiornis aethiopicus,1,Chiayi
23.490074,120.138012,2015,2015/4/24,Sacred Ibis,Threskiornis aethiopicus,2,Chiayi
23.490074,120.138012,2015,2015/4/24,Sacred Ibis,Threskiornis aethiopicus,2,Chiayi
23.490074,120.138012,2015,2015/4/24,Sacred Ibis,Threskiornis aethiopicus,2,Chiayi
23.490074,120.138012,2015,2015/4/24,Sacred Ibis,Threskiornis aethiopicus,2,Chiayi
23.518433,120.135136,2015,2015/4/24,Sacred Ibis,Threskiornis aethiopicus,1,Chiayi
23.518433,120.135136,2015,2015/4/24,Sacred Ibis,Threskiornis aethiopicus,1,Chiayi
24.8394814,120.9218217,2015,2015/4/25,Sacred Ibis,Threskiornis aethiopicus,2,Hsinchu City
25.0385603,121.4911079,2015,2015/4/25,Sacred Ibis,Threskiornis aethiopicus,5,Taipei City
24.5425496,120.7104081,2015,2015/4/26,Sacred Ibis,Threskiornis aethiopicus,7,Miaoli
25.1451292,121.4725685,2015,2015/4/26,Sacred Ibis,Threskiornis aethiopicus,7,New Taipei
24.5425496,120.7104081,2015,2015/4/26,Sacred Ibis,Threskiornis aethiopicus,3,Miaoli
24.5425496,120.7104081,2015,2015/4/26,Sacred Ibis,Threskiornis aethiopicus,7,Miaoli
24.5425496,120.7104081,2015,2015/4/26,Sacred Ibis,Threskiornis aethiopicus,5,Miaoli
24.8110443,120.910635,2015,2015/4/27,Sacred Ibis,Threskiornis aethiopicus,2,Hsinchu City
24.8110443,120.910635,2015,2015/4/27,Sacred Ibis,Threskiornis aethiopicus,2,Hsinchu City
23.844,120.27288,2015,2015/4/30,Sacred Ibis,Threskiornis aethiopicus,8,Changhua
23.844,120.27288,2015,2015/4/30,Sacred Ibis,Threskiornis aethiopicus,8,Changhua
23.3704,120.13427,2015,2015/5/2,Sacred Ibis,Threskiornis aethiopicus,2,Chiayi
23.9870368,120.3425217,2015,2015/5/2,Sacred Ibis,Threskiornis aethiopicus,13,Changhua
25.0861382,121.2001929,2015,2015/5/3,Sacred Ibis,Threskiornis aethiopicus,5,Taoyuan
25.0861382,121.2001929,2015,2015/5/3,Sacred Ibis,Threskiornis aethiopicus,5,Taoyuan
25.0861382,121.2001929,2015,2015/5/3,Sacred Ibis,Threskiornis aethiopicus,5,Taoyuan
24.0308455,120.3802335,2015,2015/5/3,Sacred Ibis,Threskiornis aethiopicus,25,Changhua
24.0151858,120.3716719,2015,2015/5/3,Sacred Ibis,Threskiornis aethiopicus,8,Changhua
24.0099132,120.3705078,2015,2015/5/3,Sacred Ibis,Threskiornis aethiopicus,5,Changhua
24.1694444,120.4630556,2015,2015/5/4,Sacred Ibis,Threskiornis aethiopicus,24,Changhua
24.1866667,120.4786111,2015,2015/5/4,Sacred Ibis,Threskiornis aethiopicus,3,Changhua
24.8249477,120.9196016,2015,2015/5/5,Sacred Ibis,Threskiornis aethiopicus,3,Hsinchu City
25.0385603,121.4911079,2015,2015/5/6,Sacred Ibis,Threskiornis aethiopicus,5,Taipei City
23.5768496,120.1575994,2015,2015/5/6,Sacred Ibis,Threskiornis aethiopicus,2,Yunlin
25.1182626,121.470058,2015,2015/5/9,Sacred Ibis,Threskiornis aethiopicus,20,Taipei City
24.306672,120.5486333,2015,2015/5/9,Sacred Ibis,Threskiornis aethiopicus,24,Taichung City
25.0919176,121.4510007,2015,2015/5/11,Sacred Ibis,Threskiornis aethiopicus,32,New Taipei
23.8482405,120.2715397,2015,2015/5/13,Sacred Ibis,Threskiornis aethiopicus,2,Changhua
23.8819451,120.2931561,2015,2015/5/13,Sacred Ibis,Threskiornis aethiopicus,6,Changhua
25.054927,121.480037,2015,2015/5/13,Sacred Ibis,Threskiornis aethiopicus,10,New Taipei
24.8110443,120.910635,2015,2015/5/14,Sacred Ibis,Threskiornis aethiopicus,1,Hsinchu City
25.1153094,121.4652005,2015,2015/5/16,Sacred Ibis,Threskiornis aethiopicus,3,Taipei City
25.0385603,121.4911079,2015,2015/5/17,Sacred Ibis,Threskiornis aethiopicus,70,Taipei City
25.0385603,121.4911079,2015,2015/5/17,Sacred Ibis,Threskiornis aethiopicus,20,Taipei City
24.015813,120.3585291,2015,2015/5/17,Sacred Ibis,Threskiornis aethiopicus,12,Changhua
24.8249477,120.9196016,2015,2015/5/17,Sacred Ibis,Threskiornis aethiopicus,30,Hsinchu City
24.8249477,120.9196016,2015,2015/5/17,Sacred Ibis,Threskiornis aethiopicus,30,Hsinchu City
25.1371357,121.45787,2015,2015/5/22,Sacred Ibis,Threskiornis aethiopicus,7,New Taipei
25.1371357,121.45787,2015,2015/5/22,Sacred Ibis,Threskiornis aethiopicus,7,New Taipei
24.7113576,121.8272523,2015,2015/5/22,Sacred Ibis,Threskiornis aethiopicus,1,Ilan
24.8249477,120.9196016,2015,2015/5/24,Sacred Ibis,Threskiornis aethiopicus,60,Hsinchu City
24.8249477,120.9196016,2015,2015/5/24,Sacred Ibis,Threskiornis aethiopicus,60,Hsinchu City
25.1001603,121.4584279,2015,2015/5/25,Sacred Ibis,Threskiornis aethiopicus,22,New Taipei
25.0385603,121.4911079,2015,2015/5/26,Sacred Ibis,Threskiornis aethiopicus,7,Taipei City
25.0377309,121.4728475,2015,2015/5/26,Sacred Ibis,Threskiornis aethiopicus,3,New Taipei
25.0377309,121.4728475,2015,2015/5/26,Sacred Ibis,Threskiornis aethiopicus,3,New Taipei
25.1672977,121.4168127,2015,2015/5/26,Sacred Ibis,Threskiornis aethiopicus,1,New Taipei
25.0385603,121.4911079,2015,2015/5/27,Sacred Ibis,Threskiornis aethiopicus,5,Taipei City
25.07875,121.19534,2015,2015/5/28,Sacred Ibis,Threskiornis aethiopicus,5,Taoyuan
25.0868038,121.1748433,2015,2015/5/29,Sacred Ibis,Threskiornis aethiopicus,3,Taoyuan
25.079266,121.201002,2015,2015/5/29,Sacred Ibis,Threskiornis aethiopicus,5,Taoyuan
25.0861382,121.2001929,2015,2015/5/29,Sacred Ibis,Threskiornis aethiopicus,2,Taoyuan
25.0385603,121.4911079,2015,2015/5/30,Sacred Ibis,Threskiornis aethiopicus,20,Taipei City
25.0385603,121.4911079,2015,2015/5/30,Sacred Ibis,Threskiornis aethiopicus,10,Taipei City
24.6027771,120.7922959,2015,2015/5/30,Sacred Ibis,Threskiornis aethiopicus,2,Miaoli
25.1182626,121.470058,2015,2015/5/31,Sacred Ibis,Threskiornis aethiopicus,10,Taipei City
24.8110443,120.910635,2015,2015/5/31,Sacred Ibis,Threskiornis aethiopicus,10,Hsinchu City
25.2331803,121.6327456,2015,2015/6/3,Sacred Ibis,Threskiornis aethiopicus,1,New Taipei
25.0385603,121.4911079,2015,2015/6/3,Sacred Ibis,Threskiornis aethiopicus,X,Taipei City
24.7113576,121.8272523,2015,2015/6/5,Sacred Ibis,Threskiornis aethiopicus,5,Ilan
25.2331803,121.6327456,2015,2015/6/6,Sacred Ibis,Threskiornis aethiopicus,2,New Taipei
25.2291343,121.6373527,2015,2015/6/6,Sacred Ibis,Threskiornis aethiopicus,1,New Taipei
24.8345655,120.9197089,2015,2015/6/7,Sacred Ibis,Threskiornis aethiopicus,5,Hsinchu City
25.0868038,121.1748433,2015,2015/6/7,Sacred Ibis,Threskiornis aethiopicus,7,Taoyuan
25.2331803,121.6327456,2015,2015/6/7,Sacred Ibis,Threskiornis aethiopicus,2,New Taipei
24.8294293,120.9214282,2015,2015/6/8,Sacred Ibis,Threskiornis aethiopicus,10,Hsinchu City
24.8294293,120.9214282,2015,2015/6/8,Sacred Ibis,Threskiornis aethiopicus,10,Hsinchu City
24.7819032,120.905571,2015,2015/6/15,Sacred Ibis,Threskiornis aethiopicus,8,Hsinchu City
24.7113576,121.8272523,2015,2015/6/15,Sacred Ibis,Threskiornis aethiopicus,1,Ilan
25.0861382,121.2001929,2015,2015/6/19,Sacred Ibis,Threskiornis aethiopicus,18,Taoyuan
25.0385603,121.4911079,2015,2015/6/19,Sacred Ibis,Threskiornis aethiopicus,8,Taipei City
23.1829571,120.3120859,2015,2015/6/19,Sacred Ibis,Threskiornis aethiopicus,4,Tainan City
24.0321977,120.3687215,2015,2015/6/20,Sacred Ibis,Threskiornis aethiopicus,8,Changhua
25.0993572,121.474371,2015,2015/6/20,Sacred Ibis,Threskiornis aethiopicus,14,New Taipei
25.1182626,121.470058,2015,2015/6/20,Sacred Ibis,Threskiornis aethiopicus,1,Taipei City
25.119186,121.471705,2015,2015/6/20,Sacred Ibis,Threskiornis aethiopicus,42,Taipei City
24.7113576,121.8272523,2015,2015/6/22,Sacred Ibis,Threskiornis aethiopicus,8,Ilan
24.0086111,120.3863889,2015,2015/7/1,Sacred Ibis,Threskiornis aethiopicus,16,Changhua
23.27823,120.17024,2015,2015/7/1,Sacred Ibis,Threskiornis aethiopicus,5,Tainan City
23.27823,120.17024,2015,2015/7/1,Sacred Ibis,Threskiornis aethiopicus,5,Tainan City
25.0385603,121.4911079,2015,2015/7/4,Sacred Ibis,Threskiornis aethiopicus,15,Taipei City
25.0385603,121.4911079,2015,2015/7/4,Sacred Ibis,Threskiornis aethiopicus,5,Taipei City
25.090767,121.204722,2015,2015/7/8,Sacred Ibis,Threskiornis aethiopicus,1,Taoyuan
25.1155348,121.4712596,2015,2015/7/8,Sacred Ibis,Threskiornis aethiopicus,X,Taipei City
24.7113576,121.8272523,2015,2015/7/11,Sacred Ibis,Threskiornis aethiopicus,1,Ilan
25.1182626,121.470058,2015,2015/7/12,Sacred Ibis,Threskiornis aethiopicus,10,Taipei City
24.7113576,121.8272523,2015,2015/7/15,Sacred Ibis,Threskiornis aethiopicus,11,Ilan
24.7113576,121.8272523,2015,2015/7/15,Sacred Ibis,Threskiornis aethiopicus,11,Ilan
23.868728,120.2824295,2015,2015/7/18,Sacred Ibis,Threskiornis aethiopicus,4,Changhua
23.8819451,120.2931561,2015,2015/7/18,Sacred Ibis,Threskiornis aethiopicus,9,Changhua
23.8728518,120.2849704,2015,2015/7/18,Sacred Ibis,Threskiornis aethiopicus,30,Changhua
25.1182626,121.470058,2015,2015/7/18,Sacred Ibis,Threskiornis aethiopicus,12,Taipei City
25.0868038,121.1748433,2015,2015/7/18,Sacred Ibis,Threskiornis aethiopicus,3,Taoyuan
25.0861382,121.2001929,2015,2015/7/18,Sacred Ibis,Threskiornis aethiopicus,2,Taoyuan
24.0321977,120.3687215,2015,2015/7/19,Sacred Ibis,Threskiornis aethiopicus,3,Changhua
24.0274795,120.378643,2015,2015/7/19,Sacred Ibis,Threskiornis aethiopicus,4,Changhua
24.8110443,120.910635,2015,2015/7/24,Sacred Ibis,Threskiornis aethiopicus,X,Hsinchu City
25.0385603,121.4911079,2015,2015/7/25,Sacred Ibis,Threskiornis aethiopicus,3,Taipei City
23.2194276,120.3129101,2015,2015/7/29,Sacred Ibis,Threskiornis aethiopicus,1,Tainan City
24.7113576,121.8272523,2015,2015/7/29,Sacred Ibis,Threskiornis aethiopicus,4,Ilan
25.0385603,121.4911079,2015,2015/7/31,Sacred Ibis,Threskiornis aethiopicus,2,Taipei City
25.0385603,121.4911079,2015,2015/8/1,Sacred Ibis,Threskiornis aethiopicus,5,Taipei City
24.8110443,120.910635,2015,2015/8/1,Sacred Ibis,Threskiornis aethiopicus,25,Hsinchu City
25.0881641,121.1801434,2015,2015/8/1,Sacred Ibis,Threskiornis aethiopicus,4,Taoyuan
24.5771388,120.8206522,2015,2015/8/1,Sacred Ibis,Threskiornis aethiopicus,2,Miaoli
24.8110443,120.910635,2015,2015/8/2,Sacred Ibis,Threskiornis aethiopicus,18,Hsinchu City
25.0919176,121.4510007,2015,2015/8/2,Sacred Ibis,Threskiornis aethiopicus,23,New Taipei
25.0868038,121.1748433,2015,2015/8/3,Sacred Ibis,Threskiornis aethiopicus,2,Taoyuan
25.0868038,121.1748433,2015,2015/8/3,Sacred Ibis,Threskiornis aethiopicus,2,Taoyuan
25.1672977,121.4168127,2015,2015/8/4,Sacred Ibis,Threskiornis aethiopicus,5,New Taipei
25.1003657,121.4570117,2015,2015/8/4,Sacred Ibis,Threskiornis aethiopicus,22,New Taipei
25.0867795,121.1747789,2015,2015/8/5,Sacred Ibis,Threskiornis aethiopicus,1,Taoyuan
25.0861382,121.2001929,2015,2015/8/5,Sacred Ibis,Threskiornis aethiopicus,1,Taoyuan
24.306672,120.5486333,2015,2015/8/6,Sacred Ibis,Threskiornis aethiopicus,18,Taichung City
24.0151858,120.3716719,2015,2015/8/7,Sacred Ibis,Threskiornis aethiopicus,5,Changhua
24.8037467,121.801815,2015,2015/8/7,Sacred Ibis,Threskiornis aethiopicus,1,Ilan
23.2334,120.12741,2015,2015/8/9,Sacred Ibis,Threskiornis aethiopicus,3,Tainan City
24.793566,120.9175068,2015,2015/8/9,Sacred Ibis,Threskiornis aethiopicus,10,Hsinchu City
24.8249477,120.9196016,2015,2015/8/9,Sacred Ibis,Threskiornis aethiopicus,10,Hsinchu City
24.8249477,120.9196016,2015,2015/8/9,Sacred Ibis,Threskiornis aethiopicus,10,Hsinchu City
23.2334,120.12741,2015,2015/8/9,Sacred Ibis,Threskiornis aethiopicus,3,Tainan City
25.0377309,121.4728475,2015,2015/8/10,Sacred Ibis,Threskiornis aethiopicus,1,New Taipei
25.0377309,121.4728475,2015,2015/8/10,Sacred Ibis,Threskiornis aethiopicus,1,New Taipei
24.7113576,121.8272523,2015,2015/8/10,Sacred Ibis,Threskiornis aethiopicus,3,Ilan
25.0868038,121.1748433,2015,2015/8/11,Sacred Ibis,Threskiornis aethiopicus,8,Taoyuan
24.8110443,120.910635,2015,2015/8/12,Sacred Ibis,Threskiornis aethiopicus,9,Hsinchu City
25.0867795,121.1747789,2015,2015/8/13,Sacred Ibis,Threskiornis aethiopicus,4,Taoyuan
25.0868038,121.1748433,2015,2015/8/13,Sacred Ibis,Threskiornis aethiopicus,1,Taoyuan
23.9437623,120.3186125,2015,2015/8/13,Sacred Ibis,Threskiornis aethiopicus,2,Changhua
25.1371357,121.45787,2015,2015/8/13,Sacred Ibis,Threskiornis aethiopicus,3,New Taipei
25.1371357,121.45787,2015,2015/8/13,Sacred Ibis,Threskiornis aethiopicus,3,New Taipei
25.1003657,121.4570117,2015,2015/8/14,Sacred Ibis,Threskiornis aethiopicus,4,New Taipei
24.4278942,120.6187729,2015,2015/8/14,Sacred Ibis,Threskiornis aethiopicus,1,Taichung City
25.0922321,121.2046051,2015,2015/8/14,Sacred Ibis,Threskiornis aethiopicus,2,Taoyuan
24.306672,120.5486333,2015,2015/8/14,Sacred Ibis,Threskiornis aethiopicus,100,Taichung City
25.1001603,121.4584279,2015,2015/8/14,Sacred Ibis,Threskiornis aethiopicus,93,New Taipei
24.306672,120.5486333,2015,2015/8/14,Sacred Ibis,Threskiornis aethiopicus,100,Taichung City
25.0861382,121.2001929,2015,2015/8/15,Sacred Ibis,Threskiornis aethiopicus,10,Taoyuan
25.0848215,121.2091541,2015,2015/8/15,Sacred Ibis,Threskiornis aethiopicus,13,Taoyuan
25.1371357,121.45787,2015,2015/8/15,Sacred Ibis,Threskiornis aethiopicus,45,New Taipei
25.1371357,121.45787,2015,2015/8/15,Sacred Ibis,Threskiornis aethiopicus,45,New Taipei
25.0636385,121.5045726,2015,2015/8/15,Sacred Ibis,Threskiornis aethiopicus,8,New Taipei
25.1672977,121.4168127,2015,2015/8/15,Sacred Ibis,Threskiornis aethiopicus,63,New Taipei
25.1155348,121.4712596,2015,2015/8/16,Sacred Ibis,Threskiornis aethiopicus,50,Taipei City
24.046963,120.3875399,2015,2015/8/16,Sacred Ibis,Threskiornis aethiopicus,8,Changhua
24.0420451,120.3838223,2015,2015/8/16,Sacred Ibis,Threskiornis aethiopicus,2,Changhua
24.8110443,120.910635,2015,2015/8/16,Sacred Ibis,Threskiornis aethiopicus,32,Hsinchu City
25.0888,121.199,2015,2015/8/16,Sacred Ibis,Threskiornis aethiopicus,8,Taoyuan
25.167887,121.420401,2015,2015/8/16,Sacred Ibis,Threskiornis aethiopicus,2,New Taipei
25.1003657,121.4570117,2015,2015/8/17,Sacred Ibis,Threskiornis aethiopicus,6,New Taipei
25.0868038,121.1748433,2015,2015/8/17,Sacred Ibis,Threskiornis aethiopicus,4,Taoyuan
25.0385603,121.4911079,2015,2015/8/17,Sacred Ibis,Threskiornis aethiopicus,8,Taipei City
25.0385603,121.4911079,2015,2015/8/17,Sacred Ibis,Threskiornis aethiopicus,8,Taipei City
23.9557441,120.3223085,2015,2015/8/18,Sacred Ibis,Threskiornis aethiopicus,15,Changhua
23.9437623,120.3186125,2015,2015/8/18,Sacred Ibis,Threskiornis aethiopicus,8,Changhua
23.9708424,120.3234136,2015,2015/8/18,Sacred Ibis,Threskiornis aethiopicus,2,Changhua
23.8659023,120.2700162,2015,2015/8/19,Sacred Ibis,Threskiornis aethiopicus,4,Changhua
23.868728,120.2824295,2015,2015/8/19,Sacred Ibis,Threskiornis aethiopicus,15,Changhua
23.8819451,120.2931561,2015,2015/8/19,Sacred Ibis,Threskiornis aethiopicus,6,Changhua
23.9708424,120.3234136,2015,2015/8/19,Sacred Ibis,Threskiornis aethiopicus,2,Changhua
23.9437623,120.3186125,2015,2015/8/19,Sacred Ibis,Threskiornis aethiopicus,8,Changhua
23.9911537,120.3515124,2015,2015/8/19,Sacred Ibis,Threskiornis aethiopicus,85,Changhua
24.0180278,120.357939,2015,2015/8/19,Sacred Ibis,Threskiornis aethiopicus,9,Changhua
24.0321977,120.3687215,2015,2015/8/19,Sacred Ibis,Threskiornis aethiopicus,6,Changhua
24.046963,120.3875399,2015,2015/8/19,Sacred Ibis,Threskiornis aethiopicus,12,Changhua
24.012812,120.3743631,2015,2015/8/19,Sacred Ibis,Threskiornis aethiopicus,5,Changhua
25.08064,121.20161,2015,2015/8/20,Sacred Ibis,Threskiornis aethiopicus,14,Taoyuan
25.1182626,121.470058,2015,2015/8/20,Sacred Ibis,Threskiornis aethiopicus,30,Taipei City
25.1182626,121.470058,2015,2015/8/20,Sacred Ibis,Threskiornis aethiopicus,30,Taipei City
24.8110443,120.910635,2015,2015/8/21,Sacred Ibis,Threskiornis aethiopicus,6,Hsinchu City
25.0385603,121.4911079,2015,2015/8/21,Sacred Ibis,Threskiornis aethiopicus,15,Taipei City
25.0385603,121.4911079,2015,2015/8/21,Sacred Ibis,Threskiornis aethiopicus,6,Taipei City
24.306672,120.5486333,2015,2015/8/21,Sacred Ibis,Threskiornis aethiopicus,40,Taichung City
25.0385603,121.4911079,2015,2015/8/21,Sacred Ibis,Threskiornis aethiopicus,15,Taipei City
25.1003657,121.4570117,2015,2015/8/22,Sacred Ibis,Threskiornis aethiopicus,3,New Taipei
23.3261036,120.1268935,2015,2015/8/22,Sacred Ibis,Threskiornis aethiopicus,1,Tainan City
23.9437623,120.3186125,2015,2015/8/22,Sacred Ibis,Threskiornis aethiopicus,5,Changhua
23.3261036,120.1268935,2015,2015/8/22,Sacred Ibis,Threskiornis aethiopicus,1,Tainan City
23.9437623,120.3186125,2015,2015/8/22,Sacred Ibis,Threskiornis aethiopicus,5,Changhua
24.8110443,120.910635,2015,2015/8/23,Sacred Ibis,Threskiornis aethiopicus,16,Hsinchu City
25.08064,121.20161,2015,2015/8/23,Sacred Ibis,Threskiornis aethiopicus,6,Taoyuan
25.0861382,121.2001929,2015,2015/8/23,Sacred Ibis,Threskiornis aethiopicus,6,Taoyuan
24.1552413,120.5654937,2015,2015/8/23,Sacred Ibis,Threskiornis aethiopicus,6,Taichung City
24.2058557,120.4929949,2015,2015/8/23,Sacred Ibis,Threskiornis aethiopicus,24,Taichung City
23.9437623,120.3186125,2015,2015/8/23,Sacred Ibis,Threskiornis aethiopicus,6,Changhua
25.0868038,121.1748433,2015,2015/8/23,Sacred Ibis,Threskiornis aethiopicus,7,Taoyuan
25.08064,121.20161,2015,2015/8/23,Sacred Ibis,Threskiornis aethiopicus,9,Taoyuan
24.7113576,121.8272523,2015,2015/8/24,Sacred Ibis,Threskiornis aethiopicus,9,Ilan
25.1293557,121.4884579,2015,2015/8/26,Sacred Ibis,Threskiornis aethiopicus,15,Taipei City
25.1003657,121.4570117,2015,2015/8/27,Sacred Ibis,Threskiornis aethiopicus,71,New Taipei
25.1293557,121.4884579,2015,2015/8/27,Sacred Ibis,Threskiornis aethiopicus,24,Taipei City
25.0861382,121.2001929,2015,2015/8/28,Sacred Ibis,Threskiornis aethiopicus,6,Taoyuan
25.0867795,121.1747789,2015,2015/8/28,Sacred Ibis,Threskiornis aethiopicus,6,Taoyuan
25.0861382,121.2001929,2015,2015/8/28,Sacred Ibis,Threskiornis aethiopicus,5,Taoyuan
25.1017155,121.2277901,2015,2015/8/29,Sacred Ibis,Threskiornis aethiopicus,11,Taoyuan
23.9704748,120.323545,2015,2015/8/29,Sacred Ibis,Threskiornis aethiopicus,3,Changhua
24.0485411,120.3956535,2015,2015/8/29,Sacred Ibis,Threskiornis aethiopicus,3,Changhua
24.0105111,120.3542402,2015,2015/8/29,Sacred Ibis,Threskiornis aethiopicus,4,Changhua
24.0485411,120.3956535,2015,2015/8/29,Sacred Ibis,Threskiornis aethiopicus,3,Changhua
24.0105111,120.3542402,2015,2015/8/29,Sacred Ibis,Threskiornis aethiopicus,4,Changhua
23.9704748,120.323545,2015,2015/8/29,Sacred Ibis,Threskiornis aethiopicus,3,Changhua
24.8110443,120.910635,2015,2015/8/29,Sacred Ibis,Threskiornis aethiopicus,10,Hsinchu City
24.7113576,121.8272523,2015,2015/8/29,Sacred Ibis,Threskiornis aethiopicus,17,Ilan
25.0385603,121.4911079,2015,2015/8/30,Sacred Ibis,Threskiornis aethiopicus,3,Taipei City
24.0274795,120.378643,2015,2015/8/30,Sacred Ibis,Threskiornis aethiopicus,24,Changhua
25.0385603,121.4911079,2015,2015/8/30,Sacred Ibis,Threskiornis aethiopicus,20,Taipei City
24.0485411,120.3956535,2015,2015/8/30,Sacred Ibis,Threskiornis aethiopicus,5,Changhua
23.8819451,120.2931561,2015,2015/8/30,Sacred Ibis,Threskiornis aethiopicus,32,Changhua
24.8110443,120.910635,2015,2015/8/30,Sacred Ibis,Threskiornis aethiopicus,27,Hsinchu City
24.0274795,120.378643,2015,2015/8/30,Sacred Ibis,Threskiornis aethiopicus,30,Changhua
25.08064,121.20161,2015,2015/8/30,Sacred Ibis,Threskiornis aethiopicus,20,Taoyuan
24.0274795,120.378643,2015,2015/8/30,Sacred Ibis,Threskiornis aethiopicus,30,Changhua
24.0485411,120.3956535,2015,2015/8/31,Sacred Ibis,Threskiornis aethiopicus,X,Changhua
25.08064,121.20161,2015,2015/9/1,Sacred Ibis,Threskiornis aethiopicus,16,Taoyuan
24.8394814,120.9218217,2015,2015/9/3,Sacred Ibis,Threskiornis aethiopicus,3,Hsinchu City
24.8110443,120.910635,2015,2015/9/3,Sacred Ibis,Threskiornis aethiopicus,3,Hsinchu City
23.9437623,120.3186125,2015,2015/9/3,Sacred Ibis,Threskiornis aethiopicus,6,Changhua
24.0274795,120.378643,2015,2015/9/4,Sacred Ibis,Threskiornis aethiopicus,8,Changhua
24.0274795,120.378643,2015,2015/9/4,Sacred Ibis,Threskiornis aethiopicus,8,Changhua
24.0274795,120.378643,2015,2015/9/4,Sacred Ibis,Threskiornis aethiopicus,8,Changhua
25.0385603,121.4911079,2015,2015/9/4,Sacred Ibis,Threskiornis aethiopicus,32,Taipei City
25.0630537,121.6113567,2015,2015/9/4,Sacred Ibis,Threskiornis aethiopicus,1,Taipei City
24.8110443,120.910635,2015,2015/9/4,Sacred Ibis,Threskiornis aethiopicus,14,Hsinchu City
25.0170177,121.5227365,2015,2015/9/4,Sacred Ibis,Threskiornis aethiopicus,13,Taipei City
25.0154426,121.5021908,2015,2015/9/4,Sacred Ibis,Threskiornis aethiopicus,5,Taipei City
25.0174066,121.4897561,2015,2015/9/4,Sacred Ibis,Threskiornis aethiopicus,5,Taipei City
25.0385603,121.4911079,2015,2015/9/4,Sacred Ibis,Threskiornis aethiopicus,56,Taipei City
25.0385603,121.4911079,2015,2015/9/4,Sacred Ibis,Threskiornis aethiopicus,56,Taipei City
25.0385603,121.4911079,2015,2015/9/4,Sacred Ibis,Threskiornis aethiopicus,56,Taipei City
25.0385603,121.4911079,2015,2015/9/4,Sacred Ibis,Threskiornis aethiopicus,56,Taipei City
25.0174066,121.4897561,2015,2015/9/4,Sacred Ibis,Threskiornis aethiopicus,5,Taipei City
25.0154426,121.5021908,2015,2015/9/4,Sacred Ibis,Threskiornis aethiopicus,5,Taipei City
25.0170177,121.5227365,2015,2015/9/4,Sacred Ibis,Threskiornis aethiopicus,13,Taipei City
25.0868038,121.1748433,2015,2015/9/5,Sacred Ibis,Threskiornis aethiopicus,22,Taoyuan
24.0274795,120.378643,2015,2015/9/5,Sacred Ibis,Threskiornis aethiopicus,10,Changhua
24.0274795,120.378643,2015,2015/9/5,Sacred Ibis,Threskiornis aethiopicus,10,Changhua
24.0485411,120.3956535,2015,2015/9/5,Sacred Ibis,Threskiornis aethiopicus,9,Changhua
24.0485411,120.3956535,2015,2015/9/5,Sacred Ibis,Threskiornis aethiopicus,9,Changhua
25.0848215,121.2091541,2015,2015/9/5,Sacred Ibis,Threskiornis aethiopicus,25,Taoyuan
23.9843392,120.3473282,2015,2015/9/5,Sacred Ibis,Threskiornis aethiopicus,15,Changhua
23.9843392,120.3473282,2015,2015/9/5,Sacred Ibis,Threskiornis aethiopicus,15,Changhua
23.3704,120.13427,2015,2015/9/5,Sacred Ibis,Threskiornis aethiopicus,6,Chiayi
23.9843392,120.3473282,2015,2015/9/5,Sacred Ibis,Threskiornis aethiopicus,15,Changhua
24.0274795,120.378643,2015,2015/9/5,Sacred Ibis,Threskiornis aethiopicus,10,Changhua
24.0485411,120.3956535,2015,2015/9/5,Sacred Ibis,Threskiornis aethiopicus,9,Changhua
23.3704,120.13427,2015,2015/9/5,Sacred Ibis,Threskiornis aethiopicus,6,Chiayi
23.9843392,120.3473282,2015,2015/9/5,Sacred Ibis,Threskiornis aethiopicus,15,Changhua
25.0996435,121.463964,2015,2015/9/6,Sacred Ibis,Threskiornis aethiopicus,45,New Taipei
25.2091541,121.4295995,2015,2015/9/6,Sacred Ibis,Threskiornis aethiopicus,6,New Taipei
25.2091541,121.4295995,2015,2015/9/6,Sacred Ibis,Threskiornis aethiopicus,6,New Taipei
25.2091541,121.4295995,2015,2015/9/6,Sacred Ibis,Threskiornis aethiopicus,6,New Taipei
25.0385603,121.4911079,2015,2015/9/7,Sacred Ibis,Threskiornis aethiopicus,10,Taipei City
22.8761074,120.2410269,2015,2015/9/9,Sacred Ibis,Threskiornis aethiopicus,X,Kaohsiung
23.0056461,120.1645947,2015,2015/9/10,Sacred Ibis,Threskiornis aethiopicus,6,Tainan City
25.1672977,121.4168127,2015,2015/9/11,Sacred Ibis,Threskiornis aethiopicus,1,New Taipei
25.1155348,121.4712596,2015,2015/9/12,Sacred Ibis,Threskiornis aethiopicus,65,Taipei City
25.0993572,121.474371,2015,2015/9/12,Sacred Ibis,Threskiornis aethiopicus,18,New Taipei
24.8110443,120.910635,2015,2015/9/12,Sacred Ibis,Threskiornis aethiopicus,9,Hsinchu City
25.0385603,121.4911079,2015,2015/9/12,Sacred Ibis,Threskiornis aethiopicus,2,Taipei City
25.0385603,121.4911079,2015,2015/9/13,Sacred Ibis,Threskiornis aethiopicus,11,Taipei City
24.1992698,120.684557,2015,2015/9/13,Sacred Ibis,Threskiornis aethiopicus,1,Taichung City
