fishingMethodCodeAppliedByFA	taxonID	fishingQuantityInTon	year
302	1604	NA	2007
303	1604	NA	2007
304	1604	219 	2007
305	1604	33 	2007
306	1604	99 	2007
307	1604	2 	2007
308	1604	6 	2007
309	1604	NA	2007
310	1604	NA	2007
399	1604	NA	2007
101	1605	NA	2007
102	1605	NA	2007
103	1605	NA	2007
104	1605	NA	2007
106	1605	NA	2007
108	1605	NA	2007
199	1605	NA	2007
201	1605	NA	2007
202	1605	NA	2007
203	1605	NA	2007
204	1605	0 	2007
205	1605	NA	2007
206	1605	NA	2007
209	1605	NA	2007
211	1605	NA	2007
212	1605	NA	2007
213	1605	NA	2007
214	1605	NA	2007
219	1605	NA	2007
221	1605	NA	2007
299	1605	NA	2007
301	1605	NA	2007
302	1605	NA	2007
303	1605	NA	2007
304	1605	2 	2007
305	1605	NA	2007
306	1605	0 	2007
307	1605	NA	2007
308	1605	NA	2007
309	1605	NA	2007
310	1605	NA	2007
399	1605	NA	2007
101	1699	NA	2007
102	1699	NA	2007
103	1699	NA	2007
104	1699	NA	2007
106	1699	NA	2007
108	1699	NA	2007
199	1699	NA	2007
201	1699	NA	2007
202	1699	NA	2007
203	1699	NA	2007
204	1699	857 	2007
205	1699	174 	2007
206	1699	NA	2007
209	1699	0 	2007
211	1699	NA	2007
212	1699	846 	2007
213	1699	NA	2007
214	1699	502 	2007
219	1699	NA	2007
221	1699	NA	2007
299	1699	4 	2007
301	1699	68 	2007
302	1699	3 	2007
303	1699	NA	2007
304	1699	585 	2007
305	1699	2 	2007
306	1699	648 	2007
307	1699	381 	2007
308	1699	41 	2007
309	1699	NA	2007
310	1699	6 	2007
399	1699	34 	2007
101	1701	NA	2007
102	1701	NA	2007
103	1701	NA	2007
104	1701	NA	2007
106	1701	NA	2007
108	1701	NA	2007
199	1701	NA	2007
201	1701	NA	2007
202	1701	NA	2007
203	1701	NA	2007
204	1701	27 	2007
205	1701	2 	2007
206	1701	NA	2007
209	1701	1 	2007
211	1701	NA	2007
212	1701	1 	2007
213	1701	NA	2007
214	1701	NA	2007
219	1701	NA	2007
221	1701	NA	2007
299	1701	NA	2007
301	1701	NA	2007
302	1701	NA	2007
303	1701	NA	2007
304	1701	7 	2007
305	1701	4 	2007
306	1701	4 	2007
307	1701	NA	2007
308	1701	NA	2007
309	1701	NA	2007
310	1701	NA	2007
399	1701	NA	2007
101	1702	NA	2007
102	1702	NA	2007
103	1702	NA	2007
104	1702	NA	2007
106	1702	NA	2007
108	1702	NA	2007
199	1702	NA	2007
201	1702	NA	2007
202	1702	NA	2007
203	1702	NA	2007
204	1702	NA	2007
205	1702	91 	2007
206	1702	NA	2007
209	1702	NA	2007
211	1702	NA	2007
212	1702	6 	2007
213	1702	NA	2007
214	1702	6 	2007
219	1702	NA	2007
221	1702	NA	2007
299	1702	NA	2007
301	1702	5 	2007
302	1702	NA	2007
303	1702	NA	2007
304	1702	25 	2007
305	1702	5 	2007
306	1702	NA	2007
307	1702	NA	2007
308	1702	NA	2007
309	1702	NA	2007
310	1702	NA	2007
399	1702	NA	2007
101	1703	0 	2007
102	1703	NA	2007
103	1703	NA	2007
104	1703	NA	2007
106	1703	NA	2007
108	1703	NA	2007
199	1703	NA	2007
201	1703	NA	2007
202	1703	NA	2007
203	1703	NA	2007
204	1703	226 	2007
205	1703	2 	2007
206	1703	NA	2007
209	1703	0 	2007
211	1703	NA	2007
212	1703	100 	2007
213	1703	NA	2007
214	1703	NA	2007
219	1703	NA	2007
221	1703	NA	2007
299	1703	NA	2007
301	1703	NA	2007
302	1703	NA	2007
303	1703	NA	2007
304	1703	70 	2007
305	1703	0 	2007
306	1703	1 	2007
307	1703	4 	2007
308	1703	1 	2007
309	1703	NA	2007
310	1703	NA	2007
399	1703	NA	2007
101	1705	843 	2007
102	1705	NA	2007
103	1705	NA	2007
104	1705	NA	2007
106	1705	NA	2007
108	1705	NA	2007
199	1705	NA	2007
201	1705	NA	2007
202	1705	NA	2007
203	1705	NA	2007
204	1705	571 	2007
205	1705	139 	2007
206	1705	NA	2007
209	1705	NA	2007
211	1705	NA	2007
212	1705	123 	2007
213	1705	NA	2007
214	1705	23 	2007
219	1705	NA	2007
221	1705	NA	2007
299	1705	NA	2007
301	1705	411 	2007
302	1705	5 	2007
303	1705	NA	2007
304	1705	461 	2007
305	1705	25 	2007
306	1705	180 	2007
307	1705	36 	2007
308	1705	NA	2007
309	1705	NA	2007
310	1705	NA	2007
399	1705	NA	2007
101	1706	131 	2007
102	1706	NA	2007
103	1706	NA	2007
104	1706	NA	2007
106	1706	NA	2007
108	1706	NA	2007
199	1706	NA	2007
201	1706	NA	2007
202	1706	NA	2007
203	1706	NA	2007
204	1706	4 	2007
205	1706	203 	2007
206	1706	NA	2007
209	1706	NA	2007
211	1706	NA	2007
212	1706	87 	2007
213	1706	NA	2007
214	1706	43 	2007
219	1706	NA	2007
221	1706	NA	2007
299	1706	NA	2007
301	1706	71 	2007
302	1706	1 	2007
303	1706	NA	2007
304	1706	141 	2007
305	1706	23 	2007
306	1706	154 	2007
307	1706	1 	2007
308	1706	NA	2007
309	1706	NA	2007
310	1706	NA	2007
399	1706	NA	2007
101	1799	NA	2007
102	1799	NA	2007
103	1799	NA	2007
104	1799	NA	2007
106	1799	NA	2007
108	1799	NA	2007
199	1799	NA	2007
201	1799	NA	2007
202	1799	NA	2007
203	1799	NA	2007
204	1799	11 	2007
205	1799	58 	2007
206	1799	NA	2007
209	1799	0 	2007
211	1799	NA	2007
212	1799	34 	2007
213	1799	NA	2007
214	1799	18 	2007
219	1799	NA	2007
221	1799	NA	2007
299	1799	NA	2007
301	1799	16 	2007
302	1799	NA	2007
303	1799	NA	2007
304	1799	51 	2007
305	1799	NA	2007
306	1799	3 	2007
307	1799	NA	2007
308	1799	NA	2007
309	1799	NA	2007
310	1799	NA	2007
399	1799	25 	2007
101	1800	2026 	2007
102	1800	NA	2007
103	1800	NA	2007
104	1800	NA	2007
106	1800	NA	2007
108	1800	NA	2007
199	1800	NA	2007
201	1800	NA	2007
202	1800	NA	2007
203	1800	NA	2007
204	1800	555 	2007
205	1800	16 	2007
206	1800	NA	2007
209	1800	NA	2007
211	1800	NA	2007
212	1800	17 	2007
213	1800	NA	2007
214	1800	12 	2007
219	1800	NA	2007
221	1800	NA	2007
299	1800	NA	2007
301	1800	NA	2007
302	1800	NA	2007
303	1800	NA	2007
304	1800	0 	2007
305	1800	0 	2007
306	1800	0 	2007
307	1800	0 	2007
308	1800	NA	2007
309	1800	NA	2007
310	1800	NA	2007
399	1800	NA	2007
101	1900	NA	2007
102	1900	NA	2007
103	1900	NA	2007
104	1900	NA	2007
106	1900	NA	2007
108	1900	NA	2007
199	1900	NA	2007
201	1900	NA	2007
202	1900	NA	2007
203	1900	NA	2007
204	1900	4 	2007
205	1900	0 	2007
206	1900	NA	2007
209	1900	NA	2007
211	1900	NA	2007
212	1900	10 	2007
213	1900	NA	2007
214	1900	17 	2007
219	1900	NA	2007
221	1900	NA	2007
299	1900	2 	2007
301	1900	NA	2007
302	1900	NA	2007
303	1900	NA	2007
304	1900	2 	2007
305	1900	NA	2007
306	1900	3 	2007
307	1900	29 	2007
308	1900	NA	2007
309	1900	NA	2007
310	1900	4 	2007
399	1900	NA	2007
101	2000	75 	2007
102	2000	NA	2007
103	2000	NA	2007
104	2000	NA	2007
106	2000	NA	2007
108	2000	NA	2007
199	2000	NA	2007
201	2000	NA	2007
202	2000	NA	2007
203	2000	NA	2007
204	2000	0 	2007
205	2000	0 	2007
206	2000	NA	2007
209	2000	NA	2007
211	2000	NA	2007
212	2000	62 	2007
213	2000	NA	2007
214	2000	59 	2007
219	2000	NA	2007
221	2000	NA	2007
299	2000	NA	2007
301	2000	NA	2007
302	2000	NA	2007
303	2000	NA	2007
304	2000	NA	2007
305	2000	NA	2007
306	2000	NA	2007
307	2000	NA	2007
308	2000	3 	2007
309	2000	NA	2007
310	2000	NA	2007
399	2000	NA	2007
101	2100	34 	2007
102	2100	NA	2007
103	2100	NA	2007
104	2100	NA	2007
106	2100	NA	2007
108	2100	NA	2007
199	2100	NA	2007
201	2100	NA	2007
202	2100	NA	2007
203	2100	NA	2007
204	2100	NA	2007
205	2100	NA	2007
206	2100	NA	2007
209	2100	NA	2007
211	2100	NA	2007
212	2100	NA	2007
213	2100	NA	2007
214	2100	0 	2007
219	2100	NA	2007
221	2100	NA	2007
299	2100	NA	2007
301	2100	NA	2007
302	2100	NA	2007
303	2100	NA	2007
304	2100	NA	2007
305	2100	NA	2007
306	2100	NA	2007
307	2100	NA	2007
308	2100	3 	2007
309	2100	NA	2007
310	2100	NA	2007
399	2100	NA	2007
101	2200	131 	2007
102	2200	NA	2007
103	2200	NA	2007
104	2200	NA	2007
106	2200	NA	2007
108	2200	NA	2007
199	2200	NA	2007
201	2200	NA	2007
202	2200	NA	2007
203	2200	NA	2007
204	2200	50 	2007
205	2200	26 	2007
206	2200	NA	2007
209	2200	NA	2007
211	2200	NA	2007
212	2200	30 	2007
213	2200	NA	2007
214	2200	21 	2007
219	2200	NA	2007
221	2200	NA	2007
299	2200	NA	2007
301	2200	NA	2007
302	2200	NA	2007
303	2200	NA	2007
304	2200	4 	2007
305	2200	NA	2007
306	2200	0 	2007
307	2200	0 	2007
308	2200	0 	2007
309	2200	NA	2007
310	2200	NA	2007
399	2200	NA	2007
101	2300	NA	2007
102	2300	NA	2007
103	2300	NA	2007
104	2300	NA	2007
106	2300	NA	2007
108	2300	NA	2007
199	2300	NA	2007
201	2300	NA	2007
202	2300	NA	2007
203	2300	NA	2007
204	2300	4 	2007
205	2300	0 	2007
206	2300	NA	2007
209	2300	NA	2007
211	2300	NA	2007
212	2300	0 	2007
213	2300	NA	2007
214	2300	15 	2007
219	2300	NA	2007
221	2300	NA	2007
299	2300	NA	2007
301	2300	NA	2007
302	2300	NA	2007
303	2300	NA	2007
304	2300	27 	2007
305	2300	0 	2007
306	2300	NA	2007
307	2300	7 	2007
308	2300	NA	2007
309	2300	NA	2007
310	2300	NA	2007
399	2300	2 	2007
101	2400	90 	2007
102	2400	NA	2007
103	2400	NA	2007
104	2400	NA	2007
106	2400	NA	2007
108	2400	NA	2007
199	2400	NA	2007
201	2400	NA	2007
202	2400	NA	2007
203	2400	NA	2007
204	2400	163 	2007
205	2400	44 	2007
206	2400	NA	2007
209	2400	NA	2007
211	2400	NA	2007
212	2400	306 	2007
213	2400	NA	2007
214	2400	304 	2007
219	2400	NA	2007
221	2400	NA	2007
299	2400	NA	2007
301	2400	14 	2007
302	2400	NA	2007
303	2400	NA	2007
304	2400	21 	2007
305	2400	17 	2007
306	2400	285 	2007
307	2400	271 	2007
308	2400	4 	2007
309	2400	NA	2007
310	2400	3 	2007
399	2400	1 	2007
101	2500	73 	2007
102	2500	NA	2007
103	2500	NA	2007
104	2500	NA	2007
106	2500	NA	2007
108	2500	NA	2007
199	2500	NA	2007
201	2500	NA	2007
202	2500	NA	2007
203	2500	NA	2007
204	2500	23 	2007
205	2500	7 	2007
206	2500	NA	2007
209	2500	0 	2007
211	2500	NA	2007
212	2500	76 	2007
213	2500	NA	2007
214	2500	159 	2007
219	2500	NA	2007
221	2500	NA	2007
299	2500	NA	2007
301	2500	0 	2007
302	2500	NA	2007
303	2500	NA	2007
304	2500	11 	2007
305	2500	3 	2007
306	2500	22 	2007
307	2500	74 	2007
308	2500	6 	2007
309	2500	NA	2007
310	2500	NA	2007
399	2500	0 	2007
101	2600	1174 	2007
102	2600	NA	2007
103	2600	NA	2007
104	2600	NA	2007
106	2600	NA	2007
108	2600	NA	2007
199	2600	NA	2007
201	2600	NA	2007
202	2600	NA	2007
203	2600	NA	2007
204	2600	594 	2007
205	2600	19 	2007
206	2600	NA	2007
209	2600	NA	2007
211	2600	NA	2007
212	2600	6 	2007
213	2600	NA	2007
214	2600	NA	2007
219	2600	NA	2007
221	2600	NA	2007
299	2600	NA	2007
301	2600	NA	2007
302	2600	NA	2007
303	2600	NA	2007
304	2600	84 	2007
305	2600	NA	2007
306	2600	NA	2007
307	2600	2 	2007
308	2600	NA	2007
309	2600	NA	2007
310	2600	NA	2007
399	2600	6 	2007
101	2700	1080 	2007
102	2700	NA	2007
103	2700	NA	2007
104	2700	NA	2007
106	2700	NA	2007
108	2700	NA	2007
199	2700	NA	2007
201	2700	NA	2007
202	2700	NA	2007
203	2700	NA	2007
204	2700	1881 	2007
205	2700	75 	2007
206	2700	NA	2007
209	2700	0 	2007
211	2700	NA	2007
212	2700	16 	2007
213	2700	NA	2007
214	2700	16 	2007
219	2700	NA	2007
221	2700	NA	2007
299	2700	NA	2007
301	2700	NA	2007
302	2700	NA	2007
303	2700	NA	2007
304	2700	36 	2007
305	2700	NA	2007
306	2700	19 	2007
307	2700	10 	2007
308	2700	10 	2007
309	2700	NA	2007
310	2700	NA	2007
399	2700	11 	2007
101	2701	26 	2007
102	2701	NA	2007
103	2701	NA	2007
104	2701	NA	2007
106	2701	NA	2007
108	2701	NA	2007
199	2701	NA	2007
201	2701	NA	2007
202	2701	NA	2007
203	2701	NA	2007
204	2701	64 	2007
205	2701	24 	2007
206	2701	NA	2007
209	2701	NA	2007
211	2701	NA	2007
212	2701	24 	2007
213	2701	NA	2007
214	2701	NA	2007
219	2701	NA	2007
221	2701	NA	2007
299	2701	NA	2007
301	2701	6 	2007
302	2701	NA	2007
303	2701	NA	2007
304	2701	76 	2007
305	2701	NA	2007
306	2701	2 	2007
307	2701	NA	2007
308	2701	NA	2007
309	2701	NA	2007
310	2701	NA	2007
399	2701	NA	2007
101	2900	419 	2007
102	2900	NA	2007
103	2900	NA	2007
104	2900	NA	2007
106	2900	NA	2007
108	2900	NA	2007
199	2900	NA	2007
201	2900	NA	2007
202	2900	NA	2007
203	2900	NA	2007
204	2900	NA	2007
205	2900	NA	2007
206	2900	NA	2007
209	2900	NA	2007
211	2900	NA	2007
212	2900	NA	2007
213	2900	NA	2007
214	2900	NA	2007
219	2900	NA	2007
221	2900	NA	2007
299	2900	NA	2007
301	2900	45 	2007
302	2900	NA	2007
303	2900	NA	2007
304	2900	48 	2007
305	2900	NA	2007
306	2900	34 	2007
307	2900	NA	2007
308	2900	NA	2007
309	2900	NA	2007
310	2900	NA	2007
399	2900	NA	2007
101	3000	NA	2007
102	3000	NA	2007
103	3000	NA	2007
104	3000	NA	2007
106	3000	NA	2007
108	3000	NA	2007
199	3000	NA	2007
201	3000	1242 	2007
202	3000	NA	2007
203	3000	913 	2007
204	3000	29 	2007
205	3000	0 	2007
206	3000	NA	2007
209	3000	NA	2007
211	3000	NA	2007
212	3000	0 	2007
213	3000	NA	2007
214	3000	NA	2007
219	3000	NA	2007
221	3000	NA	2007
299	3000	NA	2007
301	3000	35 	2007
302	3000	NA	2007
303	3000	NA	2007
304	3000	1 	2007
305	3000	NA	2007
306	3000	1 	2007
307	3000	3 	2007
308	3000	NA	2007
309	3000	NA	2007
310	3000	NA	2007
399	3000	NA	2007
101	3101	NA	2007
102	3101	NA	2007
103	3101	NA	2007
104	3101	NA	2007
106	3101	NA	2007
108	3101	NA	2007
199	3101	NA	2007
201	3101	25 	2007
202	3101	529 	2007
203	3101	879 	2007
204	3101	779 	2007
205	3101	89 	2007
206	3101	NA	2007
209	3101	0 	2007
211	3101	NA	2007
212	3101	NA	2007
213	3101	NA	2007
214	3101	22 	2007
219	3101	NA	2007
221	3101	NA	2007
299	3101	597 	2007
301	3101	534 	2007
302	3101	NA	2007
303	3101	NA	2007
304	3101	57 	2007
305	3101	NA	2007
306	3101	NA	2007
307	3101	0 	2007
308	3101	NA	2007
309	3101	NA	2007
310	3101	NA	2007
399	3101	NA	2007
101	3102	NA	2007
102	3102	NA	2007
103	3102	NA	2007
104	3102	NA	2007
106	3102	NA	2007
108	3102	NA	2007
199	3102	NA	2007
201	3102	46 	2007
202	3102	614 	2007
203	3102	1761 	2007
204	3102	294 	2007
205	3102	22 	2007
206	3102	NA	2007
209	3102	NA	2007
211	3102	NA	2007
212	3102	10 	2007
213	3102	NA	2007
214	3102	18 	2007
219	3102	NA	2007
221	3102	NA	2007
299	3102	811 	2007
301	3102	662 	2007
302	3102	NA	2007
303	3102	NA	2007
304	3102	52 	2007
305	3102	NA	2007
306	3102	NA	2007
307	3102	0 	2007
308	3102	NA	2007
309	3102	NA	2007
310	3102	NA	2007
399	3102	NA	2007
101	3103	NA	2007
102	3103	NA	2007
103	3103	NA	2007
104	3103	NA	2007
106	3103	NA	2007
108	3103	NA	2007
199	3103	NA	2007
201	3103	NA	2007
202	3103	NA	2007
203	3103	22 	2007
204	3103	28 	2007
205	3103	32 	2007
206	3103	NA	2007
209	3103	NA	2007
211	3103	NA	2007
212	3103	2 	2007
213	3103	NA	2007
214	3103	NA	2007
219	3103	NA	2007
221	3103	NA	2007
299	3103	NA	2007
301	3103	150 	2007
302	3103	NA	2007
303	3103	NA	2007
304	3103	7 	2007
305	3103	NA	2007
306	3103	0 	2007
307	3103	4 	2007
308	3103	NA	2007
309	3103	NA	2007
310	3103	NA	2007
399	3103	4 	2007
101	3104	NA	2007
102	3104	NA	2007
103	3104	NA	2007
104	3104	NA	2007
106	3104	NA	2007
108	3104	NA	2007
199	3104	NA	2007
201	3104	NA	2007
202	3104	NA	2007
203	3104	NA	2007
204	3104	2 	2007
205	3104	NA	2007
206	3104	NA	2007
209	3104	NA	2007
211	3104	NA	2007
212	3104	NA	2007
213	3104	NA	2007
214	3104	NA	2007
219	3104	NA	2007
221	3104	NA	2007
299	3104	NA	2007
301	3104	77 	2007
302	3104	NA	2007
303	3104	NA	2007
304	3104	17 	2007
305	3104	NA	2007
306	3104	NA	2007
307	3104	NA	2007
308	3104	35 	2007
309	3104	NA	2007
310	3104	NA	2007
399	3104	NA	2007
101	3105	86 	2007
102	3105	NA	2007
103	3105	NA	2007
104	3105	NA	2007
106	3105	NA	2007
108	3105	NA	2007
199	3105	NA	2007
201	3105	NA	2007
202	3105	NA	2007
203	3105	NA	2007
204	3105	765 	2007
205	3105	30 	2007
206	3105	NA	2007
209	3105	NA	2007
211	3105	NA	2007
212	3105	59 	2007
213	3105	NA	2007
214	3105	NA	2007
219	3105	NA	2007
221	3105	NA	2007
299	3105	NA	2007
301	3105	3 	2007
302	3105	NA	2007
303	3105	NA	2007
304	3105	13 	2007
305	3105	2 	2007
306	3105	4 	2007
307	3105	1 	2007
308	3105	5 	2007
309	3105	NA	2007
310	3105	NA	2007
399	3105	8 	2007
101	3106	NA	2007
102	3106	NA	2007
103	3106	NA	2007
104	3106	NA	2007
106	3106	NA	2007
108	3106	NA	2007
199	3106	NA	2007
201	3106	NA	2007
202	3106	NA	2007
203	3106	NA	2007
204	3106	NA	2007
205	3106	2 	2007
206	3106	NA	2007
209	3106	NA	2007
211	3106	NA	2007
212	3106	NA	2007
213	3106	NA	2007
214	3106	55 	2007
219	3106	NA	2007
221	3106	NA	2007
299	3106	NA	2007
301	3106	1 	2007
302	3106	NA	2007
303	3106	NA	2007
304	3106	9 	2007
305	3106	NA	2007
306	3106	34 	2007
307	3106	4 	2007
308	3106	NA	2007
309	3106	NA	2007
310	3106	4 	2007
399	3106	NA	2007
101	3199	NA	2007
102	3199	NA	2007
103	3199	NA	2007
104	3199	NA	2007
106	3199	NA	2007
108	3199	NA	2007
199	3199	NA	2007
201	3199	NA	2007
202	3199	4 	2007
203	3199	10 	2007
204	3199	158 	2007
205	3199	101 	2007
206	3199	NA	2007
209	3199	0 	2007
211	3199	NA	2007
212	3199	42 	2007
213	3199	NA	2007
214	3199	22 	2007
219	3199	NA	2007
221	3199	NA	2007
299	3199	6 	2007
301	3199	932 	2007
302	3199	2 	2007
303	3199	36 	2007
304	3199	416 	2007
305	3199	NA	2007
306	3199	189 	2007
307	3199	13 	2007
308	3199	27 	2007
309	3199	NA	2007
310	3199	NA	2007
399	3199	NA	2007
101	3200	NA	2007
102	3200	NA	2007
103	3200	NA	2007
104	3200	NA	2007
106	3200	NA	2007
108	3200	NA	2007
199	3200	NA	2007
201	3200	NA	2007
202	3200	NA	2007
203	3200	NA	2007
204	3200	7 	2007
205	3200	20 	2007
206	3200	NA	2007
209	3200	NA	2007
211	3200	NA	2007
212	3200	2 	2007
213	3200	NA	2007
214	3200	NA	2007
219	3200	NA	2007
221	3200	NA	2007
299	3200	NA	2007
301	3200	16 	2007
302	3200	NA	2007
303	3200	NA	2007
304	3200	65 	2007
305	3200	NA	2007
306	3200	NA	2007
307	3200	NA	2007
308	3200	NA	2007
309	3200	NA	2007
310	3200	NA	2007
399	3200	1 	2007
101	3301	NA	2007
102	3301	NA	2007
103	3301	NA	2007
104	3301	NA	2007
106	3301	NA	2007
108	3301	NA	2007
199	3301	NA	2007
201	3301	NA	2007
202	3301	NA	2007
203	3301	NA	2007
204	3301	83 	2007
205	3301	143 	2007
206	3301	NA	2007
209	3301	0 	2007
211	3301	NA	2007
212	3301	41 	2007
213	3301	NA	2007
214	3301	14 	2007
219	3301	NA	2007
221	3301	NA	2007
299	3301	NA	2007
301	3301	NA	2007
302	3301	NA	2007
303	3301	NA	2007
304	3301	193 	2007
305	3301	22 	2007
306	3301	NA	2007
307	3301	NA	2007
308	3301	NA	2007
309	3301	NA	2007
310	3301	NA	2007
399	3301	NA	2007
101	3303	1193 	2007
102	3303	NA	2007
103	3303	NA	2007
104	3303	NA	2007
106	3303	NA	2007
108	3303	NA	2007
199	3303	NA	2007
201	3303	NA	2007
202	3303	NA	2007
203	3303	146 	2007
204	3303	130 	2007
205	3303	85 	2007
206	3303	NA	2007
209	3303	NA	2007
211	3303	NA	2007
212	3303	23 	2007
213	3303	NA	2007
214	3303	11 	2007
219	3303	NA	2007
221	3303	NA	2007
299	3303	NA	2007
301	3303	34 	2007
302	3303	1 	2007
303	3303	NA	2007
304	3303	150 	2007
305	3303	26 	2007
306	3303	NA	2007
307	3303	2 	2007
308	3303	NA	2007
309	3303	NA	2007
310	3303	NA	2007
399	3303	7 	2007
101	3399	112 	2007
102	3399	NA	2007
103	3399	NA	2007
104	3399	NA	2007
106	3399	NA	2007
108	3399	NA	2007
199	3399	NA	2007
201	3399	NA	2007
202	3399	NA	2007
203	3399	NA	2007
204	3399	NA	2007
205	3399	0 	2007
206	3399	NA	2007
209	3399	NA	2007
211	3399	NA	2007
212	3399	NA	2007
213	3399	NA	2007
214	3399	NA	2007
219	3399	NA	2007
221	3399	NA	2007
299	3399	NA	2007
301	3399	3 	2007
302	3399	NA	2007
303	3399	NA	2007
304	3399	6 	2007
305	3399	NA	2007
306	3399	NA	2007
307	3399	9 	2007
308	3399	NA	2007
309	3399	NA	2007
310	3399	NA	2007
399	3399	NA	2007
101	3400	1812 	2007
102	3400	NA	2007
103	3400	NA	2007
104	3400	NA	2007
106	3400	NA	2007
108	3400	NA	2007
199	3400	NA	2007
201	3400	NA	2007
202	3400	NA	2007
203	3400	NA	2007
204	3400	1660 	2007
205	3400	150 	2007
206	3400	NA	2007
209	3400	0 	2007
211	3400	NA	2007
212	3400	70 	2007
213	3400	NA	2007
214	3400	23 	2007
219	3400	NA	2007
221	3400	NA	2007
299	3400	NA	2007
301	3400	NA	2007
302	3400	NA	2007
303	3400	NA	2007
304	3400	136 	2007
305	3400	0 	2007
306	3400	NA	2007
307	3400	NA	2007
308	3400	NA	2007
309	3400	NA	2007
310	3400	NA	2007
399	3400	9 	2007
101	3500	381 	2007
102	3500	NA	2007
103	3500	NA	2007
104	3500	NA	2007
106	3500	NA	2007
108	3500	NA	2007
199	3500	NA	2007
201	3500	NA	2007
202	3500	NA	2007
203	3500	NA	2007
204	3500	294 	2007
205	3500	102 	2007
206	3500	NA	2007
209	3500	NA	2007
211	3500	NA	2007
212	3500	74 	2007
213	3500	NA	2007
214	3500	18 	2007
219	3500	NA	2007
221	3500	NA	2007
299	3500	NA	2007
301	3500	66 	2007
302	3500	2 	2007
303	3500	NA	2007
304	3500	405 	2007
305	3500	27 	2007
306	3500	176 	2007
307	3500	4 	2007
308	3500	NA	2007
309	3500	NA	2007
310	3500	NA	2007
399	3500	NA	2007
101	3600	NA	2007
102	3600	NA	2007
103	3600	NA	2007
104	3600	NA	2007
106	3600	NA	2007
108	3600	NA	2007
199	3600	NA	2007
201	3600	NA	2007
202	3600	NA	2007
203	3600	NA	2007
204	3600	0 	2007
205	3600	NA	2007
206	3600	23 	2007
209	3600	NA	2007
211	3600	NA	2007
212	3600	NA	2007
213	3600	NA	2007
214	3600	NA	2007
219	3600	NA	2007
221	3600	NA	2007
299	3600	NA	2007
301	3600	15 	2007
302	3600	NA	2007
303	3600	NA	2007
304	3600	29 	2007
305	3600	3 	2007
306	3600	NA	2007
307	3600	NA	2007
308	3600	NA	2007
309	3600	NA	2007
310	3600	NA	2007
399	3600	2 	2007
101	3601	NA	2007
102	3601	NA	2007
103	3601	NA	2007
104	3601	NA	2007
106	3601	NA	2007
108	3601	NA	2007
199	3601	NA	2007
201	3601	NA	2007
202	3601	NA	2007
203	3601	NA	2007
204	3601	NA	2007
205	3601	NA	2007
206	3601	NA	2007
209	3601	NA	2007
211	3601	NA	2007
212	3601	NA	2007
213	3601	NA	2007
214	3601	NA	2007
219	3601	NA	2007
221	3601	NA	2007
299	3601	NA	2007
301	3601	NA	2007
302	3601	NA	2007
303	3601	NA	2007
304	3601	NA	2007
305	3601	NA	2007
306	3601	NA	2007
307	3601	NA	2007
308	3601	NA	2007
309	3601	NA	2007
310	3601	NA	2007
399	3601	NA	2007
101	3700	317 	2007
102	3700	NA	2007
103	3700	NA	2007
104	3700	NA	2007
106	3700	NA	2007
108	3700	NA	2007
199	3700	NA	2007
201	3700	NA	2007
202	3700	NA	2007
203	3700	NA	2007
204	3700	81 	2007
205	3700	12 	2007
206	3700	NA	2007
209	3700	NA	2007
211	3700	NA	2007
212	3700	1 	2007
213	3700	NA	2007
214	3700	1 	2007
219	3700	NA	2007
221	3700	NA	2007
299	3700	NA	2007
301	3700	64 	2007
302	3700	1 	2007
303	3700	NA	2007
304	3700	71 	2007
305	3700	27 	2007
306	3700	NA	2007
307	3700	NA	2007
308	3700	3 	2007
309	3700	NA	2007
310	3700	NA	2007
399	3700	2 	2007
101	3800	9 	2007
102	3800	NA	2007
103	3800	NA	2007
104	3800	NA	2007
106	3800	NA	2007
108	3800	NA	2007
199	3800	NA	2007
201	3800	NA	2007
202	3800	NA	2007
203	3800	NA	2007
204	3800	10 	2007
205	3800	29 	2007
206	3800	NA	2007
209	3800	NA	2007
211	3800	NA	2007
212	3800	NA	2007
213	3800	NA	2007
214	3800	NA	2007
219	3800	NA	2007
221	3800	NA	2007
299	3800	NA	2007
301	3800	NA	2007
302	3800	NA	2007
303	3800	NA	2007
304	3800	42 	2007
305	3800	1 	2007
306	3800	4 	2007
307	3800	NA	2007
308	3800	NA	2007
309	3800	NA	2007
310	3800	NA	2007
399	3800	NA	2007
101	3900	NA	2007
102	3900	NA	2007
103	3900	NA	2007
104	3900	NA	2007
106	3900	NA	2007
108	3900	NA	2007
199	3900	NA	2007
201	3900	NA	2007
202	3900	NA	2007
203	3900	NA	2007
204	3900	0 	2007
205	3900	NA	2007
206	3900	NA	2007
209	3900	NA	2007
211	3900	NA	2007
212	3900	NA	2007
213	3900	NA	2007
214	3900	NA	2007
219	3900	NA	2007
221	3900	NA	2007
299	3900	NA	2007
301	3900	NA	2007
302	3900	NA	2007
303	3900	NA	2007
304	3900	0 	2007
305	3900	NA	2007
306	3900	NA	2007
307	3900	NA	2007
308	3900	NA	2007
309	3900	NA	2007
310	3900	NA	2007
399	3900	NA	2007
101	4000	0 	2007
102	4000	NA	2007
103	4000	NA	2007
104	4000	41450 	2007
106	4000	NA	2007
108	4000	NA	2007
199	4000	NA	2007
201	4000	NA	2007
202	4000	NA	2007
203	4000	NA	2007
