year	taxonID	vernacularName
2012	6204	長腳大蝦
2012	6207	劍蝦
2012	6208	大頭蝦
2012	6220	白蝦
2012	6221	櫻花蝦
2012	6222	赤尾青蝦
2012	6300	蝦姑
2012	6402	蠘
2012	6499	其他蟳蟹類
2012	6501	牡蠣
2012	6502	文蛤
2012	6503	蜊
2012	6513	蜆
2012	6599	其他貝類
2012	6603	鱉
2012	6900	珊瑚
2012	7103	龍鬚菜
2013	100	吳郭魚類
2013	201	鯉魚
2013	202	鯽魚
2013	203	草魚
2013	205	大頭鰱
2013	300	鰻魚
2013	400	淡水鯰
2013	500	鱸魚
2013	504	紅目鱸
2013	700	觀賞魚類
2013	1100	鱒魚
2013	1200	香魚
2013	1400	虱目魚
2013	1601	嘉臘
2013	1602	赤鯮
2013	1604	黑鯛
2013	1699	其他鯛
2013	1705	白口
2013	1800	金線
2013	2400	紅目鰱
2013	2500	鱠
2013	2600	狗母
2013	2700	海鰻
2013	2900	海鱺
2013	3000	皮刀
2013	3102	真鰺
2013	3101	圓鰺
2013	3105	甘仔鰺
2013	3199	其他鰺
2013	3200	烏魚
2013	3303	黑鯧
2013	3400	肉魚
2013	3500	午仔魚
2013	3601	飛魚卵
2013	4000	油魚
2013	4300	白帶魚
2013	4400	鱰
2013	4605	丁香
2013	4699	其他鰮類
2013	4602	鱙仔
2013	4603	魩仔
2013	4700	鯖
2013	4801	正鰹
2013	4802	花鰹
2013	4803	圓花鰹
2013	4899	其他鰹類
2013	4901	土拖鰆
2013	4902	馬加鰆
2013	4999	其他鰆類
2013	5001	長鰭鮪
2013	5002	大目鮪
2013	5003	黃鰭鮪
2013	5004	黑鮪
2013	5006	南方黑鮪
2013	5005	其他鮪類
2013	5101	劍旗魚
2013	5102	紅肉旗魚
2013	5103	黑皮旗魚
2013	5104	白皮旗魚
2013	5105	雨傘旗魚
2013	5201	大鯊
2013	5202	鯊條
2013	5203	黑鯊
2013	5204	水鯊
2013	5205	馬加鯊
2013	5500	秋刀魚
2013	5600	剝皮魚
2013	299	其他淡水魚類
2013	6000	其他魚類
2013	6103	魷魚
2013	6104	鎖管
2013	6199	其他頭足類
2013	6202	斑節蝦
2013	6205	紅尾蝦
2013	6204	長腳大蝦
2013	6207	劍蝦
2013	6208	大頭蝦
2013	6220	白蝦
2013	6221	櫻花蝦
2013	6222	赤尾青蝦
2013	6300	蝦姑
2013	6402	蠘
2013	6499	其他蟳蟹類
2013	6501	牡蠣
2013	6502	文蛤
2013	6503	蜊
2013	6513	蜆
2013	6599	其他貝類
2013	6601	牛蛙
2013	6603	鱉
2013	6605	鱉蛋
2013	6900	珊瑚
2013	7103	龍鬚菜
2014	1001	吳郭魚類
2014	2001	鯉魚
2014	2002	鯽魚
2014	2003	草魚
2014	2005	鱅
2014	3000	鰻鱺科
2014	4001	淡水鯰
2014	5003	紅眼沙鱸
2014	5004	尖吻鱸
2014	7000	觀賞魚類
2014	8001	麥奇鈎吻鮭
2014	9001	香魚
2014	10001	虱目魚
2014	12001	真鯛
2014	12002	黃背牙鯛
2014	12004	黑棘鯛
2014	12099	其他鯛
2014	15004	白姑魚
2014	16001	金線魚
2014	23001	大棘大眼鯛
2014	26002	點帶石斑
2014	26003	鞍帶石斑魚
2014	26099	其他石斑
2014	29000	合齒魚科
2014	30000	鯙科
2014	34001	海鱺
2014	35001	眼眶魚
2014	36001	真鰺
2014	36003	藍圓鰺
2014	36005	吉打副葉鰺
2014	36099	其他鰺
2014	37001	鯔
2014	38002	鐮鯧
2014	39001	刺鯧
2014	40000	馬鮁科
2014	41001	飛魚卵
2014	46000	帶鰆科
2014	48000	帶魚屬
2014	49001	鬼頭刀
2014	51003	日本銀帶鯡
2014	51099	其他鯡
2014	52001	鱙仔
2014	52002	魩仔
2014	53001	花腹鯖
2014	53101	正鰹
2014	53102	扁花鰹
2014	53103	圓花鰹
2014	53199	其他鰹類
2014	53201	康氏馬加鰆
2014	53202	日本馬加鰆
2014	53299	其他鰆類
2014	53301	長鰭鮪
2014	53302	大目鮪
2014	53303	黃鰭鮪
2014	53304	太平洋黑鮪
2014	53305	南方黑鮪
2014	53399	其他鮪類
2014	54001	劍旗魚
2014	55001	紅肉旗魚
2014	55003	黑皮旗魚
2014	55004	立翅旗魚
2014	55005	雨傘旗魚
2014	56100	真鯊屬
2014	56201	鋸峰齒鯊
2014	56301	尖吻鯖鯊
2014	56999	其他鯊
2014	59001	秋刀魚
2014	60000	單棘魨科
2014	62998	其他淡水魚類
2014	62999	其他海水魚類
2014	63101	阿根廷魷
2014	63102	美洲大赤魷
2014	63201	鎖管
2014	63999	其他頭足類
2014	64002	日本對蝦
2014	64003	多毛對蝦
2014	64006	羅氏沼蝦
2014	64008	劍蝦
2014	64009	管鞭蝦
2014	64010	凡納對蝦
2014	64011	晶瑩櫻蝦
2014	64012	間型毛蝦
2014	64101	蝦姑
2014	64202	遠海梭子蟹
2014	64299	其他蟳蟹類
2014	65001	牡蠣
2014	65002	文蛤
2014	65003	蜊
2014	65010	臺灣蜆
2014	65999	其他貝類
2014	66000	蛙類
2014	67001	鱉
2014	67002	鱉蛋
2014	71000	珊瑚
2014	73201	龍鬚菜
2015	1001	吳郭魚類
2015	2001	鯉魚
2015	2002	鯽魚
2015	2003	草魚
2015	2005	鱅
2015	3000	鰻鱺科
2015	4001	淡水鯰
2015	5003	紅眼沙鱸
2015	5004	尖吻鱸
2015	7000	觀賞魚類
2015	8001	麥奇鈎吻鮭
2015	9001	香魚
2015	10001	虱目魚
2015	12001	真鯛
2015	12002	黃背牙鯛
2015	12004	黑棘鯛
2015	12099	其他鯛
2015	15004	白姑魚
2015	16001	金線魚
2015	23001	大棘大眼鯛
2015	26002	點帶石斑
2015	26003	鞍帶石斑魚
2015	26099	其他石斑
2015	29000	合齒魚科
2015	30000	鯙科
2015	34001	海鱺
2015	35001	眼眶魚
2015	36001	真鰺
2015	36003	藍圓鰺
2015	36005	吉打副葉鰺
2015	36099	其他鰺
2015	37001	鯔
2015	38002	鐮鯧
2015	39001	刺鯧
2015	40000	馬鮁科
2015	41001	飛魚卵
2015	46000	帶鰆科
2015	48000	帶魚屬
2015	49001	鬼頭刀
2015	51003	日本銀帶鯡
2015	51099	其他鯡
2015	52001	鱙仔
2015	52002	魩仔
2015	53001	花腹鯖
2015	53101	正鰹
2015	53102	扁花鰹
2015	53103	圓花鰹
2015	53199	其他鰹類
2015	53201	康氏馬加鰆
2015	53202	日本馬加鰆
2015	53299	其他鰆類
2015	53301	長鰭鮪
2015	53302	大目鮪
2015	53303	黃鰭鮪
2015	53304	太平洋黑鮪
2015	53305	南方黑鮪
2015	53399	其他鮪類
2015	54001	劍旗魚
2015	55001	紅肉旗魚
2015	55003	黑皮旗魚
2015	55004	立翅旗魚
2015	55005	雨傘旗魚
2015	56100	真鯊屬
2015	56201	鋸峰齒鯊
2015	56301	尖吻鯖鯊
2015	56999	其他鯊
2015	59001	秋刀魚
2015	60000	單棘魨科
2015	62998	其他淡水魚類
2015	62999	其他海水魚類
2015	63101	阿根廷魷
2015	63102	美洲大赤魷
2015	63201	鎖管
2015	63999	其他頭足類
2015	64002	日本對蝦
2015	64003	多毛對蝦
2015	64006	羅氏沼蝦
2015	64008	劍蝦
2015	64009	管鞭蝦
2015	64010	凡納對蝦
2015	64011	晶瑩櫻蝦
2015	64012	間型毛蝦
2015	64101	蝦姑
2015	64202	遠海梭子蟹
2015	64299	其他蟳蟹類
2015	65001	牡蠣
2015	65002	文蛤
2015	65003	蜊
2015	65010	臺灣蜆
2015	65999	其他貝類
2015	66000	蛙類
2015	67001	鱉
2015	67002	鱉蛋
2015	71000	珊瑚
2015	73201	龍鬚菜
2016	1001	吳郭魚類
2016	2001	鯉魚
2016	2002	鯽魚
2016	2003	草魚
2016	2005	鱅
2016	3000	鰻鱺科
2016	4001	淡水鯰
2016	5003	紅眼沙鱸
2016	5004	尖吻鱸
2016	7000	觀賞魚類
2016	8001	麥奇鈎吻鮭
2016	9001	香魚
2016	10001	虱目魚
2016	12001	真鯛
2016	12002	黃背牙鯛
2016	12004	黑棘鯛
2016	12099	其他鯛
2016	15004	白姑魚
2016	16001	金線魚
2016	23001	大棘大眼鯛
2016	26002	點帶石斑
2016	26003	鞍帶石斑魚
2016	26099	其他石斑
2016	29000	合齒魚科
2016	30000	鯙科
2016	34001	海鱺
2016	35001	眼眶魚
2016	36001	真鰺
2016	36003	藍圓鰺
2016	36005	吉打副葉鰺
2016	36099	其他鰺
2016	37001	鯔
2016	38002	鐮鯧
2016	39001	刺鯧
2016	40000	馬鮁科
2016	41001	飛魚卵
2016	46000	帶鰆科
2016	48000	帶魚屬
2016	49001	鬼頭刀
2016	51003	日本銀帶鯡
2016	51099	其他鯡
2016	52001	鱙仔
2016	52002	魩仔
2016	53001	花腹鯖
2016	53101	正鰹
2016	53102	扁花鰹
2016	53103	圓花鰹
2016	53199	其他鰹類
2016	53201	康氏馬加鰆
2016	53202	日本馬加鰆
2016	53299	其他鰆類
2016	53301	長鰭鮪
2016	53302	大目鮪
2016	53303	黃鰭鮪
2016	53304	太平洋黑鮪
2016	53305	南方黑鮪
2016	53399	其他鮪類
2016	54001	劍旗魚
2016	55001	紅肉旗魚
2016	55003	黑皮旗魚
2016	55004	立翅旗魚
2016	55005	雨傘旗魚
2016	56100	真鯊屬
2016	56201	鋸峰齒鯊
2016	56301	尖吻鯖鯊
2016	56999	其他鯊
2016	59001	秋刀魚
2016	60000	單棘魨科
2016	62998	其他淡水魚類
2016	62999	其他海水魚類
2016	63101	阿根廷魷
2016	63102	美洲大赤魷
2016	63201	鎖管
2016	63999	其他頭足類
2016	64002	日本對蝦
2016	64003	多毛對蝦
2016	64006	羅氏沼蝦
2016	64008	劍蝦
2016	64009	管鞭蝦
2016	64010	凡納對蝦
2016	64011	晶瑩櫻蝦
2016	64012	間型毛蝦
2016	64101	蝦姑
2016	64202	遠海梭子蟹
2016	64299	其他蟳蟹類
2016	65001	牡蠣
2016	65002	文蛤
2016	65003	蜊
2016	65010	臺灣蜆
2016	65999	其他貝類
2016	66000	蛙類
2016	67001	鱉
2016	67002	鱉蛋
2016	71000	珊瑚
2016	73201	龍鬚菜

2003	6700	海膽
2003	6800	海參
2003	6900	珊瑚
2003	7000	其他水產生物
2003	7101	石花菜
2003	7102	紫菜
2003	7103	龍鬚菜
2003	7104	青海菜
2003	7199	其他藻類
