306	一支釣	2,349	120,761	2,636	101,914	2,365	104,300	2,392	119,700	2,534	125,409	2,970	162,362
307	延繩釣	2,242	115,550	1,795	93,752	2,065	100,272	2,175	118,149	2,333	203,806	2,328	112,283
308	其他釣	-	-	-	-	-	-	-	-	-	-	-	-
309	鏢旗魚	5,426	310,211	6,100	340,550	5,385	302,836	4,327	292,720	2,887	263,795	2,563	189,239
310	遊漁	-	-	-	-	-	-	-	-	-	-	-	-
312	櫻花蝦漁業	-	-	-	-	-	-	-	-	-	-	-	-
313	鱙漁業	-	-	-	-	-	-	-	-	-	-	-	-
399	其他沿岸漁業	8,749	762,833	9,311	796,288	10,297	809,599	12,270	1,031,380	11,092	1,062,123	9,625	732,852
400	海面養殖合計	39,182	4,345,376	40,350	3,767,648	36,067	3,291,319	28,266	2,302,910	29,520	1,923,580	34,617	2,928,669
401	淺海養殖	39,182	4,345,376	40,350	3,767,648	36,067	3,291,319	28,266	2,302,910	29,520	1,923,580	34,617	2,928,669
402	箱網養殖	-	-	-	-	-	-	-	-	-	-	-	-
499	其他海面養殖	-	-	-	-	-	-	-	-	-	-	-	-
500	內陸漁撈合計	2,498	123,908	2,711	127,859	2,409	125,277	2,183	96,534	2,255	99,709	3,424	177,994
501	河川漁撈	2,498	123,908	2,711	127,859	2,409	125,277	2,183	96,534	2,255	99,709	3,424	177,994
502	水庫漁撈	-	-	-	-	-	-	-	-	-	-	-	-
599	其他內陸漁撈	-	-	-	-	-	-	-	-	-	-	-	-
600	內陸養殖合計	201,611	19,846,591	204,659	20,272,400	214,668	2,201,409	237,846	28,688,128	275,908	33,308,880	266,357	31,549,720
601	鹹水魚塭	61,026	6,906,717	61,310	6,239,415	71,021	8,184,629	96,565	14,804,527	126,614	16,603,687	93,616	10,979,674
602	淡水魚塭	128,765	12,346,075	132,735	13,612,946	133,449	13,389,520	130,435	13,472,788	135,178	16,172,109	159,406	20,043,440
603	箱網養殖	-	-	-	-	-	-	-	-	-	-	-	-
604	觀賞魚養殖	-	-	-	-	-	-	-	-	-	-	-	-
699	其他內陸養殖	11,820	593,799	10,615	420,038	10,198	427,260	10,847	410,812	14,117	533,084	13,335	526,607
													
													
	年別	民國七十八年		民國七十九年		民國八十年		民國八十一年		民國八十二年		民國八十三年	
代碼	Year	1989		1990		1991		1992		1993		1994	
Code	漁業種類	產量	價值	產量	價值	產量	價值	產量	價值	產量	價值	產量	價值
	Type of Fishery	Quantity	Value	Quantity	Value	Quantity	Value	Quantity	Value	Quantity	Value	Quantity	Value
0	總計	1,371,665	89,110,349	1,455,495	89,154,163	1,316,651	83,526,072	1,326,981	83,715,433	1,423,971	93,175,224	1,255,273	89,201,376
100	遠洋漁業合計	734,441	33,502,923	766,985	35,248,572	714,263	32,203,991	737,638	34,622,193	834,965	42,700,613	683,780	36,046,903
101	單船拖網	116,657	4,821,909	97,145	4,277,440	86,115	3,814,168	40,064	2,006,836	44,184	1,913,636	35,400	2,000,297
102	雙船拖網	111,480	4,235,329	104,128	4,319,067	98,775	4,269,631	71,375	3,606,226	79,100	3,482,080	61,947	3,491,623
103	鰹鮪圍網	117,164	3,787,290	124,599	3,013,627	107,062	2,456,971	165,879	4,182,712	176,666	3,622,608	182,555	4,357,325
104	鮪延繩釣	139,113	9,867,557	155,921	9,993,993	134,574	7,880,426	237,132	16,256,080	300,193	28,398,147	209,319	20,282,828
105	大目流刺網	75,328	3,665,424	125,112	6,248,412	90,982	5,090,863	25,551	1,331,060	-	-	-	-
106	魷釣	117,717	4,919,754	88,254	4,685,110	124,176	5,753,720	151,535	5,828,660	197,494	4,615,064	158,303	5,065,696
107	魷魚流刺網	42,893	1,960,811	38,034	2,110,795	51,326	2,555,221	11,053	456,489	-	-	-	-
108	秋刀魚火誘網	12,036	208,226	31,877	548,283	19,473	331,041	34,235	917,487	36,435	633,975	12,550	251,004
109	珊瑚	-	-	-	-	-	-	-	-	-	-	-	-
199	其他遠洋漁業	2,053	36,623	1,915	51,844	1,780	51,951	814	36,644	892	35,103	23,706	598,130
200	近海漁業合計	333,799	24,660,819	292,391	18,234,546	266,945	17,457,328	280,513	16,393,842	258,601	17,285,500	242,272	16,083,584
201	巾著網	16,471	930,675	9,826	357,793	6,605	177,342	13,887	507,136	11,092	519,390	5,366	268,798
202	鯖 圍 網	43,351	834,443	53,897	1,077,930	42,734	950,478	60,858	1,315,625	63,849	1,781,941	71,941	1,048,922
203	火誘網	34,468	3,691,986	34,132	2,164,571	24,292	1,803,318	23,156	1,247,123	16,897	982,081	21,542	1,257,623
204	中小型拖網	153,985	11,710,320	120,697	8,713,733	125,259	9,112,550	110,960	7,264,788	103,594	7,293,843	77,483	6,023,970
205	刺網	28,785	2,733,101	22,307	2,080,286	19,921	2,055,720	17,476	1,836,745	12,224	1,410,675	17,275	2,348,564
206	追逐網	490	11,379	484	7,540	379	7,128	325	10,500	531	41,143	576	89,118
209	其他網	9,057	1,185,309	4,650	631,131	4,322	490,937	2,350	222,263	414	37,746	300	40,862
211	鮪延繩釣	30,151	2,322,331	21,292	1,693,263	23,960	1,648,665	29,043	1,990,738	27,287	2,402,609	22,698	2,378,278
212	鯛及雜魚延繩釣	11,955	765,592	13,847	818,751	12,957	676,159	16,993	1,578,420	13,588	2,301,420	14,936	1,648,668
213	曳繩釣	1,547	88,423	3,945	285,655	3,699	248,053	2,288	104,425	5,112	160,248	3,353	183,335
214	一支釣	2,514	258,847	5,173	322,954	1,602	217,796	1,462	163,392	1,657	181,653	2,206	307,984
219	其他釣	243	6,840	322	18,656	403	36,850	470	46,664	815	82,494	1,113	123,727
221	珊瑚	16	91,260	1	1,150	-	-	-	-	-	-	-	-
222	飛魚卵漁業	-	-	-	-	-	-	-	-	-	-	-	-
223	扒網漁業	-	-	-	-	-	-	-	-	-	-	-	-
299	其他近海漁業	766	30,313	1,821	61,132	812	32,332	1,245	106,025	1,542	90,258	3,485	363,736
300	沿岸漁業合計	49,794	4,220,016	48,362	3,960,095	41,231	3,516,865	45,401	3,326,754	43,443	3,270,613	39,800	3,430,129
301	定置網	8,108	425,914	7,026	340,257	8,311	481,326	10,537	601,415	12,008	706,813	13,143	831,139
302	地曳網	1,897	142,098	773	82,476	427	38,331	432	47,075	684	100,750	611	84,286
303	火誘網	5,220	642,315	5,474	538,662	3,081	344,330	2,544	148,401	1,083	117,015	734	66,813
304	刺網	17,550	1,449,885	17,472	1,323,602	14,183	1,161,767	15,405	1,038,331	17,264	1,340,859	14,387	1,269,521
305	其他網	5,158	607,907	4,981	500,550	3,472	341,940	4,077	490,138	1,927	156,735	1,682	216,905
306	一支釣	3,325	167,451	3,890	247,886	2,556	173,644	2,999	162,070	2,366	175,777	2,800	261,469
307	延繩釣	2,032	206,323	2,460	280,249	2,635	304,147	1,396	109,266	988	117,125	503	63,531
308	其他釣	631	26,529	497	28,864	563	25,433	624	32,105	726	50,592	913	90,324
309	鏢旗魚	1,939	178,159	1,862	259,591	2,151	282,416	1,894	174,044	1,238	167,748	1,355	199,596
310	遊漁	419	29,677	441	42,306	495	44,324	263	23,391	277	22,986	286	28,066
312	櫻花蝦漁業	-	-	-	-	-	-	-	-	-	-	-	-
313	鱙漁業	-	-	-	-	-	-	-	-	-	-	-	-
399	其他沿岸漁業	3,515	343,758	3,486	315,653	3,358	319,207	5,228	500,518	4,882	314,214	3,385	318,479
400	海面養殖合計	37,073	3,231,512	36,507	3,040,645	31,192	2,597,564	33,958	3,086,938	35,105	3,463,073	33,185	3,083,369
401	淺海養殖	36,793	3,152,441	36,011	2,875,651	30,772	2,477,018	33,454	2,916,876	34,492	3,253,020	32,535	2,867,277
402	箱網養殖	21	3,218	103	13,726	86	11,541	130	29,327	138	31,529	150	36,278
499	其他海面養殖	259	75,853	393	151,269	334	109,005	374	140,735	475	178,524	500	179,814
500	內陸漁撈合計	3,877	202,076	3,494	180,376	2,327	91,686	1,781	80,605	1,688	102,554	1,456	74,321
501	河川漁撈	2,044	98,415	2,075	98,824	1,130	36,400	743	29,716	467	32,832	651	32,797
502	水庫漁撈	1,639	86,398	1,179	67,687	1,054	51,443	980	48,192	964	51,032	547	23,064
599	其他內陸漁撈	194	17,263	241	13,865	143	3,844	58	2,697	257	18,690	259	18,460
600	內陸養殖合計	212,681	23,293,003	307,756	28,489,929	260,693	27,658,639	227,690	26,205,101	250,170	26,352,871	254,780	30,483,070
601	鹹水魚塭	63,127	7,564,780	127,801	9,358,034	85,121	9,968,723	69,596	8,149,389	64,267	6,998,880	74,258	8,448,480
602	淡水魚塭	140,039	15,294,208	168,536	18,327,200	168,227	17,359,309	149,927	17,682,024	176,261	18,982,513	176,442	21,845,355
603	箱網養殖	633	27,480	2,314	253,946	508	15,034	330	10,898	368	13,955	21	802
604	觀賞魚養殖	-	-	-	-	-	-	-	-	-	-	-	-
699	其他內陸養殖	8,882	406,535	9,105	550,749	6,838	315,564	8,467	362,790	9,275	357,523	4,059	188,433
													
													
	年別	民國八十四年		民國八十五年		民國八十六年		民國八十七年		民國八十八年		民國八十九年	
代碼	Year	1995		1996		1997		1998		1999		2000	
Code	漁業種類	產量	價值	產量	價值	產量	價值	產量	價值	產量	價值	產量	價值
	Type of Fishery	Quantity	Value	Quantity	Value	Quantity	Value	Quantity	Value	Quantity	Value	Quantity	Value
0	總計	1,296,887	100,565,749	1,239,635	97,265,187	1,251,048	92,602,411	1,301,419	90,189,328	1,335,099	85,390,979	1,333,574	88,127,590
100	遠洋漁業合計	709,543	43,084,074	668,979	43,827,522	692,238	44,637,124	792,722	45,454,296	824,738	45,169,605	863,475	44,615,721
101	單船拖網	54,140	2,764,774	53,797	3,153,206	91,164	5,878,009	87,504	5,390,601	86,431	3,438,409	86,850	3,097,700
102	雙船拖網	55,459	3,449,553	45,861	3,055,381	-	-	-	-	-	-	-	-
103	鰹鮪圍網	186,815	3,881,684	188,742	3,570,215	139,874	4,044,939	241,996	7,627,671	200,435	3,562,845	231,055	3,251,299
104	鮪延繩釣	223,441	25,359,200	215,182	27,989,934	207,688	28,189,753	225,805	27,429,964	225,415	32,464,047	240,157	33,180,963
105	大目流刺網	-	-	-	-	-	-	-	-	-	-	-	-
106	魷釣	154,362	6,478,838	138,172	5,114,898	212,386	5,261,584	201,995	3,757,552	276,111	4,925,878	253,574	4,158,613
107	魷魚流刺網	-	-	-	-	-	-	-	-	-	-	-	-
108	秋刀魚火誘網	13,772	330,528	8,236	222,365	21,887	501,207	12,794	383,818	12,541	451,476	27,868	562,934
109	珊瑚	-	-	-	-	-	-	-	-	-	-	-	-
199	其他遠洋漁業	21,553	819,498	18,989	721,523	19,240	761,632	22,629	864,689	23,804	326,950	23,971	364,212
200	近海漁業合計	255,981	16,930,516	256,654	16,585,512	247,575	16,672,657	209,589	13,130,862	206,575	12,751,721	169,143	13,031,950
201	巾著網	13,770	487,615	16,444	403,461	14,941	489,181	13,449	282,975	5,394	133,512	4,141	85,128
202	鯖 圍 網	61,961	1,785,923	77,075	2,274,057	69,703	1,161,681	42,331	717,215	58,843	1,225,768	26,941	523,791
203	火誘網	18,633	979,658	16,960	819,180	19,556	852,693	24,768	910,475	28,376	981,870	23,727	1,097,858
204	中小型拖網	92,599	6,536,107	93,809	6,786,404	84,172	7,552,459	66,466	5,762,208	58,431	4,892,518	55,946	4,935,592
205	刺網	16,624	2,202,622	13,825	2,010,468	13,240	1,881,207	12,213	1,491,648	12,851	1,460,220	12,139	1,538,295
206	追逐網	166	6,760	403	46,108	1,269	271,910	716	88,011	355	47,451	135	23,657
209	其他網	449	92,841	-	-	10	1,500	126	16,480	152	5,082	3	600
211	鮪延繩釣	32,691	2,942,663	22,258	2,063,630	30,554	2,531,216	37,734	2,445,287	29,188	2,472,723	25,949	2,287,035
212	鯛及雜魚延繩釣	11,875	1,248,762	8,723	1,417,660	9,196	1,413,309	8,121	911,263	8,380	888,918	13,323	1,550,101
213	曳繩釣	336	22,176	392	78,655	293	27,197	457	50,995	504	64,871	1,381	213,171
214	一支釣	1,467	236,645	1,592	259,398	1,716	248,941	1,808	283,688	1,504	381,142	2,018	390,871
219	其他釣	721	88,135	932	120,680	773	103,248	592	86,724	686	100,868	692	84,455
221	珊瑚	-	-	-	-	-	-	-	-	-	-	-	-
222	飛魚卵漁業	-	-	-	-	-	-	-	-	-	-	-	-
223	扒網漁業	-	-	-	-	-	-	-	-	-	-	-	-
299	其他近海漁業	4,690	300,612	4,242	305,811	2,152	138,115	807	83,894	1,910	96,778	2,747	301,395
300	沿岸漁業合計	43,518	3,978,190	41,033	4,256,372	40,576	4,524,162	43,429	4,371,999	40,159	4,147,470	43,966	4,537,017
301	定置網	11,580	672,032	11,554	788,623	9,094	658,114	5,501	344,439	5,448	366,178	6,263	393,594
302	地曳網	978	129,049	434	59,028	388	50,266	454	60,187	618	85,464	1,441	231,670
303	火誘網	1,800	189,958	1,620	188,356	2,042	176,567	4,195	398,072	2,749	250,216	4,515	404,393
304	刺網	13,889	1,195,016	13,526	1,344,211	15,027	1,712,742	18,867	1,726,704	15,369	1,487,858	13,428	1,521,488
305	其他網	2,763	439,386	3,758	439,709	2,976	462,185	3,171	353,000	4,419	588,342	4,530	489,614
306	一支釣	2,838	253,739	2,957	338,028	3,320	288,044	4,540	388,039	5,320	467,122	4,909	472,915
307	延繩釣	1,716	165,871	1,265	204,625	2,243	378,702	2,284	579,660	2,549	552,221	4,323	507,804
308	其他釣	825	64,642	947	67,191	856	61,023	753	57,909	803	68,735	748	67,448
309	鏢旗魚	1,293	141,644	631	107,845	475	76,373	290	24,307	380	43,133	480	63,052
310	遊漁	168	16,410	306	27,739	231	24,707	211	24,038	291	33,364	142	15,517
312	櫻花蝦漁業	-	-	-	-	-	-	-	-	-	-	-	-
313	鱙漁業	-	-	-	-	-	-	-	-	-	-	-	-
399	其他沿岸漁業	5,669	710,442	4,034	691,017	3,925	635,439	3,163	415,642	2,212	204,837	3,187	369,522
400	海面養殖合計	33,230	3,183,258	34,889	3,135,683	31,354	2,878,316	26,033	4,201,394	24,038	3,368,171	28,291	3,552,466
401	淺海養殖	32,395	2,926,901	33,711	2,815,812	30,074	2,541,937	22,947	3,585,059	21,891	2,723,882	23,993	2,757,372
402	箱網養殖	357	94,128	678	147,500	837	186,074	2,763	522,498	1,890	517,329	3,738	660,348
499	其他海面養殖	478	162,228	500	172,370	443	150,305	323	93,837	258	126,960	560	134,746
500	內陸漁撈合計	1,211	58,738	444	34,160	412	18,170	467	24,009	580	28,558	557	26,200
501	河川漁撈	505	23,884	35	5,493	13	826	12	2,151	12	1,944	13	1,926
502	水庫漁撈	482	22,617	385	25,156	394	17,027	451	20,908	564	25,579	540	23,162
599	其他內陸漁撈	225	12,237	24	3,512	5	317	4	951	5	1,034	4	1,112
600	內陸養殖合計	253,404	33,330,973	237,636	29,425,938	238,893	23,871,982	229,179	23,006,769	239,007	19,925,454	228,142	22,364,237
601	鹹水魚塭	87,787	10,901,492	86,262	9,342,487	92,521	7,152,538	94,823	8,134,512	89,047	7,324,018	81,316	8,382,423
602	淡水魚塭	160,850	22,267,506	146,988	19,915,193	141,471	16,524,159	129,963	14,696,059	141,065	12,227,647	139,025	13,611,109
603	箱網養殖	-	-	1	696	-	-	-	-	-	-	-	-
604	觀賞魚養殖	-	-	-	-	-	-	-	-	-	-	-	-
699	其他內陸養殖	4,767	161,976	4,384	167,562	4,901	195,285	4,393	176,198	8,895	373,789	7,801	370,705
													
													
	年別	民國九十年		民國九十一年		民國九十二年							
代碼	Year	2001		2002		2003							
Code	漁業種類	產量	價值	產量	價值	產量	價值						
	Type of Fishery	Quantity	Value	Quantity	Value	Quantity	Value						
0	總計	1,296,256	87,724,928	1,376,958	90,021,011	1,476,314	95,272,637						
100	遠洋漁業合計	773,037	43,985,450	793,646	42,951,129	853,455	44,819,478						
101	單船拖網	77,728	2,983,722	63,292	2,156,260	65,417	2,642,777						
102	雙船拖網	-	-	-	-	-	-						
103	鰹鮪圍網	229,810	4,857,192	251,525	4,830,988	195,290	3,413,317						
104	鮪延繩釣	256,125	32,425,130	294,055	32,721,483	331,670	34,355,095						
105	大目流刺網	-	-	-	-	-	-						
106	魷釣	146,783	2,524,668	110,887	1,940,523	147,159	2,639,476						
107	魷魚流刺網	-	-	-	-	-	-						
108	秋刀魚火誘網	39,750	707,550	51,283	882,067	91,515	1,481,958						
109	珊瑚	-	-	-	-	-	-						
199	其他遠洋漁業	22,841	487,188	22,604	419,808	22,404	286,855						
200	近海漁業合計	159,891	12,339,942	185,950	12,540,487	193,482	12,762,309						
201	巾著網	2,197	44,448	2,540	41,105	3,387	66,185						
202	鯖 圍 網	22,205	542,339	34,016	562,095	45,464	765,391						
203	火誘網	20,728	1,032,434	24,163	838,818	29,819	1,170,008						
204	中小型拖網	56,723	4,945,216	60,466	4,777,212	54,612	4,534,647						
205	刺網	17,671	2,182,292	21,067	2,473,468	11,565	1,514,868						
206	追逐網	91	1,821	293	6,603	322	9,142						
209	其他網	11	1,107	19	2,762	116	15,557						
211	鮪延繩釣	20,845	1,615,611	21,990	1,604,169	18,208	1,622,453						
212	鯛及雜魚延繩釣	12,781	1,258,576	11,874	1,301,142	12,139	1,348,234						
213	曳繩釣	657	64,333	610	59,916	748	53,075						
214	一支釣	1,793	301,902	1,878	309,483	1,759	307,685						
219	其他釣	739	88,628	618	71,113	649	79,115						
221	珊瑚	-	-	-	-	-	-						
222	飛魚卵漁業	-	-	-	-	-	-						
223	扒網漁業	-	-	-	-	-	-						
299	其他近海漁業	3,449	261,234	6,415	492,603	14,694	1,275,950						
300	沿岸漁業合計	49,563	4,402,536	49,669	4,616,573	63,739	5,987,119						
301	定置網	9,601	492,265	8,320	507,695	13,299	717,824						
302	地曳網	478	57,861	833	123,478	887	126,691						
303	火誘網	4,887	479,946	6,809	627,826	8,220	785,931						
304	刺網	14,175	1,450,134	13,250	1,400,455	13,273	1,967,536						
305	其他網	3,267	363,954	3,860	522,624	3,424	477,682						
306	一支釣	5,931	643,404	5,059	561,074	6,169	750,846						
307	延繩釣	7,068	512,786	7,910	513,184	14,097	716,663						
308	其他釣	826	70,588	577	52,359	514	55,227						
309	鏢旗魚	453	48,989	252	28,839	360	43,057						
310	遊漁	242	24,931	158	18,433	471	30,974						
312	櫻花蝦漁業	-	-	-	-	-	-						
313	鱙漁業	-	-	-	-	-	-						
399	其他沿岸漁業	2,635	257,679	2,641	260,605	3,025	314,689						
400	海面養殖合計	27,052	3,374,643	29,037	3,636,404	34,701	4,366,849						
401	淺海養殖	21,707	2,441,434	22,639	2,406,278	25,796	2,477,882						
402	箱網養殖	4,828	815,521	5,576	1,060,508	8,118	1,713,189						
499	其他海面養殖	518	117,688	822	169,619	787	175,777						
500	內陸漁撈合計	609	30,202	608	29,929	475	29,545						
501	河川漁撈	24	2,868	17	2,390	13	2,016						
502	水庫漁撈	580	26,087	586	26,180	457	26,333						
599	其他內陸漁撈	5	1,247	5	1,359	5	1,196						
600	內陸養殖合計	286,105	23,592,156	318,048	26,246,488	330,462	27,307,337						
601	鹹水魚塭	100,509	8,029,508	120,178	8,238,238	122,398	9,066,328						
602	淡水魚塭	179,262	15,302,818	192,040	17,728,594	201,796	17,941,018						
603	箱網養殖	-	-	-	-	-	-						
604	觀賞魚養殖	-	-	-	-	-	-						
699	其他內陸養殖	6,333	259,831	5,830	279,656	6,269	299,991						
