採樣分區,測站名稱,水體分類等級,採樣日期,測站編號,採樣深度,氣溫,水溫,鹽度,酸鹼值,溶氧(滴定法),溶氧(電極法),溶氧飽和度,懸浮固體,葉綠素a,氨氮,硝酸鹽氮,正磷酸鹽,亞硝酸鹽氮,矽酸鹽,鎘,鉻,銅,鋅,鉛,汞,備註
,,,,,m,℃,℃,psu,,mg/L,mg/L,%,mg/L,μg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L
基隆沿海海域,基隆拋泥區一,乙,2010/5/3 上午 09:41:00,5125,1.0,23.1,20.9,35.4,8.1,6.9,6.8,93.0,2.6,1.0,0.03,0.05,0.028,0.009,0.331,0.00002,<0.001,0.0014,0.0053,0.0003,<0.0003
基隆沿海海域,基隆拋泥區一,乙,2010/1/18 上午 09:35:00,5125,1.0,17.6,17.3,34.7,8.1,7.2,7.0,87.3,3.6,0.8,<0.01,0.12,0.052,0.003,0.782,0.00002,<0.001,0.0014,0.0040,0.0004,<0.0003
基隆沿海海域,八斗子垃圾場,乙,2010/11/1 上午 09:39:00,5126,1.0,19.9,21.9,36.0,8.1,6.8,6.7,95.9,3.2,0.3,0.03,0.07,0.040,0.005,0.439,0.00002,<0.001,0.0007,0.0052,0.0003,<0.0003
基隆沿海海域,八斗子垃圾場,乙,2010/8/12 上午 09:45:00,5126,1.0,30.1,27.7,35.2,8.1,6.2,6.0,92.2,3.3,0.7,<0.01,<0.01,0.011,0.001,0.174,0.00001,<0.001,0.0013,0.0108,0.0003,<0.0003
基隆沿海海域,八斗子垃圾場,乙,2010/5/3 上午 09:14:00,5126,1.0,22.5,20.2,35.3,8.1,6.6,6.6,89.1,<2.0,0.9,0.04,0.07,0.038,0.009,0.361,0.00002,<0.001,0.0016,0.0078,0.0004,<0.0003
基隆沿海海域,八斗子垃圾場,乙,2010/1/18 上午 09:05:00,5126,1.0,17.3,17.3,34.6,8.1,7.1,6.8,86.5,<2.0,0.3,<0.01,0.12,0.053,0.003,0.746,0.00002,<0.001,0.0005,0.0054,0.0002,<0.0003
基隆沿海海域,和平島,乙,2010/11/1 上午 10:01:00,5127,1.0,20.2,21.7,36.0,8.1,6.5,6.5,89.0,4.2,0.3,0.02,0.07,0.041,0.005,0.472,0.00002,<0.001,0.0006,0.0046,0.0003,<0.0003
基隆沿海海域,和平島,乙,2010/8/12 上午 10:08:00,5127,1.0,31.2,28.6,35.0,8.1,6.4,6.4,98.9,3.0,0.3,<0.01,<0.01,0.008,<0.001,0.130,0.00001,<0.001,0.0012,0.0093,0.0008,<0.0003
基隆沿海海域,和平島,乙,2010/5/3 上午 09:29:00,5127,1.0,22.8,20.8,35.3,8.1,6.9,6.7,91.2,<2.0,0.9,0.07,0.05,0.027,0.008,0.315,0.00002,<0.001,0.0013,0.0051,0.0003,<0.0003
基隆沿海海域,和平島,乙,2010/1/18 上午 09:24:00,5127,1.0,17.5,17.3,34.7,8.1,7.0,6.8,85.8,<2.0,0.3,<0.01,0.12,0.056,0.004,0.759,0.00002,<0.001,0.0008,0.0079,0.0003,<0.0003
台北沿海海域(甲),核四預定地外海,甲,2010/11/1 上午 07:31:00,5128,1.0,18.7,22.5,35.5,8.1,6.8,6.9,95.5,2.7,0.6,0.03,0.06,0.027,0.005,0.460,0.00002,<0.001,0.0009,0.0120,0.0006,<0.0003
台北沿海海域(甲),核四預定地外海,甲,2010/8/12 上午 07:26:00,5128,1.0,29.4,28.6,35.4,8.1,6.3,6.2,97.0,4.2,1.0,0.01,0.01,0.004,0.001,0.162,0.00002,<0.001,0.0020,0.0177,0.0002,<0.0003
台北沿海海域(甲),核四預定地外海,甲,2010/5/3 上午 07:21:00,5128,1.0,21.4,19.3,34.8,8.1,6.6,6.6,87.1,<2.0,1.1,0.09,0.09,0.040,0.010,0.430,0.00002,<0.001,0.0019,0.0071,0.0003,<0.0003
台北沿海海域(甲),核四預定地外海,甲,2010/1/18 上午 06:56:00,5128,1.0,17.1,17.9,34.5,8.0,7.6,7.5,95.7,<2.0,0.3,<0.01,0.11,0.047,0.003,0.766,0.00002,<0.001,0.0005,0.0040,0.0004,<0.0003
台北沿海海域(乙),濂洞溪外海,乙,2010/11/1 上午 08:29:00,5129,1.0,18.5,21.8,35.7,8.1,6.9,6.9,95.2,5.0,<0.1,0.02,0.07,0.017,0.004,0.721,0.00004,<0.001,0.0085,0.0138,0.0002,<0.0003
台北沿海海域(乙),濂洞溪外海,乙,2010/8/12 上午 08:15:00,5129,1.0,29.9,28.4,35.2,8.1,6.1,5.9,93.0,3.4,0.3,0.04,0.01,0.006,0.001,0.451,0.00003,<0.001,0.0057,0.0205,0.0001,<0.0003
台北沿海海域(乙),濂洞溪外海,乙,2010/5/3 上午 08:15:00,5129,1.0,21.8,20.0,35.1,8.1,7.0,6.8,91.6,<2.0,0.6,0.04,0.08,0.031,0.009,0.440,0.00003,<0.001,0.0019,0.0089,0.0002,<0.0003
台北沿海海域(乙),濂洞溪外海,乙,2010/1/18 上午 07:52:00,5129,1.0,16.9,17.2,34.5,8.0,7.4,7.5,94.0,7.6,0.2,<0.01,0.12,0.032,0.003,0.883,0.00002,<0.001,0.0005,0.0027,0.0002,<0.0003
台北沿海海域(乙),八里污水廠外海一,乙,2010/11/1 下午 01:49:00,5130,1.0,24.5,21.6,27.7,8.1,6.7,6.7,88.7,24.2,0.2,0.03,0.25,0.102,0.021,3.06,0.00002,<0.001,0.0015,0.0072,0.0002,<0.0003
台北沿海海域(乙),八里污水廠外海一,乙,2010/8/12 下午 01:24:00,5130,1.0,32.9,29.8,34.4,8.1,6.5,6.5,103.3,8.7,3.3,0.04,0.02,0.045,0.010,0.139,0.00001,<0.001,0.0009,0.0195,0.0004,<0.0003
台北沿海海域(乙),八里污水廠外海一,乙,2010/5/3 下午 12:31:00,5130,1.0,29.1,22.9,34.5,8.1,7.4,7.4,105.4,4.4,2.7,0.10,0.09,0.035,0.039,0.288,0.00002,<0.001,0.0015,0.0064,0.0003,<0.0003
台北沿海海域(乙),八里污水廠外海一,乙,2010/1/18 下午 12:45:00,5130,1.0,18.5,18.1,33.5,8.0,7.4,7.2,91.9,6.5,0.6,0.03,0.12,0.054,0.011,0.638,0.00003,<0.001,0.0007,0.0030,0.0003,<0.0003
台北沿海海域(乙),八里污水廠外海二,乙,2010/11/1 下午 01:00:00,5131,1.0,24.4,21.5,35.7,8.1,6.6,6.7,91.7,26.5,0.2,0.03,0.08,0.049,0.012,0.527,0.00002,<0.001,0.0011,0.0040,0.0002,<0.0003
台北沿海海域(乙),八里污水廠外海二,乙,2010/8/12 下午 12:14:00,5131,1.0,32.6,29.6,34.6,8.1,6.4,6.3,100.0,9.0,1.5,0.04,0.02,0.026,0.008,0.168,0.00002,<0.001,0.0008,0.0166,0.0002,<0.0003
台北沿海海域(乙),八里污水廠外海二,乙,2010/5/3 上午 11:45:00,5131,1.0,28.1,22.8,34.8,8.1,7.0,7.0,98.0,2.8,1.2,0.04,0.08,0.072,0.035,0.246,0.00003,<0.001,0.0021,0.0160,0.0007,<0.0003
台北沿海海域(乙),八里污水廠外海二,乙,2010/1/18 上午 11:41:00,5131,1.0,17.9,18.0,33.8,8.0,7.6,7.4,93.9,5.4,0.5,0.01,0.11,0.046,0.009,0.568,0.00002,<0.001,0.0005,0.0032,0.0002,<0.0003
台北沿海海域(乙),林口發電廠外海,乙,2010/11/2 下午 12:03:00,5132,1.0,24.1,21.7,35.2,8.1,6.7,6.8,93.3,14.3,0.2,0.03,0.10,0.052,0.015,0.672,0.00002,<0.001,0.0013,0.0062,0.0002,<0.0003
台北沿海海域(乙),林口發電廠外海,乙,2010/8/13 上午 07:51:00,5132,1.0,31.3,29.6,33.6,8.1,5.8,5.8,90.6,7.4,0.6,0.02,0.05,0.032,0.012,0.249,0.00001,<0.001,0.0018,0.0065,0.0001,<0.0003
台北沿海海域(乙),林口發電廠外海,乙,2010/5/4 上午 07:46:00,5132,1.0,24.2,22.8,34.7,8.1,7.8,7.6,108.4,6.4,7.6,0.08,0.13,0.026,0.038,0.088,0.00002,<0.001,0.0034,0.0125,0.0003,<0.0003
台北沿海海域(乙),林口發電廠外海,乙,2010/1/19 上午 07:54:00,5132,1.0,18.3,17.5,33.3,8.2,7.7,7.5,95.3,5.2,0.7,0.05,0.14,0.054,0.015,0.782,0.00002,<0.001,0.0005,0.0031,0.0003,<0.0003
台北沿海海域(乙),深澳發電廠外海,乙,2010/11/1 上午 09:03:00,5133,1.0,19.1,21.8,36.0,8.1,6.4,6.4,88.0,3.4,0.4,0.04,0.07,0.035,0.005,0.457,0.00002,<0.001,0.0005,0.0050,0.0003,<0.0003
台北沿海海域(乙),深澳發電廠外海,乙,2010/8/12 上午 09:03:00,5133,1.0,30.1,28.4,34.9,8.1,6.2,6.1,95.7,3.4,1.2,0.02,<0.01,0.012,0.002,0.148,0.00002,<0.001,0.0008,0.0117,0.0003,<0.0003
台北沿海海域(乙),深澳發電廠外海,乙,2010/5/3 上午 08:44:00,5133,1.0,22.9,20.3,35.3,8.1,6.8,6.6,89.2,<2.0,0.8,0.03,0.07,0.036,0.009,0.338,0.00001,<0.001,0.0039,0.0073,0.0005,<0.0003
台北沿海海域(乙),深澳發電廠外海,乙,2010/1/18 上午 08:30:00,5133,1.0,16.8,17.2,34.2,8.0,7.1,7.0,87.0,<2.0,1.0,<0.01,0.15,0.052,0.004,1.19,0.00002,<0.001,0.0007,0.0046,0.0003,<0.0003
台北沿海海域(乙),淡水河口外4海浬處,乙,2010/11/1 下午 01:21:00,5134,1.0,24.3,21.6,35.7,8.1,6.5,6.6,91.3,7.0,0.3,0.03,0.08,0.048,0.012,0.515,0.00003,<0.001,0.0009,0.0047,0.0005,<0.0003
台北沿海海域(乙),淡水河口外4海浬處,乙,2010/8/12 下午 12:50:00,5134,1.0,32.7,29.7,34.7,8.1,6.5,6.5,101.7,5.0,0.9,0.02,0.01,0.055,0.005,0.234,0.00002,<0.001,0.0008,0.0205,0.0004,<0.0003
台北沿海海域(乙),淡水河口外4海浬處,乙,2010/5/3 下午 12:14:00,5134,1.0,28.9,23.1,35.1,8.1,7.2,7.1,101.3,2.5,0.9,0.04,0.05,0.027,0.026,0.236,0.00001,<0.001,0.0017,0.0053,0.0002,<0.0003
台北沿海海域(乙),淡水河口外4海浬處,乙,2010/1/18 下午 12:05:00,5134,1.0,18.2,18.1,33.9,8.0,7.6,7.3,93.4,6.4,0.4,<0.01,0.10,0.040,0.004,0.502,0.00002,<0.001,0.0011,0.0045,0.0005,<0.0003
台北沿海海域(乙),林口發電廠,乙,2010/11/2 下午 12:24:00,5135,1.0,24.5,21.7,35.1,8.1,6.8,6.9,94.9,35.9,0.3,0.08,0.11,0.054,0.016,0.891,0.00002,<0.001,0.0016,0.0064,0.0001,<0.0003
台北沿海海域(乙),林口發電廠,乙,2010/8/13 上午 07:38:00,5135,1.0,31.2,29.3,33.8,8.1,6.0,5.9,92.7,9.1,0.8,0.04,0.05,0.033,0.012,0.225,0.00002,<0.001,0.0011,0.0058,0.0002,<0.0003
台北沿海海域(乙),林口發電廠,乙,2010/5/4 上午 07:33:00,5135,1.0,24.0,22.3,34.7,8.2,8.0,7.8,109.7,13.5,15.3,0.06,0.01,0.004,0.017,0.032,0.00002,<0.001,0.0025,0.0063,0.0005,<0.0003
台北沿海海域(乙),林口發電廠,乙,2010/1/19 上午 07:39:00,5135,1.0,18.2,17.5,33.4,8.1,7.6,7.4,93.4,7.8,0.7,0.06,0.14,0.064,0.014,0.804,0.00002,<0.001,0.0008,0.0038,0.0004,<0.0003
台北沿海海域(乙),深澳發電廠,乙,2010/11/1 上午 09:18:00,5136,1.0,19.8,21.6,35.2,8.1,7.1,7.2,98.5,4.1,0.1,<0.01,0.08,0.048,0.005,0.700,0.00002,<0.001,0.0015,0.0216,0.0002,<0.0003
台北沿海海域(乙),深澳發電廠,乙,2010/8/12 上午 09:19:00,5136,1.0,30.2,28.8,35.0,8.1,6.1,6.0,93.5,2.6,0.6,0.01,<0.01,0.008,0.001,0.136,0.00001,<0.001,0.0006,0.0110,0.0002,<0.0003
台北沿海海域(乙),深澳發電廠,乙,2010/5/3 上午 08:58:00,5136,1.0,21.8,20.6,34.9,8.1,6.9,6.8,92.6,<2.0,0.9,0.07,0.08,0.032,0.006,0.472,0.00002,<0.001,0.0027,0.0105,0.0002,<0.0003
台北沿海海域(乙),深澳發電廠,乙,2010/1/18 上午 08:42:00,5136,1.0,16.8,17.0,34.1,8.1,7.7,7.5,93.0,<2.0,0.3,<0.01,0.16,0.052,0.004,1.16,0.00002,<0.001,0.0022,0.0097,0.0008,<0.0003
桃園沿海海域,海湖電廠,乙,2010/11/2 上午 11:45:00,5137,1.0,23.8,21.6,34.7,8.1,6.9,6.9,94.3,68.2,0.2,0.15,0.15,0.073,0.018,0.858,0.00003,<0.001,0.0026,0.0182,0.0002,<0.0003
桃園沿海海域,海湖電廠,乙,2010/8/13 上午 08:08:00,5137,1.0,31.4,29.8,33.5,8.0,5.7,5.6,88.8,11.5,0.5,0.02,0.06,0.039,0.013,0.249,0.00001,<0.001,0.0017,0.0053,0.0001,<0.0003
桃園沿海海域,海湖電廠,乙,2010/5/4 上午 08:04:00,5137,1.0,24.0,23.2,34.4,8.1,7.5,7.4,105.5,6.2,7.2,0.23,0.20,0.038,0.043,0.255,0.00002,<0.001,0.0045,0.0081,0.0002,<0.0003
桃園沿海海域,海湖電廠,乙,2010/1/19 上午 08:13:00,5137,1.0,18.4,17.7,33.3,8.1,7.7,7.6,95.7,8.3,0.8,0.06,0.14,0.067,0.015,0.836,0.00001,<0.001,0.0013,0.0036,0.0003,<0.0003
桃園沿海海域,新南崁溪口,乙,2010/11/2 上午 11:20:00,5138,1.0,23.1,21.6,34.1,8.1,7.2,7.1,97.1,50.5,0.2,0.45,0.26,0.059,0.038,1.28,0.00004,<0.001,0.0085,0.0210,0.0001,<0.0003
桃園沿海海域,新南崁溪口,乙,2010/8/13 上午 08:21:00,5138,1.0,31.2,29.8,33.4,8.1,5.6,5.6,88.5,19.2,0.7,0.04,0.06,0.040,0.014,0.272,0.00002,<0.001,0.0017,0.0047,0.0001,<0.0003
桃園沿海海域,新南崁溪口,乙,2010/5/4 上午 08:17:00,5138,1.0,24.6,23.5,33.6,8.1,7.5,7.4,103.1,9.6,4.0,0.32,0.22,0.018,0.043,0.430,0.00002,<0.001,0.0059,0.0114,0.0003,<0.0003
桃園沿海海域,新南崁溪口,乙,2010/1/19 上午 08:28:00,5138,1.0,18.4,17.6,33.3,8.2,7.7,7.5,95.5,8.5,0.5,0.07,0.15,0.064,0.015,0.880,0.00001,<0.001,0.0009,0.0047,0.0003,<0.0003
桃園沿海海域,沙崙中油卸油設施一,乙,2010/11/2 上午 11:05:00,5139,1.0,23.0,21.8,35.6,8.1,6.7,6.8,93.5,13.9,0.3,0.04,0.08,0.034,0.013,0.518,0.00004,<0.001,0.0009,0.0071,0.0002,<0.0003
桃園沿海海域,沙崙中油卸油設施一,乙,2010/8/13 上午 08:45:00,5139,1.0,31.7,29.6,33.8,8.1,5.8,5.8,91.4,15.5,0.5,0.02,0.04,0.035,0.010,0.249,0.00002,<0.001,0.0009,0.0035,0.0001,<0.0003
桃園沿海海域,沙崙中油卸油設施一,乙,2010/5/4 上午 08:35:00,5139,1.0,25.0,23.9,35.3,8.1,7.2,7.0,101.3,<2.0,1.0,0.05,0.04,0.015,0.009,0.229,0.00001,<0.001,0.0016,0.0070,0.0004,<0.0003
桃園沿海海域,沙崙中油卸油設施一,乙,2010/1/19 上午 08:55:00,5139,1.0,18.6,17.5,33.5,8.1,7.7,7.6,95.4,5.9,0.5,0.06,0.16,0.057,0.021,0.699,0.00001,<0.001,0.0009,0.0027,0.0002,<0.0003
桃園沿海海域,沙崙中油卸油設施二,乙,2010/11/2 上午 10:50:00,5140,1.0,22.7,21.9,35.7,8.1,6.7,6.8,93.6,8.7,0.3,0.04,0.08,0.036,0.012,0.506,0.00002,<0.001,0.0006,0.0074,0.0002,<0.0003
桃園沿海海域,沙崙中油卸油設施二,乙,2010/8/13 上午 08:56:00,5140,1.0,31.9,29.7,33.8,8.1,5.8,5.8,91.7,14.3,0.5,0.02,0.04,0.027,0.009,0.261,0.00001,<0.001,0.0012,0.0059,0.0001,<0.0003
桃園沿海海域,沙崙中油卸油設施二,乙,2010/5/4 上午 08:48:00,5140,1.0,25.2,23.9,35.3,8.1,7.1,7.0,100.7,<2.0,0.8,0.03,0.03,0.017,0.009,0.150,<0.00001,<0.001,0.0017,0.0068,0.0004,<0.0003
桃園沿海海域,沙崙中油卸油設施二,乙,2010/1/19 上午 09:07:00,5140,1.0,18.6,17.5,33.4,8.2,7.7,7.6,95.3,6.2,0.5,0.08,0.19,0.061,0.020,0.724,0.00001,<0.001,0.0016,0.0036,0.0002,<0.0003
桃園沿海海域,觀音溪口,乙,2010/11/2 上午 09:30:00,5141,1.0,22.5,20.9,34.0,8.1,7.2,7.2,97.3,62.2,0.3,0.12,0.36,0.064,0.022,1.05,0.00003,<0.001,0.0032,0.0150,<0.0001,<0.0003
桃園沿海海域,觀音溪口,乙,2010/8/13 上午 09:44:00,5141,1.0,32.3,30.2,33.6,8.1,5.6,5.6,89.1,10.3,0.7,0.02,0.04,0.025,0.006,0.415,0.00001,<0.001,0.0011,0.0038,<0.0001,<0.0003
桃園沿海海域,觀音溪口,乙,2010/5/4 上午 09:40:00,5141,1.0,26.3,23.9,34.9,8.1,7.0,6.9,100.2,3.9,1.2,0.04,0.10,0.029,0.012,0.200,<0.00001,<0.001,0.0017,0.0050,0.0003,<0.0003
桃園沿海海域,觀音溪口,乙,2010/1/19 上午 09:43:00,5141,1.0,18.5,17.5,33.3,8.1,7.7,7.5,95.0,4.3,0.4,0.06,0.26,0.066,0.022,0.724,0.00001,<0.001,0.0025,0.0035,0.0002,<0.0003
新竹香山沿海海域,頭前溪口南側,乙,2010/11/2 上午 07:05:00,5142,1.0,21.5,20.9,35.1,8.1,7.3,7.2,97.5,101,0.5,0.03,0.14,0.050,0.014,0.721,0.00002,<0.001,0.0043,0.0051,<0.0001,<0.0003
新竹香山沿海海域,頭前溪口南側,乙,2010/8/13 下午 12:29:00,5142,1.0,32.7,30.0,34.0,8.1,6.7,6.6,106.1,8.0,1.4,<0.01,<0.01,0.024,<0.001,0.148,0.00002,<0.001,0.0006,0.0035,0.0002,<0.0003
新竹香山沿海海域,頭前溪口南側,乙,2010/5/4 下午 12:13:00,5142,1.0,31.5,25.6,34.7,8.1,7.6,7.6,111.7,<2.0,1.8,0.05,0.01,0.025,0.003,0.140,<0.00001,<0.001,0.0017,0.0051,0.0006,<0.0003
新竹香山沿海海域,頭前溪口南側,乙,2010/1/19 下午 12:05:00,5142,1.0,20.2,17.6,33.6,8.2,8.0,7.8,98.7,6.4,1.0,<0.01,0.16,0.053,0.012,0.597,0.00002,<0.001,0.0026,0.0073,0.0002,<0.0003
新竹香山沿海海域,鳳山溪北側,乙,2010/11/2 上午 07:20:00,5143,1.0,21.8,21.0,35.2,8.1,7.2,7.2,97.6,127,0.4,0.05,0.13,0.062,0.014,0.718,0.00002,<0.001,0.0028,0.0051,<0.0001,<0.0003
新竹香山沿海海域,鳳山溪北側,乙,2010/8/13 下午 12:17:00,5143,1.0,32.5,30.6,33.9,8.1,7.0,6.9,110.5,8.2,2.5,<0.01,<0.01,0.015,<0.001,0.106,0.00001,<0.001,0.0009,0.0037,0.0001,<0.0003
新竹香山沿海海域,鳳山溪北側,乙,2010/5/4 下午 12:00:00,5143,1.0,31.4,25.5,35.1,8.1,7.3,7.3,106.6,<2.0,1.4,0.05,0.02,0.027,0.004,0.163,<0.00001,<0.001,0.0010,0.0034,0.0003,<0.0003
新竹香山沿海海域,鳳山溪北側,乙,2010/1/19 上午 11:51:00,5143,1.0,20.0,17.4,33.6,8.1,8.1,7.9,98.2,6.1,1.0,<0.01,0.16,0.056,0.012,0.562,0.00001,<0.001,0.0019,0.0061,<0.0001,<0.0003
新竹香山沿海海域,客雅溪河口外4海浬處,乙,2010/11/2 上午 07:51:00,5144,1.0,21.9,22.3,35.8,8.1,6.8,6.9,95.8,7.0,0.2,0.02,0.06,0.029,0.014,0.399,0.00002,<0.001,0.0008,0.0041,0.0003,<0.0003
新竹香山沿海海域,客雅溪河口外4海浬處,乙,2010/8/13 上午 11:50:00,5144,1.0,32.1,29.7,34.0,8.1,6.6,6.6,104.2,7.5,1.0,0.01,<0.01,0.032,<0.001,0.150,0.00002,<0.001,0.0005,0.0045,0.0002,<0.0003
新竹香山沿海海域,客雅溪河口外4海浬處,乙,2010/5/4 上午 11:36:00,5144,1.0,30.3,25.5,35.1,8.1,7.4,7.3,108.4,<2.0,0.7,0.02,<0.01,0.010,0.003,0.134,<0.00001,<0.001,0.0016,0.0058,0.0003,<0.0003
新竹香山沿海海域,客雅溪河口外4海浬處,乙,2010/1/19 上午 11:21:00,5144,1.0,19.1,17.8,33.6,8.0,7.8,7.6,97.0,2.6,0.8,<0.01,0.11,0.044,0.007,0.540,0.00002,<0.001,0.0009,0.0059,0.0005,<0.0003
新竹香山沿海海域,紅毛港外,乙,2010/11/2 上午 08:23:00,5145,1.0,22.1,21.2,35.1,8.1,6.9,7.0,95.1,64.3,0.3,0.03,0.15,0.041,0.015,0.718,0.00004,<0.001,0.0022,0.0056,<0.0001,<0.0003
新竹香山沿海海域,紅毛港外,乙,2010/8/13 上午 10:46:00,5145,1.0,31.9,30.6,33.6,8.2,6.2,6.3,99.6,7.4,1.8,<0.01,<0.01,0.052,<0.001,0.103,0.00002,<0.001,0.0009,0.0049,0.0001,<0.0003
新竹香山沿海海域,紅毛港外,乙,2010/5/4 上午 10:25:00,5145,1.0,29.9,23.8,34.8,8.1,7.3,7.2,106.9,3.4,0.9,0.04,0.03,0.033,0.006,0.203,0.00001,<0.001,0.0029,0.0078,0.0005,<0.0003
新竹香山沿海海域,紅毛港外,乙,2010/1/19 上午 10:26:00,5145,1.0,18.2,17.3,33.3,8.1,7.8,7.6,95.1,35.8,0.2,0.04,0.27,0.068,0.021,0.721,0.00002,<0.001,0.0013,0.0044,0.0004,<0.0003
宜蘭蘇澳沿海海域    ,龜山島,甲,2010/11/6 上午 11:25:00,5146,1.0,21.2,24.1,35.4,8.2,6.9,7.1,105.9,2.1,0.4,0.06,0.07,0.005,0.016,0.308,0.00002,<0.001,0.0005,0.0074,0.0003,0.0004
宜蘭蘇澳沿海海域    ,龜山島,甲,2010/8/26 上午 10:25:00,5146,1.0,29.9,28.7,33.3,8.1,6.8,6.6,101.6,3.0,<0.1,0.03,0.03,0.009,0.004,0.315,0.00001,<0.001,0.0006,0.0003,<0.0001,<0.0003
宜蘭蘇澳沿海海域    ,龜山島,甲,2010/5/19 上午 10:45:00,5146,1.0,32.0,26.8,33.0,8.1,7.0,7.0,104.2,3.6,0.2,<0.01,0.08,0.008,0.002,0.159,0.00002,<0.001,0.0017,0.0113,0.0012,<0.0003
宜蘭蘇澳沿海海域    ,龜山島,甲,2010/1/28 上午 10:01:00,5146,1.0,19.9,20.3,33.9,8.2,6.8,6.6,89.2,4.4,<0.1,<0.01,0.07,0.015,0.007,0.543,0.00002,<0.001,0.0007,0.0067,0.0005,<0.0003
宜蘭蘇澳沿海海域    ,得子口溪口,甲,2010/11/6 上午 10:50:00,5147,1.0,21.4,24.2,34.8,8.1,7.1,7.3,107.2,2.6,0.6,<0.01,0.05,0.007,0.006,0.330,0.00002,<0.001,0.0011,0.0133,0.0004,<0.0003
宜蘭蘇澳沿海海域    ,得子口溪口,甲,2010/8/26 上午 10:00:00,5147,1.0,29.7,28.7,32.9,8.1,6.6,6.6,102.1,5.7,0.2,0.02,0.04,0.006,0.010,0.348,0.00001,<0.001,0.0008,0.0004,<0.0001,<0.0003
宜蘭蘇澳沿海海域    ,得子口溪口,甲,2010/5/19 上午 10:15:00,5147,1.0,31.7,24.8,32.5,8.1,7.1,7.2,104.0,4.7,0.2,<0.01,<0.01,0.005,0.002,0.261,<0.00001,<0.001,0.0004,0.0084,0.0001,<0.0003
宜蘭蘇澳沿海海域    ,得子口溪口,甲,2010/1/28 上午 09:35:00,5147,1.0,19.9,20.4,33.6,8.2,6.9,6.8,90.9,5.2,<0.1,<0.01,0.07,0.024,0.006,0.632,0.00002,<0.001,0.0006,0.0047,0.0005,<0.0003
宜蘭蘇澳沿海海域    ,蘭陽溪口,甲,2010/11/6 上午 10:17:00,5148,1.0,21.2,24.5,33.8,8.1,7.0,7.1,101.2,17.1,0.3,0.10,0.28,0.011,0.014,2.96,0.00002,<0.001,0.0007,0.0107,<0.0001,<0.0003
