採樣分區,測站名稱,水體分類等級,採樣日期,測站編號,水溫,酸鹼值,濁度,氣溫,溶氧(電極法),氨氮,硝酸鹽氮,亞硝酸鹽氮,鹽度,矽酸鹽,溶氧(滴定法),溶氧飽和度,正磷酸鹽,大腸桿菌群,腸球菌群,備註
,,,,,℃,,NTU,℃,mg/L,mg/L,mg/L,mg/L,psu,mg/L,mg/L,%,mg/L,CFU/100mL,MPN/100mL
西子灣海水浴場,西子灣海水浴場左,乙,2005/7/31 下午 04:50:00,6111,29.3,8.2,15,29.8,6.4,0.07,0.08,0.013,30.7,0.33,6.5,--,0.028,45,10
杉原海水浴場,杉原海水浴場右,甲,2005/7/31 下午 04:35:00,6103,31.3,8.1,11,34.3,6.4,<0.02,0.05,0.002,33.3,0.53,6.3,--,0.021,<10,<10
杉原海水浴場,杉原海水浴場中,甲,2005/7/31 下午 04:27:00,6102,31.3,8.1,9.8,34.3,6.4,<0.02,0.03,0.001,33.3,0.53,6.3,--,0.018,<10,10
杉原海水浴場,杉原海水浴場左,甲,2005/7/31 下午 04:20:00,6101,31.3,8.1,11,34.3,6.4,<0.02,0.05,0.002,33.3,0.54,6.2,--,0.028,<10,<10
崎頂海水浴場,崎頂海水浴場右,乙,2005/7/25 下午 01:35:00,6033,31.1,8.3,40,32,6.6,0.07,0.02,0.006,32.3,0.18,6.6,--,<0.004,<10,150
崎頂海水浴場,崎頂海水浴場中,乙,2005/7/25 下午 01:20:00,6032,30.9,8.3,40,32,6.6,0.06,0.04,0.007,32.3,0.23,6.5,--,<0.004,<10,340
崎頂海水浴場,崎頂海水浴場左,乙,2005/7/25 下午 01:10:00,6031,31.3,8.2,40,32,6.5,0.07,0.03,0.005,32.3,0.26,6.4,--,0.009,<10,1000
新金山海水浴場,新金山海水浴場右,乙,2005/7/25 上午 11:48:00,6023,26.4,8.1,4,30.7,6.6,0.05,0.07,0.005,32.9,1.92,6.3,--,0.037,<10,270
通霄海水浴場,通霄海水浴場右,乙,2005/7/25 上午 11:30:00,6043,28.3,8.2,17,31.5,6.8,0.05,0.04,0.004,33,0.53,6.7,--,0.058,<10,20
新金山海水浴場,新金山海水浴場中,乙,2005/7/25 上午 11:25:00,6022,26.4,8.1,3.8,30.7,6.5,0.08,0.07,0.004,32.5,1.98,6.4,--,0.04,<10,310
通霄海水浴場,通霄海水浴場中,乙,2005/7/25 上午 11:15:00,6042,28.3,8.2,15,31.5,6.8,0.06,0.05,0.005,33,0.52,6.7,--,0.012,<10,42
通霄海水浴場,通霄海水浴場左,乙,2005/7/25 上午 11:05:00,6041,28.2,8.2,17,31.5,6.8,0.06,0.04,0.004,33,0.52,6.7,--,0.031,<10,<10
新金山海水浴場,新金山海水浴場左,乙,2005/7/25 上午 11:01:00,6021,26.7,8.1,3.6,30.8,6.6,0.11,0.09,0.004,32.7,1.98,6.5,--,0.031,<10,360
大安海水浴場,大安海水浴場右,乙,2005/7/25 上午 09:55:00,6053,28.3,8.2,450,32,6.5,0.12,0.11,0.008,31.4,1.39,6.5,--,0.043,1300,410
大安海水浴場,大安海水浴場中,乙,2005/7/25 上午 09:45:00,6052,28.3,8.2,400,32,6.5,0.13,0.1,0.008,31.4,1.39,6.5,--,0.04,3800,660
旗津海水浴場,旗津海水浴場右,乙,2005/7/25 上午 09:32:00,6083,28.8,8.2,12,31.6,7.2,0.04,0.1,0.005,29.7,0.42,7.2,--,0.021,130,42
大安海水浴場,大安海水浴場左,乙,2005/7/25 上午 09:30:00,6051,28.3,8.1,450,32,6.4,0.14,0.11,0.008,31.3,1.33,6.5,--,0.043,2000,270
旗津海水浴場,旗津海水浴場中,乙,2005/7/25 上午 09:23:00,6082,28.8,8.2,12,31.6,7.2,0.05,0.1,0.003,29.7,1.04,7.2,--,0.025,75,53
旗津海水浴場,旗津海水浴場左,乙,2005/7/25 上午 09:15:00,6081,28.7,8.2,10,31.6,7.2,0.04,0.1,0.004,29.7,1,7,--,0.021,65,42
馬沙溝海水浴場,馬沙溝海水浴場右,甲,2005/7/25 上午 06:54:00,6063,26.7,8,29,26.9,6.6,0.06,0.06,0.008,30.8,0.6,6.7,--,0.077,110,64
馬沙溝海水浴場,馬沙溝海水浴場中,甲,2005/7/25 上午 06:42:00,6062,26.6,8.1,28,26.9,6.6,0.06,0.06,0.008,30.9,0.56,6.7,--,0.101,95,99
馬沙溝海水浴場,馬沙溝海水浴場左,甲,2005/7/25 上午 06:30:00,6061,26.5,8.1,30,26.9,6.7,0.06,0.06,0.008,30.8,0.56,6.8,--,0.098,110,150
西子灣海水浴場,西子灣海水浴場右,乙,2005/7/24 下午 04:54:00,6113,28.7,8.3,6.9,31.5,6.6,0.16,0.14,0.008,28.6,1.24,6.6,--,0.064,4800,450
西子灣海水浴場,西子灣海水浴場中,乙,2005/7/24 下午 04:44:00,6112,28.6,8.3,6.1,31.5,6.6,0.13,0.13,0.01,29.6,1.03,6.6,--,0.064,110,87
墾丁跳石休憩海岸,墾丁跳石(南灣休憩區海岸)休憩海域右,甲,2005/7/24 下午 04:40:00,6093,29,8.2,2.7,33.8,8.2,0.04,0.07,0.004,31,0.68,8.2,--,0.031,<10,20
墾丁跳石休憩海岸,墾丁跳石(南灣休憩區海岸)休憩海域中,甲,2005/7/24 下午 04:32:00,6092,29.1,8.2,2.5,33.8,8.6,0.03,0.07,0.003,31.1,0.62,8.6,--,0.034,<10,<10
西子灣海水浴場,西子灣海水浴場左,乙,2005/7/24 下午 04:32:00,6111,28.7,8.2,6.4,31.5,6.6,0.14,0.13,0.009,29.6,1.09,6.5,--,0.074,140,20
墾丁跳石休憩海岸,墾丁跳石(南灣休憩區海岸)休憩海域左,甲,2005/7/24 下午 04:24:00,6091,29.1,8.2,2.9,33.8,8.4,0.02,0.07,0.004,31,0.61,8.4,--,0.037,<10,20
崎頂海水浴場,崎頂海水浴場右,乙,2005/7/4 下午 01:10:00,6033,26.4,8.4,11,32,6.7,0.03,<0.01,<0.001,33.2,0.05,6.7,--,0.092,<10,20
崎頂海水浴場,崎頂海水浴場中,乙,2005/7/4 下午 12:54:00,6032,26.4,8.4,11,32,6.7,0.04,<0.01,<0.001,33.1,0.07,6.7,--,0.086,10,42
崎頂海水浴場,崎頂海水浴場左,乙,2005/7/4 下午 12:32:00,6031,26.4,8.4,11,32,6.6,0.03,0.01,<0.001,33,0.06,6.6,--,0.086,<10,20
新金山海水浴場,新金山海水浴場右,乙,2005/7/4 下午 12:29:00,6023,31,8.1,2.7,32.4,6.4,0.14,0.21,0.004,24.5,8.6,6.3,--,0.006,<10,<10
新金山海水浴場,新金山海水浴場中,乙,2005/7/4 下午 12:11:00,6022,31,8.2,2.8,32.3,7,0.13,0.11,0.004,25,7.68,6.8,--,<0.004,<10,<10
新金山海水浴場,新金山海水浴場左,乙,2005/7/4 上午 11:51:00,6021,30.6,8.1,4.2,32.3,7,0.12,0.14,0.004,23.5,9.47,6.8,--,<0.004,<10,10
通霄海水浴場,通霄海水浴場右,乙,2005/7/4 上午 11:05:00,6043,25.5,8.2,9.4,31.5,6.5,0.02,<0.01,<0.001,32.9,0.15,6.5,--,0.037,10,10
通霄海水浴場,通霄海水浴場中,乙,2005/7/4 上午 10:49:00,6042,25.4,8.2,9.9,31.5,6.6,0.03,0.01,<0.001,33.1,0.17,6.5,--,0.006,20,42
通霄海水浴場,通霄海水浴場左,乙,2005/7/4 上午 10:25:00,6041,25.4,8.2,11,31.5,6.6,0.04,0.01,<0.001,33,0.15,6.6,--,0.003,<10,20
大安海水浴場,大安海水浴場右,乙,2005/7/4 上午 09:45:00,6053,24.8,8.6,32,30.5,7,0.04,0.01,<0.001,30.6,0.1,7,--,0.006,210,75
福隆海水浴場,福隆海水浴場右,乙,2005/7/4 上午 09:40:00,6013,28.9,8.2,4.1,29.7,6.1,0.1,0.03,0.005,31,0.94,6.1,--,0.012,25,20
大安海水浴場,大安海水浴場中,乙,2005/7/4 上午 09:25:00,6052,24.6,8.4,27,30.5,7.1,0.04,0.01,<0.001,30.7,0.1,7.1,--,<0.004,270,31
福隆海水浴場,福隆海水浴場中,乙,2005/7/4 上午 09:23:00,6012,28.6,8.3,3.7,29.6,6.2,0.1,0.02,0.002,31.9,0.85,6.2,--,0.021,20,20
福隆海水浴場,福隆海水浴場左,乙,2005/7/4 上午 09:07:00,6011,28.3,8.2,2.5,29.6,6.2,0.1,0.02,0.002,31.2,0.71,6.2,--,<0.004,15,64
旗津海水浴場,旗津海水浴場右,乙,2005/7/4 上午 09:05:00,6083,30.7,8.2,14,32.1,6.6,<0.02,<0.01,0.001,33.1,0.35,6.7,--,0.009,<10,<10
大安海水浴場,大安海水浴場左,乙,2005/7/4 上午 08:59:00,6051,24.8,8.4,32,30.5,7.1,0.04,0.03,<0.001,30.3,0.13,7.1,--,0.006,220,20
旗津海水浴場,旗津海水浴場中,乙,2005/7/4 上午 08:59:00,6082,30.8,8.2,14,32.1,6.5,<0.02,<0.01,0.002,33,0.37,6.5,--,0.021,<10,<10
旗津海水浴場,旗津海水浴場左,乙,2005/7/4 上午 08:52:00,6081,30.8,8.2,14,32.1,6.5,<0.02,<0.01,0.001,33,0.36,6.5,--,0.018,<10,31
馬沙溝海水浴場,馬沙溝海水浴場右,甲,2005/7/4 上午 06:47:00,6063,28.8,8.3,14,29.2,6.3,<0.02,<0.01,0.001,33.1,0.19,6.5,--,0.025,<10,20
馬沙溝海水浴場,馬沙溝海水浴場中,甲,2005/7/4 上午 06:37:00,6062,28.6,8.3,16,29.2,6.3,<0.02,<0.01,<0.001,33.1,0.42,6.4,--,0.025,<10,20
馬沙溝海水浴場,馬沙溝海水浴場左,甲,2005/7/4 上午 06:22:00,6061,28.5,8.2,13,29.2,6.3,<0.02,<0.01,<0.001,33.2,0.17,6.4,--,0.021,<10,42
墾丁跳石休憩海岸,墾丁跳石(南灣休憩區海岸)休憩海域右,甲,2005/7/4 上午 06:02:00,6093,29.3,8.2,4.1,28.9,6.4,<0.02,0.02,0.001,34.2,0.2,6.4,--,0.015,9000,660
墾丁跳石休憩海岸,墾丁跳石(南灣休憩區海岸)休憩海域中,甲,2005/7/4 上午 05:56:00,6092,29.3,8.2,4.5,28.9,6.4,<0.02,0.02,0.001,34.2,0.23,6.4,--,0.018,11000,740
墾丁跳石休憩海岸,墾丁跳石(南灣休憩區海岸)休憩海域左,甲,2005/7/4 上午 05:50:00,6091,29.3,8.2,4.6,28.9,6.4,<0.02,0.02,0.001,34.2,0.19,6.2,--,0.015,8900,740
西子灣海水浴場,西子灣海水浴場右,乙,2005/7/3 下午 05:12:00,6113,30.6,8.4,6.6,32.4,6.8,<0.02,0.01,0.004,32,0.09,7,--,0.015,<10,20
西子灣海水浴場,西子灣海水浴場中,乙,2005/7/3 下午 05:00:00,6112,30.6,8.4,6.5,32.4,7,<0.02,<0.01,0.004,32,0.1,7,--,0.009,<10,<10
西子灣海水浴場,西子灣海水浴場左,乙,2005/7/3 下午 04:47:00,6111,31,8.4,6.1,32.4,7,0.02,0.02,0.004,32.2,0.11,7,--,0.012,<10,<10
杉原海水浴場,杉原海水浴場右,甲,2005/7/3 下午 04:42:00,6103,29.7,8.2,3.5,34.3,6.6,<0.02,0.01,<0.001,34,0.28,6.5,--,0.018,55,<10
杉原海水浴場,杉原海水浴場中,甲,2005/7/3 下午 04:35:00,6102,29.7,8.2,4.1,34.3,6.6,<0.02,0.01,<0.001,34.1,0.26,6.5,--,0.015,<10,<10
杉原海水浴場,杉原海水浴場左,甲,2005/7/3 下午 04:30:00,6101,29.7,8.2,4.8,34.3,6.6,0.03,0.02,<0.001,34.1,0.28,6.5,--,0.018,10,<10
崎頂海水浴場,崎頂海水浴場右,乙,2005/6/20 下午 01:10:00,6033,27.5,8.4,40,31.5,6.3,0.17,0.22,0.019,30.2,1.77,6.4,--,0.144,4300,1300
崎頂海水浴場,崎頂海水浴場中,乙,2005/6/20 下午 12:46:00,6032,27.5,8.4,40,31.5,6.4,0.15,0.2,0.019,30.4,2.04,6.4,--,0.147,3300,780
新金山海水浴場,新金山海水浴場右,乙,2005/6/20 下午 12:42:00,6023,28,8.1,3.3,31.4,6.4,0.16,0.04,0.009,32.4,0.68,6.2,--,0.034,<10,20
崎頂海水浴場,崎頂海水浴場左,乙,2005/6/20 下午 12:35:00,6031,27.8,8.4,40,31.5,6.3,0.17,0.22,0.019,30.2,1.8,6.4,--,0.147,4100,740
新金山海水浴場,新金山海水浴場中,乙,2005/6/20 下午 12:29:00,6022,28.3,8.1,2.5,31.3,6.4,0.08,0.04,0.008,32.4,0.61,6.2,--,0.034,<10,20
新金山海水浴場,新金山海水浴場左,乙,2005/6/20 下午 12:13:00,6021,26.8,8.1,2.4,31.1,6.5,0.09,0.04,0.006,32.3,0.62,6.3,--,0.034,15,10
通霄海水浴場,通霄海水浴場右,乙,2005/6/20 上午 10:58:00,6043,28.4,8.2,110,30,6.5,0.11,0.13,0.008,31.9,0.97,6.5,--,0.067,3000,780
通霄海水浴場,通霄海水浴場中,乙,2005/6/20 上午 10:40:00,6042,28.4,8.2,110,30,6.4,0.1,0.14,0.008,32,0.98,6.5,--,0.07,2800,700
通霄海水浴場,通霄海水浴場左,乙,2005/6/20 上午 10:00:00,6041,28.3,8.2,100,30,6.5,0.09,0.13,0.008,32.1,0.88,6.5,--,0.061,2400,890
福隆海水浴場,福隆海水浴場右,乙,2005/6/20 上午 09:44:00,6013,26.3,8,6.2,29.1,7.2,0.13,0.19,0.004,15.7,2.62,7,--,0.089,3300,120
福隆海水浴場,福隆海水浴場中,乙,2005/6/20 上午 09:28:00,6012,26.7,8.1,6,28.7,7,0.09,0.16,0.004,17.8,3,6.7,--,0.025,4800,75
大安海水浴場,大安海水浴場右,乙,2005/6/20 上午 09:15:00,6053,28.9,8.3,120,27,6.6,0.13,0.28,0.014,29.4,2.16,6.6,--,0.098,3100,210
旗津海水浴場,旗津海水浴場右,乙,2005/6/20 上午 09:09:00,6083,30,8.2,12,30.3,6.5,<0.02,0.04,0.006,29.1,0.65,6.3,--,0.009,3900,740
福隆海水浴場,福隆海水浴場左,乙,2005/6/20 上午 09:08:00,6011,26.3,8.1,4.7,28.1,6.9,0.11,0.18,0.005,19.5,3,6.6,--,0.034,2900,64
大安海水浴場,大安海水浴場中,乙,2005/6/20 上午 09:05:00,6052,28.9,8.3,110,27,6.7,0.13,0.26,0.014,29.6,2.12,6.7,--,0.08,4100,180
旗津海水浴場,旗津海水浴場中,乙,2005/6/20 上午 09:02:00,6082,30,8.2,11,30.3,6.5,<0.02,0.02,0.006,29.1,0.69,6.2,--,0.006,4700,780
旗津海水浴場,旗津海水浴場左,乙,2005/6/20 上午 08:56:00,6081,30,8.2,11,30.3,6.5,<0.02,<0.01,0.006,29.1,0.72,6.2,--,0.009,5300,740
大安海水浴場,大安海水浴場左,乙,2005/6/20 上午 08:50:00,6051,28.9,8.3,110,27,6.6,0.13,0.28,0.013,29.7,2.08,6.5,--,0.104,2900,140
馬沙溝海水浴場,馬沙溝海水浴場右,甲,2005/6/20 上午 06:52:00,6063,27.7,8.2,45,26.8,6.3,<0.02,0.05,0.004,31.7,0.5,6.4,--,0.049,210,87
馬沙溝海水浴場,馬沙溝海水浴場中,甲,2005/6/20 上午 06:39:00,6062,27.7,8.2,27,26.8,6.3,<0.02,0.04,0.004,31.7,0.49,6.4,--,0.049,230,99
馬沙溝海水浴場,馬沙溝海水浴場左,甲,2005/6/20 上午 06:24:00,6061,27.6,8.3,50,26.8,6.3,<0.02,0.04,0.004,31.7,0.57,6.4,--,0.043,240,99
墾丁跳石休憩海岸,墾丁跳石(南灣休憩區海岸)休憩海域右,甲,2005/6/20 上午 06:02:00,6093,28.4,8.1,4.4,26.8,6.3,<0.02,<0.01,<0.001,34.3,0.14,6.1,--,0.012,10,20
墾丁跳石休憩海岸,墾丁跳石(南灣休憩區海岸)休憩海域中,甲,2005/6/20 上午 05:56:00,6092,28.4,8.1,4.5,26.8,6.3,<0.02,<0.01,<0.001,34.3,0.16,6,--,0.015,<10,10
墾丁跳石休憩海岸,墾丁跳石(南灣休憩區海岸)休憩海域左,甲,2005/6/20 上午 05:50:00,6091,28.3,8.1,4.5,26.8,6.2,<0.02,0.02,<0.001,34.3,0.15,6,--,0.015,15,<10
西子灣海水浴場,西子灣海水浴場右,乙,2005/6/19 下午 05:10:00,6113,29.5,8.2,7.4,32.2,6.4,<0.02,0.11,0.011,29.1,0.99,6.5,--,0.021,60,31
西子灣海水浴場,西子灣海水浴場中,乙,2005/6/19 下午 04:58:00,6112,29.8,8.3,11,32.2,6.4,<0.02,0.12,0.01,28.6,1,6.4,--,0.021,55,10
西子灣海水浴場,西子灣海水浴場左,乙,2005/6/19 下午 04:47:00,6111,29.9,8.2,6,32.2,6.5,<0.02,0.12,0.011,28.6,1,6.5,--,0.021,65,10
杉原海水浴場,杉原海水浴場右,甲,2005/6/19 下午 04:41:00,6103,30.2,8.1,2.7,32.4,6.2,<0.02,<0.01,<0.001,34.1,0.24,6.3,--,0.015,<10,<10
杉原海水浴場,杉原海水浴場中,甲,2005/6/19 下午 04:34:00,6102,30.1,8.1,2.9,32.4,6.2,<0.02,0.01,0.001,34.2,0.24,6.2,--,0.015,<10,<10
杉原海水浴場,杉原海水浴場左,甲,2005/6/19 下午 04:28:00,6101,30.1,8.1,2.4,32.4,6.2,<0.02,<0.01,<0.001,34.2,0.24,6.2,--,0.015,<10,<10
新金山海水浴場,新金山海水浴場右,乙,2005/6/6 下午 12:20:00,6023,25.9,8.1,3.5,32,6.8,0.16,0.21,0.006,31.9,1.8,6.7,--,<0.004,80,31
新金山海水浴場,新金山海水浴場中,乙,2005/6/6 下午 12:11:00,6022,25.8,8.1,1.2,32.1,6.8,0.13,0.76,0.006,32,1.86,6.7,--,0.006,30,10
新金山海水浴場,新金山海水浴場左,乙,2005/6/6 下午 12:00:00,6021,25.9,8.1,2.6,32.1,6.8,0.1,0.87,0.007,32.1,2.34,6.7,--,0.006,20,20
崎頂海水浴場,崎頂海水浴場右,乙,2005/6/6 下午 12:00:00,6033,27.2,8.3,23,28.2,6.6,0.18,0.1,0.018,34.6,0.37,6.5,--,0.123,90,99
崎頂海水浴場,崎頂海水浴場中,乙,2005/6/6 上午 11:50:00,6032,27.1,8.3,27,28.2,6.6,0.18,0.12,0.018,34.5,0.41,6.5,--,0.113,50,99
崎頂海水浴場,崎頂海水浴場左,乙,2005/6/6 上午 11:39:00,6031,27.3,8.3,31,28.2,6.6,0.18,0.14,0.019,34.3,0.5,6.5,--,0.107,75,110
通霄海水浴場,通霄海水浴場右,乙,2005/6/6 上午 10:40:00,6043,27.6,8.3,70,31.2,6.4,0.07,0.04,0.005,35.3,0.45,6.3,--,0.025,10,150
通霄海水浴場,通霄海水浴場中,乙,2005/6/6 上午 10:30:00,6042,27.7,8.2,60,31.2,6.5,0.06,0.05,0.006,35.3,0.46,6.3,--,0.021,35,110
通霄海水浴場,通霄海水浴場左,乙,2005/6/6 上午 10:15:00,6041,27.6,8.2,65,31.2,6.5,0.06,0.03,0.006,35.2,0.52,6.4,--,0.028,65,99
大安海水浴場,大安海水浴場右,乙,2005/6/6 上午 09:30:00,6053,27,8.3,75,28.9,6.5,0.08,0.09,0.006,33.3,0.94,6.7,--,0.034,1400,1000
大安海水浴場,大安海水浴場中,乙,2005/6/6 上午 09:20:00,6052,27.1,8.4,80,28.9,6.5,0.09,0.09,0.01,33.1,1.05,6.7,--,0.031,1050,697
大安海水浴場,大安海水浴場左,乙,2005/6/6 上午 09:05:00,6051,26.8,8.2,85,28.9,6.6,0.07,0.12,0.006,32.4,1.17,6.7,--,0.031,1050,530
福隆海水浴場,福隆海水浴場右,乙,2005/6/6 上午 09:04:00,6013,26.4,8.1,3.1,31.9,6.8,0.11,0.13,0.004,30.2,1.81,6.8,--,<0.004,350,42
旗津海水浴場,旗津海水浴場右,乙,2005/6/6 上午 09:01:00,6083,28.8,8.2,3.1,30.4,6.8,0.07,0.06,0.008,31.4,0.33,6.8,--,0.021,75,150
旗津海水浴場,旗津海水浴場中,乙,2005/6/6 上午 08:55:00,6082,28.9,8.2,3.3,30.4,6.8,0.06,0.06,0.008,31.3,0.34,6.8,--,0.025,110,87
福隆海水浴場,福隆海水浴場中,乙,2005/6/6 上午 08:52:00,6012,26.3,8.1,2.5,31.9,6.8,0.08,0.1,0.004,29.3,1.99,7.1,--,0.006,140,10
旗津海水浴場,旗津海水浴場左,乙,2005/6/6 上午 08:50:00,6081,28.9,8.2,2.8,30.4,6.8,0.06,0.05,0.007,31.3,0.33,6.7,--,0.021,120,99
福隆海水浴場,福隆海水浴場左,乙,2005/6/6 上午 08:40:00,6011,26.3,8.1,3,31.9,6.8,0.09,0.11,0.005,29.4,1.92,7,--,<0.004,260,20
馬沙溝海水浴場,馬沙溝海水浴場右,甲,2005/6/6 上午 06:50:00,6063,27.8,8.2,13,27.5,6.4,0.07,0.04,0.006,33.8,0.27,6.4,--,0.058,80,360
馬沙溝海水浴場,馬沙溝海水浴場中,甲,2005/6/6 上午 06:34:00,6062,27.9,8.2,13,27.5,6.3,0.1,0.05,0.006,33.8,0.29,6.4,--,0.058,50,320
馬沙溝海水浴場,馬沙溝海水浴場左,甲,2005/6/6 上午 06:22:00,6061,27.7,8.2,12,27.5,6.4,0.07,0.04,0.007,33.8,0.28,6.5,--,0.058,80,340
墾丁跳石休憩海岸,墾丁跳石(南灣休憩區海岸)休憩海域右,甲,2005/6/6 上午 06:05:00,6093,25.4,8.1,10,26.8,6.5,0.03,0.02,0.003,34.5,0.24,6.5,--,0.025,300,270
墾丁跳石休憩海岸,墾丁跳石(南灣休憩區海岸)休憩海域中,甲,2005/6/6 上午 06:00:00,6092,25.4,8.1,11,26.8,6.5,0.03,0.02,0.002,34.5,0.24,6.5,--,0.031,410,150
墾丁跳石休憩海岸,墾丁跳石(南灣休憩區海岸)休憩海域左,甲,2005/6/6 上午 05:55:00,6091,25.4,8.1,12,26.8,6.5,0.02,0.02,0.002,34.5,0.23,6.4,--,0.034,390,140
西子灣海水浴場,西子灣海水浴場右,乙,2005/6/5 下午 05:13:00,6113,28.6,8.2,4.9,30.2,6.4,0.25,0.08,0.014,32.3,0.48,6.6,--,0.067,110,64
杉原海水浴場,杉原海水浴場右,甲,2005/6/5 下午 05:03:00,6103,27.2,8.2,4.3,29,6.6,0.03,0.02,0.003,34.5,0.24,6.5,--,0.028,55,<10
西子灣海水浴場,西子灣海水浴場中,乙,2005/6/5 下午 05:02:00,6112,28.8,8.2,5.6,30.2,6.4,0.26,0.06,0.016,32.2,0.5,6.6,--,0.067,240,99
杉原海水浴場,杉原海水浴場中,甲,2005/6/5 下午 04:56:00,6102,27.2,8.2,4.9,29,6.6,0.04,0.02,0.002,34.6,0.23,6.5,--,0.025,60,20
杉原海水浴場,杉原海水浴場左,甲,2005/6/5 下午 04:50:00,6101,27.2,8.2,4.5,29,6.6,0.05,0.02,0.003,34.6,0.19,6.5,--,0.025,55,42
西子灣海水浴場,西子灣海水浴場左,乙,2005/6/5 下午 04:45:00,6111,29,8.2,4.9,30.2,6.4,0.26,0.07,0.016,32.1,0.48,6.5,--,0.067,220,110
