採樣分區,測站名稱,水體分類等級,採樣日期,測站編號,水溫,酸鹼值,濁度,氣溫,溶氧(電極法),氨氮,硝酸鹽氮,亞硝酸鹽氮,鹽度,矽酸鹽,溶氧(滴定法),溶氧飽和度,正磷酸鹽,大腸桿菌群,腸球菌群,備註
,,,,,℃,,NTU,℃,mg/L,mg/L,mg/L,mg/L,psu,mg/L,mg/L,%,mg/L,CFU/100mL,MPN/100mL
后湖海濱公園,后湖海濱公園中,乙,2011/8/29 上午 12:00:00,6142,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
后湖海濱公園,后湖海濱公園右,乙,2011/8/29 上午 12:00:00,6143,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
外澳濱海遊憩區,外澳濱海遊憩區左,甲,2011/8/29 上午 12:00:00,6171,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
外澳濱海遊憩區,外澳濱海遊憩區中,甲,2011/8/29 上午 12:00:00,6172,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
外澳濱海遊憩區,外澳濱海遊憩區右,甲,2011/8/29 上午 12:00:00,6173,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
磯崎海水浴場,磯崎海水浴場左,甲,2011/8/29 上午 12:00:00,6211,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
磯崎海水浴場,磯崎海水浴場中,甲,2011/8/29 上午 12:00:00,6212,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
磯崎海水浴場,磯崎海水浴場右,甲,2011/8/29 上午 12:00:00,6213,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
塘后,塘后左,甲,2011/8/29 上午 12:00:00,6281,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
塘后,塘后中,甲,2011/8/29 上午 12:00:00,6282,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
塘后,塘后右,甲,2011/8/29 上午 12:00:00,6283,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
馬沙溝海水浴場,馬沙溝海水浴場左,甲,2011/8/28 上午 12:00:00,6061,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
馬沙溝海水浴場,馬沙溝海水浴場中,甲,2011/8/28 上午 12:00:00,6062,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
馬沙溝海水浴場,馬沙溝海水浴場右,甲,2011/8/28 上午 12:00:00,6063,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
旗津海水浴場,旗津海水浴場左,乙,2011/8/28 上午 12:00:00,6081,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
旗津海水浴場,旗津海水浴場中,乙,2011/8/28 上午 12:00:00,6082,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
旗津海水浴場,旗津海水浴場右,乙,2011/8/28 上午 12:00:00,6083,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
墾丁跳石休憩海岸,墾丁跳石(南灣休憩區海岸)休憩海域左,甲,2011/8/28 上午 12:00:00,6091,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
墾丁跳石休憩海岸,墾丁跳石(南灣休憩區海岸)休憩海域中,甲,2011/8/28 上午 12:00:00,6092,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
墾丁跳石休憩海岸,墾丁跳石(南灣休憩區海岸)休憩海域右,甲,2011/8/28 上午 12:00:00,6093,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
杉原海水浴場,杉原海水浴場左,甲,2011/8/28 上午 12:00:00,6101,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
杉原海水浴場,杉原海水浴場中,甲,2011/8/28 上午 12:00:00,6102,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
杉原海水浴場,杉原海水浴場右,甲,2011/8/28 上午 12:00:00,6103,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
西子灣海水浴場,西子灣海水浴場左,乙,2011/8/28 上午 12:00:00,6111,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
西子灣海水浴場,西子灣海水浴場中,乙,2011/8/28 上午 12:00:00,6112,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
西子灣海水浴場,西子灣海水浴場右,乙,2011/8/28 上午 12:00:00,6113,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
觀音亭,觀音亭左,甲,2011/8/28 上午 12:00:00,6261,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
觀音亭,觀音亭中,甲,2011/8/28 上午 12:00:00,6262,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
觀音亭,觀音亭右,甲,2011/8/28 上午 12:00:00,6263,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
吉貝海灘,吉貝海灘左,甲,2011/8/28 上午 12:00:00,6264,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
吉貝海灘,吉貝海灘中,甲,2011/8/28 上午 12:00:00,6265,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
吉貝海灘,吉貝海灘右,甲,2011/8/28 上午 12:00:00,6266,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
綠島石朗,綠島石朗左,甲,2011/8/28 上午 12:00:00,6267,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
綠島石朗,綠島石朗中,甲,2011/8/28 上午 12:00:00,6268,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
綠島石朗,綠島石朗右,甲,2011/8/28 上午 12:00:00,6269,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
隘門海灘,隘門海灘左,甲,2011/8/28 上午 12:00:00,6274,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
隘門海灘,隘門海灘中,甲,2011/8/28 上午 12:00:00,6275,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
隘門海灘,隘門海灘右,甲,2011/8/28 上午 12:00:00,6276,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
蒔裡海灘,蒔裡海灘左,甲,2011/8/28 上午 12:00:00,6277,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
蒔裡海灘,蒔裡海灘中,甲,2011/8/28 上午 12:00:00,6278,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
蒔裡海灘,蒔裡海灘右,甲,2011/8/28 上午 12:00:00,6279,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
淺水灣,淺水灣右,甲,2011/8/22 下午 02:13:00,6203,32.0,8.2,1.8,33.0,7.0,<0.01,0.07,0.003,32.9,0.509,--,115.1,0.028,<10,<10
淺水灣,淺水灣中,甲,2011/8/22 下午 02:04:00,6202,31.6,8.2,1.6,32.6,7.1,<0.01,0.08,0.006,32.6,0.489,--,116.0,0.015,<10,<10
淺水灣,淺水灣左,甲,2011/8/22 下午 01:55:00,6201,31.6,8.1,1.5,32.8,7.2,<0.01,0.10,0.006,32.8,0.398,--,117.9,0.022,<10,31
外澳濱海遊憩區,外澳濱海遊憩區右,甲,2011/8/22 下午 01:46:00,6173,30.5,8.2,4.5,34.1,6.2,<0.01,<0.01,0.001,33.1,0.261,--,99.5,0.008,10,<10
后湖海濱公園,后湖海濱公園右,乙,2011/8/22 下午 01:43:00,6143,29.9,8.1,3.6,30.6,6.2,<0.01,0.03,0.002,33.1,0.217,--,96.8,0.005,35,150
外澳濱海遊憩區,外澳濱海遊憩區中,甲,2011/8/22 下午 01:36:00,6172,30.4,8.2,3.2,34.2,6.5,<0.01,0.02,0.002,32.9,0.214,--,103.2,0.010,35,10
后湖海濱公園,后湖海濱公園中,乙,2011/8/22 下午 01:28:00,6142,29.9,8.1,3.8,30.6,6.4,<0.01,<0.01,0.003,33.3,0.157,--,100.8,0.014,60,210
外澳濱海遊憩區,外澳濱海遊憩區左,甲,2011/8/22 下午 01:27:00,6171,30.3,8.2,2.8,34.1,6.6,<0.01,<0.01,0.002,33.0,0.294,--,104.6,0.005,<10,10
白沙灣海水浴場,白沙灣海水浴場右,乙,2011/8/22 下午 01:13:00,6123,31.0,8.2,3.7,31.4,6.9,<0.01,<0.01,0.001,33.8,0.486,--,110.8,<0.003,<10,41
后湖海濱公園,后湖海濱公園左,乙,2011/8/22 下午 01:10:00,6141,29.8,8.1,4.4,30.4,6.1,<0.01,<0.01,0.005,33.4,0.298,--,96.2,<0.003,140,250
白沙灣海水浴場,白沙灣海水浴場中,乙,2011/8/22 下午 01:04:00,6122,31.2,8.2,3.8,31.1,6.8,<0.01,<0.01,<0.001,33.6,0.455,--,110.7,0.006,<10,30
白沙灣海水浴場,白沙灣海水浴場左,乙,2011/8/22 下午 12:55:00,6121,31.3,8.1,3.9,31.0,6.8,<0.01,0.04,0.002,33.7,0.680,--,109.5,0.017,<10,190
新金山海水浴場,新金山海水浴場右,乙,2011/8/22 上午 11:14:00,6023,32.1,8.0,1.9,33.2,6.8,0.08,0.05,0.007,28.7,4.39,--,108.5,0.028,<10,85
新金山海水浴場,新金山海水浴場中,乙,2011/8/22 上午 11:05:00,6022,32.4,8.0,1.8,33.6,6.7,0.08,0.06,0.003,28.4,5.12,--,109.4,<0.003,<10,85
崎頂海水浴場,崎頂海水浴場右,乙,2011/8/22 上午 10:57:00,6033,32.2,8.2,10,34.1,6.6,0.02,0.01,0.005,32.8,0.079,--,107.0,0.078,<10,<10
新金山海水浴場,新金山海水浴場左,乙,2011/8/22 上午 10:56:00,6021,33.4,7.9,1.9,33.8,6.0,0.08,0.05,0.004,28.5,5.26,--,98.4,0.038,<10,20
崎頂海水浴場,崎頂海水浴場中,乙,2011/8/22 上午 10:52:00,6032,32.0,8.2,8.9,34.1,6.5,0.02,0.01,0.004,32.8,0.041,--,105.8,0.070,<10,10
崎頂海水浴場,崎頂海水浴場左,乙,2011/8/22 上午 10:46:00,6031,31.6,8.2,9.3,34.1,6.6,0.02,0.03,0.007,32.8,0.066,--,107.8,0.087,<10,<10
塘后,塘后右,甲,2011/8/22 上午 09:50:00,6283,28.3,8.1,2.4,29.4,7.4,0.02,<0.01,0.002,34.4,0.298,--,114.9,0.019,<10,130
塘后,塘后中,甲,2011/8/22 上午 09:40:00,6282,28.1,8.1,2.9,29.4,7.4,0.01,0.02,0.002,34.2,0.422,--,113.1,0.007,35,170
塘后,塘后左,甲,2011/8/22 上午 09:28:00,6281,27.9,8.1,2.7,29.4,7.3,0.02,<0.01,0.002,34.2,0.338,--,112.9,0.009,65,130
通霄海水浴場,通霄海水浴場右,乙,2011/8/22 上午 09:16:00,6043,30.7,8.2,2.9,30.0,6.1,0.01,<0.01,0.001,33.0,0.319,--,98.1,0.017,<10,<10
福隆海水浴場,福隆海水浴場右,乙,2011/8/22 上午 09:14:00,6013,29.6,8.1,4.4,33.4,6.6,<0.01,0.01,0.002,33.2,0.720,--,103.6,0.027,<10,20
通霄海水浴場,通霄海水浴場中,乙,2011/8/22 上午 09:11:00,6042,30.6,8.2,5.4,30.0,6.1,0.02,<0.01,0.001,33.0,0.318,--,95.7,0.022,<10,<10
通霄海水浴場,通霄海水浴場左,乙,2011/8/22 上午 09:06:00,6041,30.7,8.1,5.3,30.0,6.1,0.01,<0.01,0.001,32.9,0.276,--,97.4,0.015,<10,<10
福隆海水浴場,福隆海水浴場中,乙,2011/8/22 上午 09:05:00,6012,29.2,8.1,3.5,33.2,6.5,<0.01,<0.01,0.003,33.3,0.734,--,100.8,0.007,20,52
福隆海水浴場,福隆海水浴場左,乙,2011/8/22 上午 08:56:00,6011,28.9,8.1,6.9,33.0,6.2,<0.01,0.02,0.006,33.2,0.610,--,99.6,0.019,<10,140
磯崎海水浴場,磯崎海水浴場右,甲,2011/8/22 上午 08:14:00,6213,29.0,8.1,35,32.1,6.5,<0.01,0.02,0.002,33.2,0.922,--,101.4,<0.003,180,<10
磯崎海水浴場,磯崎海水浴場中,甲,2011/8/22 上午 08:04:00,6212,29.0,8.1,22,32.0,6.5,<0.01,<0.01,0.002,33.2,0.844,--,100.6,<0.003,150,10
磯崎海水浴場,磯崎海水浴場左,甲,2011/8/22 上午 07:55:00,6211,29.0,8.1,5.5,32.0,6.1,<0.01,0.01,0.004,33.3,0.442,--,95.3,<0.003,85,41
旗津海水浴場,旗津海水浴場右,乙,2011/8/21 下午 03:35:00,6083,32.1,8.1,4.1,33.4,6.2,0.01,0.02,0.001,33.8,0.530,--,100.7,0.006,<10,<10
旗津海水浴場,旗津海水浴場中,乙,2011/8/21 下午 03:25:00,6082,32.1,8.1,4.5,33.4,6.2,<0.01,0.02,0.001,33.8,0.393,--,101.7,0.005,95,<10
旗津海水浴場,旗津海水浴場左,乙,2011/8/21 下午 03:15:00,6081,31.8,8.1,5.2,33.4,6.5,<0.01,0.02,0.002,33.8,0.296,--,105.7,0.009,60,41
吉貝海灘,吉貝海灘右,甲,2011/8/21 下午 02:32:00,6266,30.2,8.0,1.1,33.2,6.1,<0.01,0.01,0.002,34.3,0.214,--,98.3,<0.003,10,<10
吉貝海灘,吉貝海灘中,甲,2011/8/21 下午 02:23:00,6265,30.8,8.0,1.2,33.2,6.2,<0.01,<0.01,0.002,34.3,0.195,--,100.1,0.014,25,<10
西子灣海水浴場,西子灣海水浴場右,乙,2011/8/21 下午 02:15:00,6113,32.0,8.1,1.7,33.0,6.1,0.12,0.06,0.009,33.4,0.376,--,99.9,0.044,55,10
吉貝海灘,吉貝海灘左,甲,2011/8/21 下午 02:15:00,6264,30.6,8.0,0.85,33.2,6.2,<0.01,0.01,0.002,34.3,0.188,--,100.5,0.008,15,<10
西子灣海水浴場,西子灣海水浴場中,乙,2011/8/21 下午 02:05:00,6112,32.6,8.1,3.6,33.0,6.1,0.13,0.06,0.008,33.4,0.433,--,100.8,0.034,55,20
杉原海水浴場,杉原海水浴場右,甲,2011/8/21 下午 02:01:00,6103,32.2,8.0,2.3,33.8,6.0,<0.01,0.01,0.002,34.0,0.264,--,98.6,0.007,<10,<10
西子灣海水浴場,西子灣海水浴場左,乙,2011/8/21 下午 01:55:00,6111,32.4,8.1,3.9,33.0,6.2,0.13,0.05,0.008,33.3,0.432,--,101.7,0.026,15,<10
杉原海水浴場,杉原海水浴場中,甲,2011/8/21 下午 01:53:00,6102,32.0,8.0,3.3,33.8,6.2,<0.01,0.02,<0.001,33.8,0.354,--,100.5,0.011,<10,<10
杉原海水浴場,杉原海水浴場左,甲,2011/8/21 下午 01:45:00,6101,32.5,8.0,3.0,33.8,6.0,<0.01,0.01,0.002,33.9,0.419,--,98.9,0.006,<10,<10
隘門海灘,隘門海灘右,甲,2011/8/21 下午 12:00:00,6276,32.5,8.1,2.8,32.1,6.9,<0.01,0.02,<0.001,34.0,0.264,--,115.1,<0.003,<10,<10
隘門海灘,隘門海灘中,甲,2011/8/21 上午 11:49:00,6275,32.4,8.1,4.8,32.1,6.8,<0.01,0.01,<0.001,34.0,0.226,--,113.1,0.004,<10,<10
隘門海灘,隘門海灘左,甲,2011/8/21 上午 11:40:00,6274,31.7,8.1,5.1,32.1,6.9,<0.01,<0.01,0.002,34.1,0.239,--,112.0,<0.003,15,<10
綠島石朗,綠島石朗右,甲,2011/8/21 上午 11:23:00,6269,31.5,8.2,0.60,33.6,6.2,<0.01,0.02,<0.001,34.0,0.816,--,99.9,<0.003,25,20
綠島石朗,綠島石朗中,甲,2011/8/21 上午 11:15:00,6268,31.5,8.2,0.35,33.6,6.1,<0.01,0.01,0.001,34.0,0.713,--,99.6,<0.003,<10,<10
綠島石朗,綠島石朗左,甲,2011/8/21 上午 11:06:00,6267,31.3,8.2,0.70,33.6,6.1,<0.01,<0.01,<0.001,34.0,0.387,--,99.4,<0.003,<10,<10
蒔裡海灘,蒔裡海灘右,甲,2011/8/21 上午 10:58:00,6279,29.7,8.0,0.40,31.2,6.1,<0.01,0.01,0.002,34.5,0.157,--,98.0,0.007,<10,<10
蒔裡海灘,蒔裡海灘中,甲,2011/8/21 上午 10:50:00,6278,30.0,8.0,0.45,31.2,6.1,<0.01,0.01,0.002,34.5,0.158,--,96.8,0.005,<10,<10
蒔裡海灘,蒔裡海灘左,甲,2011/8/21 上午 10:40:00,6277,29.5,8.1,0.65,31.2,6.0,<0.01,0.01,0.001,34.5,0.184,--,95.0,0.004,<10,<10
墾丁跳石休憩海岸,墾丁跳石(南灣休憩區海岸)休憩海域右,甲,2011/8/21 上午 10:30:00,6093,30.9,8.1,1.3,32.4,6.2,<0.01,0.02,<0.001,33.9,0.192,--,99.4,0.010,15,10
馬沙溝海水浴場,馬沙溝海水浴場右,甲,2011/8/21 上午 10:23:00,6063,32.3,8.2,1.0,29.4,6.2,<0.01,<0.01,<0.001,33.6,0.219,--,101.8,0.021,<10,<10
墾丁跳石休憩海岸,墾丁跳石(南灣休憩區海岸)休憩海域中,甲,2011/8/21 上午 10:20:00,6092,30.5,8.1,0.65,32.4,6.2,<0.01,0.01,0.001,33.9,0.194,--,99.4,0.008,25,20
馬沙溝海水浴場,馬沙溝海水浴場中,甲,2011/8/21 上午 10:12:00,6062,32.0,8.2,0.90,29.4,6.4,<0.01,<0.01,<0.001,33.5,0.200,--,104.3,0.017,<10,<10
墾丁跳石休憩海岸,墾丁跳石(南灣休憩區海岸)休憩海域左,甲,2011/8/21 上午 10:10:00,6091,30.1,8.1,1.00,32.4,6.2,<0.01,0.02,0.001,33.9,0.215,--,99.0,0.010,120,<10
馬沙溝海水浴場,馬沙溝海水浴場左,甲,2011/8/21 上午 10:05:00,6061,32.1,8.2,0.95,29.4,6.5,<0.01,0.02,<0.001,33.5,0.194,--,105.8,0.018,<10,<10
觀音亭,觀音亭右,甲,2011/8/21 上午 09:55:00,6263,30.9,8.1,2.9,30.9,6.2,<0.01,0.05,0.002,33.9,0.579,--,101.0,<0.003,<10,<10
觀音亭,觀音亭中,甲,2011/8/21 上午 09:45:00,6262,30.8,8.1,3.0,30.9,6.2,<0.01,0.01,0.002,34.0,0.293,--,100.8,<0.003,<10,<10
觀音亭,觀音亭左,甲,2011/8/21 上午 09:35:00,6261,30.9,8.1,2.4,30.9,6.3,<0.01,0.09,0.002,33.8,0.875,--,101.0,<0.003,<10,<10
淺水灣,淺水灣右,甲,2011/8/15 下午 02:24:00,6203,30.6,8.1,2.9,34.3,6.5,<0.01,0.06,0.005,33.3,0.494,--,103.3,0.033,<10,10
淺水灣,淺水灣中,甲,2011/8/15 下午 02:15:00,6202,30.6,8.1,3.3,34.2,6.4,0.01,0.06,0.007,33.3,0.448,--,103.0,0.033,<10,<10
淺水灣,淺水灣左,甲,2011/8/15 下午 02:06:00,6201,30.6,8.1,3.1,34.4,6.4,0.02,0.05,0.007,33.5,0.646,--,102.0,0.032,<10,20
外澳濱海遊憩區,外澳濱海遊憩區右,甲,2011/8/15 下午 01:47:00,6173,28.8,8.1,1.8,32.3,6.5,0.01,0.02,0.003,33.1,0.372,--,100.2,0.033,<10,<10
外澳濱海遊憩區,外澳濱海遊憩區中,甲,2011/8/15 下午 01:38:00,6172,28.4,8.1,1.9,32.3,6.7,0.02,0.02,0.003,33.0,0.430,--,102.6,0.019,<10,41
外澳濱海遊憩區,外澳濱海遊憩區左,甲,2011/8/15 下午 01:29:00,6171,28.7,8.1,2.0,32.2,6.8,0.02,0.02,0.002,33.0,0.457,--,103.7,0.033,<10,20
白沙灣海水浴場,白沙灣海水浴場右,乙,2011/8/15 下午 01:17:00,6123,28.8,8.1,1.9,33.9,6.3,0.01,0.05,0.004,33.2,0.567,--,98.9,0.047,35,20
白沙灣海水浴場,白沙灣海水浴場中,乙,2011/8/15 下午 01:08:00,6122,29.0,8.1,1.9,33.8,6.3,<0.01,0.05,0.005,33.3,0.579,--,99.2,0.044,<10,10
白沙灣海水浴場,白沙灣海水浴場左,乙,2011/8/15 下午 01:00:00,6121,29.2,8.1,2.2,33.9,6.2,0.01,0.04,0.004,33.2,0.678,--,98.6,0.022,<10,<10
新金山海水浴場,新金山海水浴場右,乙,2011/8/15 上午 11:18:00,6023,29.6,8.1,1.1,32.8,7.0,<0.01,<0.01,0.002,33.2,0.736,--,109.8,<0.003,25,<10
新金山海水浴場,新金山海水浴場中,乙,2011/8/15 上午 11:09:00,6022,29.5,8.1,1.3,32.7,7.0,0.02,<0.01,0.002,33.0,0.736,--,110.3,0.022,10,<10
崎頂海水浴場,崎頂海水浴場右,乙,2011/8/15 上午 11:09:00,6033,30.6,8.2,11,34.1,6.3,0.07,0.12,0.015,32.1,0.219,--,100.8,0.140,60,<10
崎頂海水浴場,崎頂海水浴場中,乙,2011/8/15 上午 11:02:00,6032,30.6,8.2,10,34.1,6.3,0.08,0.08,0.016,32.0,0.210,--,100.6,0.160,15,<10
新金山海水浴場,新金山海水浴場左,乙,2011/8/15 上午 11:00:00,6021,29.5,8.1,1.1,32.8,7.0,0.03,<0.01,0.002,33.4,0.782,--,109.9,0.009,<10,10
崎頂海水浴場,崎頂海水浴場左,乙,2011/8/15 上午 10:56:00,6031,30.8,8.2,12,34.1,6.3,0.08,0.09,0.016,31.8,0.227,--,100.6,0.168,15,<10
后湖海濱公園,后湖海濱公園右,乙,2011/8/15 上午 10:26:00,6143,28.0,8.1,2.0,30.0,6.9,<0.01,<0.01,0.002,33.2,0.329,--,104.9,0.021,<10,<10
后湖海濱公園,后湖海濱公園中,乙,2011/8/15 上午 10:10:00,6142,27.9,8.1,8.5,29.9,6.6,<0.01,<0.01,0.002,33.1,0.346,--,100.8,0.019,10,<10
塘后,塘后右,甲,2011/8/15 上午 09:52:00,6283,27.2,8.1,2.1,31.1,6.6,<0.01,0.06,0.010,33.4,0.492,--,100.1,0.030,55,<10
塘后,塘后中,甲,2011/8/15 上午 09:40:00,6282,26.9,8.1,5.3,31.1,6.7,<0.01,0.04,0.011,33.4,0.436,--,100.5,0.028,<10,<10
通霄海水浴場,通霄海水浴場右,乙,2011/8/15 上午 09:37:00,6043,29.7,8.2,14,31.7,6.4,0.03,0.02,0.002,32.6,0.176,--,99.9,0.009,35,10
后湖海濱公園,后湖海濱公園左,乙,2011/8/15 上午 09:35:00,6141,27.2,8.1,6.9,29.6,6.9,0.01,<0.01,0.002,33.0,0.282,--,104.4,0.033,<10,<10
塘后,塘后左,甲,2011/8/15 上午 09:30:00,6281,27.0,8.0,5.5,31.1,6.7,<0.01,0.04,0.010,33.4,0.483,--,100.3,0.025,<10,<10
通霄海水浴場,通霄海水浴場中,乙,2011/8/15 上午 09:26:00,6042,29.9,8.2,10,31.7,6.4,0.03,<0.01,0.002,32.6,0.202,--,99.6,0.009,80,<10
通霄海水浴場,通霄海水浴場左,乙,2011/8/15 上午 09:16:00,6041,29.9,8.2,11,31.7,6.3,0.03,0.02,0.002,32.6,0.200,--,98.7,0.012,55,10
福隆海水浴場,福隆海水浴場右,乙,2011/8/15 上午 09:15:00,6013,27.7,8.2,2.0,29.7,6.6,0.02,<0.01,0.003,33.4,0.445,--,98.9,0.056,10,20
福隆海水浴場,福隆海水浴場中,乙,2011/8/15 上午 09:06:00,6012,27.9,8.2,2.8,29.8,6.5,<0.01,<0.01,<0.001,33.6,0.492,--,97.8,0.026,25,10
福隆海水浴場,福隆海水浴場左,乙,2011/8/15 上午 08:57:00,6011,27.9,8.2,4.2,29.8,6.5,<0.01,<0.01,0.003,33.2,0.454,--,98.6,0.031,70,<10
磯崎海水浴場,磯崎海水浴場右,甲,2011/8/15 上午 08:15:00,6213,27.4,8.1,45,31.0,6.6,0.01,<0.01,0.002,33.4,0.576,--,100.0,0.028,130,41
磯崎海水浴場,磯崎海水浴場中,甲,2011/8/15 上午 08:05:00,6212,27.4,8.1,80,31.0,6.6,0.01,<0.01,0.002,33.3,0.782,--,99.7,0.016,110,63
磯崎海水浴場,磯崎海水浴場左,甲,2011/8/15 上午 07:55:00,6211,27.4,8.1,34,31.2,6.5,0.02,0.02,0.002,33.1,0.640,--,98.7,0.012,25,20
旗津海水浴場,旗津海水浴場右,乙,2011/8/14 下午 03:15:00,6083,31.1,8.2,2.7,32.2,6.2,0.01,0.01,0.001,32.4,0.399,--,100.1,0.013,<10,<10
旗津海水浴場,旗津海水浴場中,乙,2011/8/14 下午 03:03:00,6082,31.1,8.2,3.1,32.2,6.2,<0.01,0.01,<0.001,32.4,0.368,--,99.3,0.008,<10,10
旗津海水浴場,旗津海水浴場左,乙,2011/8/14 下午 02:52:00,6081,31.3,8.2,3.1,32.2,6.2,<0.01,0.02,<0.001,32.4,0.410,--,100.3,0.010,<10,20
