採樣分區,測站名稱,水體分類等級,採樣日期,測站編號,採樣深度,氣溫,水溫,鹽度,酸鹼值,溶氧(滴定法),溶氧(電極法),溶氧飽和度,懸浮固體,葉綠素a,氨氮,硝酸鹽氮,正磷酸鹽,亞硝酸鹽氮,矽酸鹽,鎘,鉻,銅,鋅,鉛,汞,備註
,,,,,m,℃,℃,psu,,mg/L,mg/L,%,mg/L,μg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L
基隆沿海海域,基隆拋泥區一,乙,2016/5/4 上午 10:00:00,5125,1.0,29.1,25.9,34.3,8.1,--,6.5,95.9,3.1,--,--,--,--,--,--,<0.00001,--,0.0004,0.0039,<0.0001,<0.0003
基隆沿海海域,基隆拋泥區一,乙,2016/1/26 上午 09:54:00,5125,1.0,14.9,18.4,34.3,8.2,--,6.9,88.1,7.3,0.3,<0.01,0.10,0.042,0.003,0.527,0.00001,<0.001,0.0002,0.0010,<0.0001,<0.0003
基隆沿海海域,八斗子垃圾場,乙,2016/10/27 上午 08:55:00,5126,1.0,30.1,26.3,33.5,8.1,--,6.3,93.9,2.6,--,--,--,--,--,--,0.00002,--,0.0005,0.0026,0.0003,<0.0003
基隆沿海海域,八斗子垃圾場,乙,2016/8/18 上午 08:59:00,5126,1,29.0,28.2,34.3,8.1,--,5.9,92.0,3.0,--,--,--,--,--,--,0.00001,--,0.0005,0.0036,0.0005,<0.0003
基隆沿海海域,八斗子垃圾場,乙,2016/5/4 上午 09:15:00,5126,1.0,28.4,25.5,34.4,8.1,--,6.4,93.7,2.3,--,--,--,--,--,--,<0.00001,--,0.0007,0.0033,0.0003,<0.0003
基隆沿海海域,八斗子垃圾場,乙,2016/1/26 上午 09:22:00,5126,1.0,13.8,18.4,34.3,8.2,--,7.0,90.2,4.4,0.3,0.17,0.10,0.038,0.003,0.537,0.00001,<0.001,0.0006,0.0016,0.0002,<0.0003
基隆沿海海域,和平島,乙,2016/10/27 上午 09:17:00,5127,1.0,29.7,26.3,33.5,8.0,--,6.2,93.0,2.9,--,--,--,--,--,--,0.00001,--,0.0004,0.0023,<0.0001,<0.0003
基隆沿海海域,和平島,乙,2016/8/18 上午 09:21:00,5127,1,29.4,28.4,34.3,8.2,--,6.0,93.5,2.9,--,--,--,--,--,--,0.00002,--,0.0007,0.0087,0.0004,<0.0003
基隆沿海海域,和平島,乙,2016/5/4 上午 09:44:00,5127,1.0,28.9,25.6,34.3,8.1,--,6.4,94.2,3.2,--,--,--,--,--,--,<0.00001,--,0.0005,0.0042,<0.0001,<0.0003
基隆沿海海域,和平島,乙,2016/1/26 上午 09:40:00,5127,1.0,15.2,18.4,34.1,8.2,--,6.9,87.9,5.4,0.3,<0.01,0.21,0.041,0.002,0.540,0.00001,<0.001,0.0002,0.0008,<0.0001,<0.0003
台北沿海海域(甲),核四預定地外海,甲,2016/10/27 上午 07:22:00,5128,1.0,27.2,26.2,33.6,8.1,--,6.4,94.3,3.9,--,--,--,--,--,--,0.00003,--,0.0007,0.0079,0.0001,<0.0003
台北沿海海域(甲),核四預定地外海,甲,2016/8/18 上午 07:21:00,5128,1,27.9,27.8,34.3,8.1,--,6.2,96.8,<2.0,--,--,--,--,--,--,0.00003,--,0.0005,0.0046,0.0018,<0.0003
台北沿海海域(甲),核四預定地外海,甲,2016/5/4 上午 07:03:00,5128,1.0,25.6,25.4,34.5,8.1,--,5.9,87.2,3.4,--,--,--,--,--,--,0.00001,--,0.0006,0.0108,0.0007,<0.0003
台北沿海海域(甲),核四預定地外海,甲,2016/1/26 上午 07:25:00,5128,1.0,10.6,18.0,34.3,8.2,--,7.0,89.2,2.8,0.2,0.04,0.12,0.004,0.003,0.643,0.00001,<0.001,0.0003,0.0018,0.0002,<0.0003
台北沿海海域(乙),濂洞溪外海,乙,2016/10/27 上午 08:12:00,5129,1.0,31.4,26.3,33.3,8.0,--,6.4,95.0,2.9,--,--,--,--,--,--,0.00002,--,0.0009,0.0041,<0.0001,<0.0003
台北沿海海域(乙),濂洞溪外海,乙,2016/8/18 上午 08:10:00,5129,1,28.4,28.0,34.3,8.1,--,5.9,91.9,3.2,--,--,--,--,--,--,0.00003,--,0.0013,0.0061,<0.0001,<0.0003
台北沿海海域(乙),濂洞溪外海,乙,2016/5/4 上午 08:10:00,5129,1.0,25.8,25.5,34.4,8.1,--,6.5,96.7,5.3,--,--,--,--,--,--,0.00002,--,0.0039,0.0045,0.0001,<0.0003
台北沿海海域(乙),濂洞溪外海,乙,2016/1/26 上午 08:25:00,5129,1.0,12.3,17.9,33.8,8.1,--,7.5,94.7,6.2,0.2,0.02,0.12,0.012,0.002,0.878,0.00003,<0.001,0.0257,0.0041,<0.0001,<0.0003
台北沿海海域(乙),八里污水廠外海一,乙,2016/10/27 下午 01:35:00,5130,1.0,30.8,27.9,32.5,8.0,--,6.6,100.1,6.3,--,--,--,--,--,--,0.00002,--,0.0015,0.0020,<0.0001,<0.0003
台北沿海海域(乙),八里污水廠外海一,乙,2016/8/18 下午 01:51:00,5130,1,33.4,30.7,34.0,8.1,--,6.3,103.2,7.5,--,--,--,--,--,--,0.00002,--,0.0008,0.0032,<0.0001,<0.0003
台北沿海海域(乙),八里污水廠外海一,乙,2016/5/4 下午 02:13:00,5130,1.0,31.4,27.2,32.7,8.1,--,7.0,105.4,13.6,--,--,--,--,--,--,<0.00001,--,0.0011,0.0032,<0.0001,<0.0003
台北沿海海域(乙),八里污水廠外海一,乙,2016/1/26 下午 01:30:00,5130,1.0,16.0,17.2,31.9,8.2,--,7.5,95.0,16.0,0.4,0.05,0.19,0.056,0.006,0.842,0.00001,<0.001,0.0005,0.0013,<0.0001,<0.0003
台北沿海海域(乙),八里污水廠外海二,乙,2016/10/27 下午 12:40:00,5131,1.0,30.5,27.1,32.9,8.0,--,6.4,97.2,9.4,--,--,--,--,--,--,0.00002,--,0.0006,0.0039,0.0001,<0.0003
台北沿海海域(乙),八里污水廠外海二,乙,2016/8/18 下午 12:54:00,5131,1,32.4,30.2,34.2,8.1,--,5.4,87.7,8.6,--,--,--,--,--,--,0.00002,--,0.0009,0.0043,0.0009,<0.0003
台北沿海海域(乙),八里污水廠外海二,乙,2016/5/4 下午 01:17:00,5131,1.0,30.8,26.7,33.9,8.2,--,6.7,100.1,7.4,--,--,--,--,--,--,<0.00001,--,0.0003,0.0017,<0.0001,<0.0003
台北沿海海域(乙),八里污水廠外海二,乙,2016/1/26 下午 12:35:00,5131,1.0,15.9,17.2,32.9,8.2,--,7.3,92.4,19.1,0.3,0.04,0.16,0.050,0.005,0.719,0.00002,<0.001,0.0004,0.0015,<0.0001,<0.0003
台北沿海海域(乙),林口發電廠外海,乙,2016/10/28 上午 06:46:00,5132,1.0,26.7,27.1,32.8,8.1,--,6.1,92.2,8.4,--,--,--,--,--,--,0.00059,--,0.0007,0.0023,<0.0001,<0.0003
台北沿海海域(乙),林口發電廠外海,乙,2016/8/19 上午 06:46:00,5132,1,29.3,30.0,34.1,8.1,--,5.4,86.0,12.2,--,--,--,--,--,--,0.00001,--,0.0009,0.0044,0.0002,<0.0003
台北沿海海域(乙),林口發電廠外海,乙,2016/5/5 上午 07:20:00,5132,1.0,28.6,26.5,34.4,8.1,--,6.4,96.0,10.0,--,--,--,--,--,--,0.00001,--,0.0007,0.0042,<0.0001,<0.0003
台北沿海海域(乙),林口發電廠外海,乙,2016/1/27 上午 07:43:00,5132,1.0,17.8,16.8,32.4,8.2,--,7.8,95.9,28.5,0.4,0.05,0.21,0.081,0.009,0.941,0.00002,<0.001,0.0006,0.0025,0.0002,<0.0003
台北沿海海域(乙),深澳發電廠外海,乙,2016/10/27 上午 08:32:00,5133,1.0,30.8,26.4,33.5,8.1,--,6.3,93.2,2.6,--,--,--,--,--,--,0.00001,--,0.0005,0.0033,<0.0001,<0.0003
台北沿海海域(乙),深澳發電廠外海,乙,2016/8/18 上午 08:33:00,5133,1,28.7,28.5,34.2,8.1,--,5.9,93.1,2.4,--,--,--,--,--,--,0.00002,--,0.0004,0.0075,0.0002,<0.0003
台北沿海海域(乙),深澳發電廠外海,乙,2016/5/4 上午 08:41:00,5133,1.0,26.3,25.5,34.4,8.1,--,6.3,93.7,4.0,--,--,--,--,--,--,<0.00001,--,0.0009,0.0037,<0.0001,<0.0003
台北沿海海域(乙),深澳發電廠外海,乙,2016/1/26 上午 08:52:00,5133,1.0,12.5,18.0,34.2,8.2,--,7.2,92.1,5.7,0.3,0.02,0.11,0.035,0.003,0.573,0.00001,<0.001,0.0044,0.0017,<0.0001,<0.0003
台北沿海海域(乙),淡水河口外4海浬處,乙,2016/10/27 下午 01:06:00,5134,1.0,31.1,27.7,32.1,8.0,--,6.7,101.5,5.1,--,--,--,--,--,--,0.00002,--,0.0005,0.0028,<0.0001,<0.0003
台北沿海海域(乙),淡水河口外4海浬處,乙,2016/8/18 下午 01:22:00,5134,1,32.9,30.9,34.1,8.1,--,6.1,98.8,3.0,--,--,--,--,--,--,0.00001,--,0.0005,0.0036,0.0001,<0.0003
台北沿海海域(乙),淡水河口外4海浬處,乙,2016/5/4 下午 01:45:00,5134,1.0,31.4,26.8,34.3,8.1,--,6.6,99.6,5.1,--,--,--,--,--,--,0.00004,--,0.0005,0.0018,0.0003,<0.0003
台北沿海海域(乙),淡水河口外4海浬處,乙,2016/1/26 下午 12:58:00,5134,1.0,15.8,17.5,33.6,8.2,--,7.5,94.6,5.0,0.3,<0.01,0.13,0.048,0.003,0.593,0.00001,<0.001,0.0002,0.0008,<0.0001,<0.0003
台北沿海海域(乙),林口發電廠,乙,2016/10/28 上午 06:36:00,5135,1.0,26.5,27.0,32.8,8.0,--,6.1,92.1,6.6,--,--,--,--,--,--,0.00002,--,0.0006,0.0034,<0.0001,<0.0003
台北沿海海域(乙),林口發電廠,乙,2016/8/19 上午 06:36:00,5135,1,29.2,30.2,34.2,8.1,--,5.5,88.6,14.5,--,--,--,--,--,--,0.00001,--,0.0009,0.0052,<0.0001,<0.0003
台北沿海海域(乙),林口發電廠,乙,2016/5/5 上午 07:02:00,5135,1.0,28.7,26.5,33.6,8.1,--,6.3,94.2,6.4,--,--,--,--,--,--,<0.00001,--,0.0006,0.0025,<0.0001,<0.0003
台北沿海海域(乙),林口發電廠,乙,2016/1/27 上午 07:28:00,5135,1.0,18.1,16.8,32.5,8.2,--,7.7,95.5,37.0,0.6,0.07,0.24,0.062,0.008,0.918,0.00002,<0.001,0.0006,0.0021,<0.0001,<0.0003
台北沿海海域(乙),深澳發電廠,乙,2016/10/27 上午 08:42:00,5136,1.0,30.5,26.3,33.0,7.9,--,6.2,92.0,2.2,--,--,--,--,--,--,0.00002,--,0.0008,0.0022,0.0001,<0.0003
台北沿海海域(乙),深澳發電廠,乙,2016/8/18 上午 08:42:00,5136,1,28.6,28.7,34.3,8.1,--,6.1,96.1,2.6,--,--,--,--,--,--,0.00001,--,0.0014,0.0051,<0.0001,<0.0003
台北沿海海域(乙),深澳發電廠,乙,2016/5/4 上午 08:54:00,5136,1.0,26.9,25.7,34.3,8.1,--,6.5,96.8,9.9,--,--,--,--,--,--,0.00001,--,0.0005,0.0024,<0.0001,<0.0003
台北沿海海域(乙),深澳發電廠,乙,2016/1/26 上午 09:06:00,5136,1.0,13.0,15.9,32.2,8.2,--,8.0,98.1,7.6,0.3,0.02,0.23,0.035,0.003,1.14,0.00002,<0.001,0.0007,0.0086,<0.0001,<0.0003
桃園沿海海域,海湖電廠,乙,2016/10/28 上午 07:01:00,5137,1.0,26.5,27.0,32.8,8.1,--,6.0,89.5,8.8,--,--,--,--,--,--,0.00002,--,0.0008,0.0028,<0.0001,<0.0003
桃園沿海海域,海湖電廠,乙,2016/8/19 上午 07:00:00,5137,1,29.4,30.2,34.0,8.1,--,5.4,87.4,15.5,--,--,--,--,--,--,0.00001,--,0.0006,0.0036,0.0001,<0.0003
桃園沿海海域,海湖電廠,乙,2016/5/5 上午 07:39:00,5137,1.0,29.2,26.5,34.4,8.1,--,6.2,93.1,6.7,--,--,--,--,--,--,<0.00001,--,0.0006,0.0028,<0.0001,<0.0003
桃園沿海海域,海湖電廠,乙,2016/1/27 上午 07:59:00,5137,1.0,17.1,16.9,32.5,8.2,--,7.8,95.6,28.0,0.4,0.04,0.24,0.060,0.008,0.878,0.00002,<0.001,0.0007,0.0018,<0.0001,<0.0003
桃園沿海海域,新南崁溪口,乙,2016/10/28 上午 07:14:00,5138,1.0,26.8,27.0,32.9,8.1,--,6.2,93.1,9.5,--,--,--,--,--,--,0.00002,--,0.0006,0.0015,<0.0001,<0.0003
桃園沿海海域,新南崁溪口,乙,2016/8/19 上午 07:12:00,5138,1,29.7,30.1,34.0,8.1,--,5.4,87.2,18.7,--,--,--,--,--,--,0.00001,--,0.0007,0.0028,<0.0001,<0.0003
桃園沿海海域,新南崁溪口,乙,2016/5/5 上午 07:57:00,5138,1.0,29.0,26.7,34.5,8.1,--,6.5,98.1,8.9,--,--,--,--,--,--,<0.00001,--,0.0020,0.0019,<0.0001,<0.0003
桃園沿海海域,新南崁溪口,乙,2016/1/27 上午 08:15:00,5138,1.0,16.9,16.9,32.5,8.2,--,7.6,93.4,64.9,0.5,0.05,0.20,0.063,0.010,0.895,0.00002,<0.001,0.0008,0.0017,<0.0001,<0.0003
桃園沿海海域,沙崙中油卸油設施一,乙,2016/10/28 上午 07:37:00,5139,1.0,26.5,27.0,32.6,8.1,--,6.0,89.1,11.6,--,--,--,--,--,--,0.00002,--,0.0007,0.0041,0.0001,<0.0003
桃園沿海海域,沙崙中油卸油設施一,乙,2016/8/19 上午 07:33:00,5139,1,29.6,30.0,34.2,8.1,--,5.5,88.6,22.2,--,--,--,--,--,--,<0.00001,--,0.0007,0.0026,<0.0001,<0.0003
桃園沿海海域,沙崙中油卸油設施一,乙,2016/5/5 上午 08:24:00,5139,1.0,28.5,26.5,34.3,8.0,--,6.1,91.0,9.3,--,--,--,--,--,--,<0.00001,--,0.0007,0.0022,<0.0001,<0.0003
桃園沿海海域,沙崙中油卸油設施一,乙,2016/1/27 上午 08:40:00,5139,1.0,15.7,17.3,33.0,8.2,--,7.5,93.5,59.6,0.9,<0.01,0.19,0.052,0.007,0.838,0.00002,<0.001,0.0006,0.0014,<0.0001,<0.0003
桃園沿海海域,沙崙中油卸油設施二,乙,2016/10/28 上午 07:44:00,5140,1.0,26.7,27.1,32.9,8.1,--,5.9,89.1,9.9,--,--,--,--,--,--,0.00002,--,0.0006,0.0020,<0.0001,<0.0003
桃園沿海海域,沙崙中油卸油設施二,乙,2016/8/19 上午 07:40:00,5140,1,29.6,29.9,34.2,8.1,--,5.5,87.5,23.0,--,--,--,--,--,--,<0.00001,--,0.0006,0.0038,<0.0001,<0.0003
桃園沿海海域,沙崙中油卸油設施二,乙,2016/5/5 上午 08:35:00,5140,1.0,28.7,26.6,34.4,8.1,--,6.1,92.4,9.5,--,--,--,--,--,--,<0.00001,--,0.0009,0.0035,<0.0001,<0.0003
桃園沿海海域,沙崙中油卸油設施二,乙,2016/1/27 上午 08:52:00,5140,1.0,15.7,17.3,33.0,8.2,--,7.6,94.8,52.3,0.6,0.02,0.19,0.053,0.007,0.696,0.00002,<0.001,0.0007,0.0014,<0.0001,<0.0003
桃園沿海海域,觀音溪口,乙,2016/10/28 上午 08:47:00,5141,1.0,28.4,27.6,33.1,8.1,--,5.9,89.1,8.8,--,--,--,--,--,--,0.00003,--,0.0005,0.0026,<0.0001,<0.0003
桃園沿海海域,觀音溪口,乙,2016/8/19 上午 08:31:00,5141,1,30.3,30.4,34.1,8.1,--,5.3,84.8,12.8,--,--,--,--,--,--,<0.00001,--,0.0011,0.0021,<0.0001,<0.0003
桃園沿海海域,觀音溪口,乙,2016/5/5 上午 09:45:00,5141,1.0,29.2,27.4,34.6,8.1,--,6.1,93.7,14.9,--,--,--,--,--,--,<0.00001,--,0.0005,0.0022,<0.0001,<0.0003
桃園沿海海域,觀音溪口,乙,2016/1/27 上午 09:40:00,5141,1.0,15.5,17.0,32.4,8.2,--,7.6,93.6,59.0,0.8,0.04,0.27,0.067,0.011,0.825,0.00002,<0.001,0.0009,0.0018,<0.0001,<0.0003
新竹香山沿海海域,頭前溪口南側,乙,2016/11/15 上午 07:24:00,5142,1,23.3,24.6,32.6,8.1,--,6.8,98.1,12.0,--,--,--,--,--,--,0.00004,--,0.0004,0.0014,0.0002,<0.0003
新竹香山沿海海域,頭前溪口南側,乙,2016/7/21 上午 10:34:00,5142,1,30.3,29.6,32.7,8.3,--,6.6,102.7,9.5,--,--,--,--,--,--,0.00004,--,0.0005,0.0031,0.0003,<0.0003
新竹香山沿海海域,頭前溪口南側,乙,2016/5/12 下午 12:58:00,5142,1,28.5,28.5,34.3,8.1,--,6.7,102.7,5.6,--,--,--,--,--,--,0.00003,--,0.0003,0.0008,0.0001,<0.0003
新竹香山沿海海域,頭前溪口南側,乙,2016/1/15 下午 12:25:00,5142,1,17.1,18.3,33.5,8.2,--,7.0,90.4,19.2,0.8,0.01,0.14,0.090,0.007,0.616,0.00002,<0.001,0.0006,0.0041,0.0003,<0.0003
新竹香山沿海海域,鳳山溪北側,乙,2016/11/15 上午 07:15:00,5143,1,23.1,24.4,32.6,8.2,--,6.8,98.0,8.4,--,--,--,--,--,--,0.00006,--,0.0005,0.0017,0.0004,<0.0003
新竹香山沿海海域,鳳山溪北側,乙,2016/7/21 上午 10:45:00,5143,1,30.2,29.4,32.7,8.3,--,7.0,109.7,4.4,--,--,--,--,--,--,0.00005,--,0.0006,0.0015,0.0002,<0.0003
新竹香山沿海海域,鳳山溪北側,乙,2016/5/12 下午 01:12:00,5143,1,28.5,28.4,34.1,8.1,--,6.7,103.1,6.0,--,--,--,--,--,--,0.00003,--,0.0003,0.0009,0.0001,<0.0003
新竹香山沿海海域,鳳山溪北側,乙,2016/1/15 下午 12:35:00,5143,1,16.6,18.7,33.6,8.2,--,6.8,89.4,16.0,0.6,0.01,0.12,0.086,0.006,0.540,0.00002,<0.001,0.0005,0.0031,0.0004,<0.0003
新竹香山沿海海域,客雅溪河口外4海浬處,乙,2016/11/15 上午 07:45:00,5144,1,24.7,24.4,32.6,8.1,--,6.8,98.2,7.6,--,--,--,--,--,--,0.00006,--,0.0003,0.0011,0.0003,<0.0003
新竹香山沿海海域,客雅溪河口外4海浬處,乙,2016/7/21 上午 10:09:00,5144,1,30.1,29.3,33.1,8.2,--,6.9,107.9,4.9,--,--,--,--,--,--,0.00001,--,0.0004,0.0021,0.0003,<0.0003
新竹香山沿海海域,客雅溪河口外4海浬處,乙,2016/5/12 下午 12:32:00,5144,1,28.5,28.3,34.6,8.2,--,6.7,103.4,3.0,--,--,--,--,--,--,0.00003,--,0.0003,0.0008,0.0001,<0.0003
新竹香山沿海海域,客雅溪河口外4海浬處,乙,2016/1/15 上午 11:52:00,5144,1,17.5,17.9,33.5,8.2,--,7.1,91.3,14.8,0.8,0.01,0.15,0.070,0.008,0.628,0.00001,<0.001,0.0006,0.0055,0.0003,<0.0003
新竹香山沿海海域,紅毛港外,乙,2016/11/15 上午 07:04:00,5145,1,23.1,24.3,32.7,8.2,--,6.8,96.7,8.7,--,--,--,--,--,--,0.00005,--,0.0006,0.0020,0.0003,<0.0003
新竹香山沿海海域,紅毛港外,乙,2016/7/21 上午 10:57:00,5145,1,30.3,29.4,33.0,8.3,--,6.7,104.6,5.5,--,--,--,--,--,--,0.00005,--,0.0005,0.0018,0.0003,<0.0003
新竹香山沿海海域,紅毛港外,乙,2016/5/12 下午 01:28:00,5145,1,28.7,28.2,34.3,8.1,--,6.7,102.3,4.2,--,--,--,--,--,--,0.00003,--,0.0004,0.0007,0.0001,<0.0003
新竹香山沿海海域,紅毛港外,乙,2016/1/15 下午 12:55:00,5145,1,16.6,18.1,33.5,8.2,--,6.9,89.2,19.4,0.7,0.01,0.11,0.078,0.009,0.584,0.00003,<0.001,0.0005,0.0031,0.0003,<0.0003
宜蘭蘇澳沿海海域    ,龜山島,甲,2016/11/16 上午 10:48:00,5146,1.0,23.5,23.8,33.8,8.2,--,6.5,92.5,<2.0,--,--,--,--,--,--,0.00001,--,0.0002,0.0043,0.0002,<0.0003
宜蘭蘇澳沿海海域    ,龜山島,甲,2016/8/19 上午 10:17:00,5146,1,31.2,28.7,33.4,8.1,--,6.6,102.1,<2.0,--,--,--,--,--,--,<0.00001,--,0.0002,0.0042,0.0006,<0.0003
宜蘭蘇澳沿海海域    ,龜山島,甲,2016/5/20 上午 09:58:00,5146,1.0,26.2,26.7,34.5,8.1,--,6.2,93.4,<2.0,--,--,--,--,--,--,<0.00001,--,0.0002,0.0025,0.0011,<0.0003
宜蘭蘇澳沿海海域    ,龜山島,甲,2016/1/21 上午 10:52:00,5146,1.0,19.5,20.3,34.7,8.2,--,6.7,90.5,3.8,0.7,<0.01,0.10,0.042,0.004,0.393,0.00001,<0.001,0.0004,0.0043,0.0001,<0.0003
宜蘭蘇澳沿海海域    ,得子口溪口,甲,2016/11/16 上午 11:31:00,5147,1.0,23.7,24.1,33.9,8.2,--,6.5,93.4,<2.0,--,--,--,--,--,--,0.00001,--,0.0004,0.0081,0.0014,<0.0003
宜蘭蘇澳沿海海域    ,得子口溪口,甲,2016/8/19 上午 11:07:00,5147,1,32.4,28.9,33.5,8.1,--,6.5,100.1,<2.0,--,--,--,--,--,--,0.00001,--,0.0006,0.0125,0.0004,<0.0003
宜蘭蘇澳沿海海域    ,得子口溪口,甲,2016/5/20 上午 10:40:00,5147,1.0,26.5,25.6,33.8,8.3,--,6.7,98.9,<2.0,--,--,--,--,--,--,<0.00001,--,0.0002,0.0020,<0.0001,<0.0003
宜蘭蘇澳沿海海域    ,得子口溪口,甲,2016/1/21 上午 11:23:00,5147,1.0,19.0,20.1,34.6,8.2,--,6.7,90.2,5.4,0.9,<0.01,0.07,0.043,0.006,0.400,0.00001,<0.001,0.0003,0.0045,<0.0001,<0.0003
宜蘭蘇澳沿海海域    ,蘭陽溪口,甲,2016/11/16 上午 09:42:00,5148,1.0,23.1,23.4,32.9,8.2,--,6.8,95.7,4.4,--,--,--,--,--,--,0.00002,--,0.0006,0.0071,0.0007,<0.0003
宜蘭蘇澳沿海海域    ,蘭陽溪口,甲,2016/8/19 上午 09:13:00,5148,1,29.6,28.6,33.4,8.1,--,6.4,99.6,2.6,--,--,--,--,--,--,<0.00001,--,0.0003,0.0067,0.0002,<0.0003
宜蘭蘇澳沿海海域    ,蘭陽溪口,甲,2016/5/20 上午 09:05:00,5148,1.0,25.6,25.4,33.5,8.2,--,6.4,94.0,4.0,--,--,--,--,--,--,0.00001,--,0.0003,0.0033,<0.0001,<0.0003
宜蘭蘇澳沿海海域    ,蘭陽溪口,甲,2016/1/21 上午 09:41:00,5148,1.0,19.6,20.5,34.4,8.2,--,6.7,90.4,5.2,0.6,0.03,0.08,0.039,0.005,0.410,0.00001,<0.001,0.0005,0.0052,0.0002,<0.0003
宜蘭蘇澳沿海海域    ,新城溪口,甲,2016/11/16 上午 08:51:00,5149,1.0,23.4,25.2,33.5,8.2,--,6.4,93.6,<2.0,--,--,--,--,--,--,0.00001,--,0.0003,0.0088,0.0008,<0.0003
宜蘭蘇澳沿海海域    ,新城溪口,甲,2016/8/19 上午 08:30:00,5149,1,29.2,28.5,33.1,8.1,--,6.4,100.1,2.3,--,--,--,--,--,--,<0.00001,--,0.0003,0.0045,0.0001,<0.0003
宜蘭蘇澳沿海海域    ,新城溪口,甲,2016/5/20 上午 08:26:00,5149,1.0,25.8,25.4,33.2,8.2,--,6.4,92.7,3.2,--,--,--,--,--,--,<0.00001,--,0.0004,0.0085,0.0003,<0.0003
宜蘭蘇澳沿海海域    ,新城溪口,甲,2016/1/21 上午 08:40:00,5149,1.0,19.3,20.9,34.2,8.2,--,7.0,95.3,8.6,0.7,0.01,0.10,0.046,0.005,0.546,0.00001,<0.001,0.0009,0.0086,0.0002,<0.0003
宜蘭蘇澳沿海海域    ,蘇澳港,甲,2016/11/16 上午 08:12:00,5150,1.0,23.6,26.4,34.1,8.2,--,6.3,94.4,2.1,--,--,--,--,--,--,0.00002,--,0.0006,0.0169,0.0028,<0.0003
宜蘭蘇澳沿海海域    ,蘇澳港,甲,2016/8/19 上午 07:52:00,5150,1,28.9,28.1,33.6,8.1,--,6.3,98.2,3.0,--,--,--,--,--,--,0.00001,--,0.0004,0.0071,0.0002,<0.0003
宜蘭蘇澳沿海海域    ,蘇澳港,甲,2016/5/20 上午 07:50:00,5150,1.0,26.0,25.8,34.0,8.1,--,6.4,93.2,2.4,--,--,--,--,--,--,<0.00001,--,0.0003,0.0071,<0.0001,<0.0003
宜蘭蘇澳沿海海域    ,蘇澳港,甲,2016/1/21 上午 07:58:00,5150,1.0,18.9,22.6,34.7,8.2,--,6.5,91.7,5.0,0.5,0.01,0.08,0.020,0.005,0.270,0.00001,<0.001,0.0008,0.0128,0.0002,<0.0003
